entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,entry_nav
2020-12-31T15:00:00.000000000,2021-01-16T01:00:00.000000000,1,1,14680.0,15679.0,49869.641,80.359,300.0,signal_exit,87,5000000.0
2021-01-19T10:45:00.000000000,2021-01-19T13:35:00.000000000,1,1,15799.0,15890.0,4468.311,81.68900000000001,300.0,roll_blackout,0,5049869.641
2021-01-21T10:45:00.000000000,2021-01-22T19:00:00.000000000,1,1,16081.0,15824.0,-12931.905,81.905,300.0,signal_exit,11,5054337.952
2021-01-23T00:00:00.000000000,2021-01-25T10:45:00.000000000,1,1,15909.0,15898.0,-631.807,81.807,300.0,signal_exit,3,5041406.046999999
2021-01-28T11:45:00.000000000,2021-02-01T18:00:00.000000000,-1,1,15345.0,15405.0,-3080.75,80.75,300.0,signal_exit,0,5040774.239999999
2021-02-04T16:00:00.000000000,2021-02-05T13:35:00.000000000,1,1,15747.0,15805.0,2818.448,81.552,300.0,roll_blackout,11,5037693.489999999
2021-02-18T09:45:00.000000000,2021-02-23T09:45:00.000000000,1,1,16297.0,16321.0,1117.3819999999998,82.618,300.0,signal_exit,13,5040511.937999999
2021-02-23T15:00:00.000000000,2021-02-23T19:00:00.000000000,1,1,16419.0,16308.0,-5632.727,82.72699999999999,300.0,signal_exit,0,5041629.319999999
2021-02-25T09:45:00.000000000,2021-02-26T02:00:00.000000000,1,1,16354.0,16196.0,-7982.55,82.55,300.0,signal_exit,0,5035996.592999999
2021-03-05T04:00:00.000000000,2021-03-09T19:00:00.000000000,-1,1,15738.0,15868.0,-6581.606,81.60600000000001,300.0,signal_exit,0,5028014.043
2021-03-18T08:45:00.000000000,2021-03-18T21:00:00.000000000,1,1,16258.0,16195.0,-3232.4529999999995,82.453,300.0,signal_exit,0,5021432.437
2021-03-22T23:00:00.000000000,2021-03-23T16:00:00.000000000,1,1,16198.0,16127.0,-3632.3249999999994,82.325,300.0,signal_exit,3,5018199.984
2021-03-26T15:00:00.000000000,2021-04-13T16:00:00.000000000,1,1,16303.0,16819.0,25716.878,83.122,300.0,signal_exit,150,5014567.659
2021-04-14T16:00:00.000000000,2021-04-15T04:00:00.000000000,1,1,16889.0,16840.0,-2533.7290000000003,83.729,300.0,signal_exit,10,5040284.537
2021-04-15T10:45:00.000000000,2021-04-20T13:35:00.000000000,1,1,16925.0,17318.0,19565.757,84.243,300.0,roll_blackout,48,5037750.807999999
2021-04-22T08:45:00.000000000,2021-04-22T15:00:00.000000000,1,1,17261.0,17093.0,-8484.354,84.354,300.0,signal_exit,0,5057316.5649999995
2021-04-23T11:45:00.000000000,2021-05-03T10:45:00.000000000,1,1,17202.0,17319.0,5765.479,84.521,300.0,signal_exit,76,5048832.210999999
2021-05-04T23:00:00.000000000,2021-05-07T00:00:00.000000000,-1,1,16727.0,17043.0,-15883.77,83.77000000000001,300.0,signal_exit,10,5054597.6899999995
2021-05-11T04:00:00.000000000,2021-05-14T21:00:00.000000000,-1,1,17036.0,15855.0,58967.109,82.891,300.0,signal_exit,2,5038713.92
2021-05-17T10:45:00.000000000,2021-05-18T10:45:00.000000000,-1,1,15439.0,16003.0,-28281.442000000003,81.44200000000001,300.0,signal_exit,1,5097681.029
2021-05-26T21:00:00.000000000,2021-06-04T10:45:00.000000000,1,1,16584.0,17101.0,25766.315,83.685,300.0,signal_exit,58,5069399.587
2021-06-04T23:00:00.000000000,2021-06-07T10:45:00.000000000,1,1,17185.0,16986.0,-10034.171,84.171,300.0,signal_exit,0,5095165.902000001
2021-06-07T17:00:00.000000000,2021-06-08T01:00:00.000000000,1,1,17177.0,17129.0,-2484.306,84.30600000000001,300.0,signal_exit,2,5085131.731000001
2021-06-10T15:00:00.000000000,2021-06-15T13:35:00.000000000,1,1,17160.0,17388.0,11315.452,84.548,300.0,roll_blackout,24,5082647.425000001
2021-06-17T11:45:00.000000000,2021-06-18T17:00:00.000000000,1,1,17187.0,17201.0,615.612,84.38799999999999,300.0,signal_exit,7,5093962.877
2021-06-21T08:45:00.000000000,2021-06-23T10:45:00.000000000,-1,1,17045.0,17249.0,-10284.294,84.294,300.0,signal_exit,7,5094578.489
2021-06-23T10:45:00.000000000,2021-07-08T11:45:00.000000000,1,1,17249.0,17798.0,27364.953,85.04700000000001,300.0,signal_exit,164,5084294.195
2021-07-08T15:00:00.000000000,2021-07-08T17:00:00.000000000,1,1,17780.0,17723.0,-2935.503,85.503,300.0,signal_exit,0,5111659.148
2021-07-12T08:45:00.000000000,2021-07-16T01:00:00.000000000,1,1,17851.0,17862.0,464.287,85.71300000000001,300.0,signal_exit,43,5108723.6450000005
2021-07-16T15:00:00.000000000,2021-07-17T00:00:00.000000000,1,1,17909.0,17884.0,-1335.793,85.793,300.0,signal_exit,5,5109187.932
2021-07-19T20:00:00.000000000,2021-07-20T13:35:00.000000000,-1,1,17652.0,17544.0,5314.804,85.196,300.0,roll_blackout,0,5107852.139
2021-07-22T08:45:00.000000000,2021-07-22T20:00:00.000000000,-1,1,17438.0,17443.0,-334.881,84.881,300.0,signal_exit,0,5113166.943
2021-07-22T22:00:00.000000000,2021-07-23T04:00:00.000000000,-1,1,17410.0,17433.0,-1234.843,84.843,300.0,signal_exit,1,5112832.062
2021-07-26T11:45:00.000000000,2021-07-29T12:45:00.000000000,-1,1,17277.0,17242.0,1665.481,84.519,300.0,signal_exit,9,5111597.219
2021-08-05T00:00:00.000000000,2021-08-06T10:45:00.000000000,1,1,17551.0,17439.0,-5684.989999999999,84.99000000000001,300.0,signal_exit,30,5113262.699999999
2021-08-11T12:45:00.000000000,2021-08-17T13:35:00.000000000,-1,1,17101.0,16621.0,23916.278,83.722,300.0,roll_blackout,51,5107577.709999999
