entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,raw_entry,raw_exit,mfe_points,mae_points,holding_calendar_days,holding_observation_minutes,mfe_mae_exit_bar_included
2022-10-28T15:00:00.000000000,2022-10-29T02:00:00.000000000,-1,10,12736.0,12865.0,-65256.01,756.01,1000.0,signal_exit,0,12737.0,12864.0,6.0,143.0,0.4583333333333333,660,False
2022-11-01T00:00:00.000000000,2022-11-03T08:45:00.000000000,1,9,12919.0,12882.0,-17332.209,682.2090000000001,900.0,signal_exit,7,12918.0,12883.0,222.0,58.0,2.3645833333333335,2573,False
2022-11-04T16:00:00.000000000,2022-11-15T13:35:00.000000000,1,9,13003.0,14535.0,688702.158,697.8420000000001,900.0,roll_blackout,7,13002.0,14536.0,1573.0,4.0,10.899305555555555,7903,False
2022-11-17T08:45:00.000000000,2022-11-17T20:00:00.000000000,1,9,14472.0,14437.0,-16460.181,710.181,900.0,signal_exit,0,14471.0,14438.0,92.0,114.0,0.46875,600,False
2022-11-18T02:00:00.000000000,2022-11-18T10:45:00.000000000,1,9,14537.0,14474.0,-29061.099,711.0989999999999,900.0,signal_exit,0,14536.0,14475.0,145.0,66.0,0.3645833333333333,300,False
2022-11-21T08:45:00.000000000,2022-11-21T11:45:00.000000000,1,9,14493.0,14425.0,-31310.262,710.262,900.0,signal_exit,0,14492.0,14426.0,25.0,77.0,0.125,180,False
2022-11-22T12:45:00.000000000,2022-11-26T02:00:00.000000000,1,9,14503.0,14625.0,54187.848,712.152,900.0,signal_exit,43,14502.0,14626.0,325.0,22.0,3.5520833333333335,4086,False
2022-11-29T15:00:00.000000000,2022-11-30T02:00:00.000000000,1,9,14667.0,14612.0,-25463.511,713.5110000000001,900.0,signal_exit,1,14666.0,14613.0,27.0,103.0,0.4583333333333333,659,False
2022-11-30T10:45:00.000000000,2022-12-02T23:00:00.000000000,1,9,14713.0,14823.0,48784.176,715.8240000000001,900.0,signal_exit,7,14712.0,14824.0,407.0,1.0,2.5104166666666665,2932,False
2022-12-03T01:00:00.000000000,2022-12-05T23:00:00.000000000,1,9,14866.0,14851.0,-7467.453,717.453,900.0,signal_exit,1,14865.0,14852.0,181.0,19.0,2.9166666666666665,1019,False
2022-12-08T12:45:00.000000000,2022-12-09T04:00:00.000000000,-1,9,14515.0,14646.0,-59662.449,712.4490000000001,900.0,signal_exit,0,14516.0,14645.0,27.0,153.0,0.6354166666666666,840,False
2022-12-12T10:45:00.000000000,2022-12-13T23:00:00.000000000,-1,9,14545.0,14744.0,-90263.601,713.6010000000001,900.0,signal_exit,9,14546.0,14743.0,50.0,231.0,1.5104166666666667,1791,False
2022-12-15T08:45:00.000000000,2022-12-15T10:45:00.000000000,-1,9,14657.0,14682.0,-11964.051,714.051,900.0,signal_exit,0,14658.0,14681.0,51.0,54.0,0.08333333333333333,120,False
2022-12-15T19:00:00.000000000,2022-12-20T13:35:00.000000000,-1,9,14621.0,14131.0,219791.232,708.768,900.0,roll_blackout,2,14622.0,14130.0,501.0,16.0,4.774305555555555,3168,False
2022-12-23T00:00:00.000000000,2022-12-26T15:00:00.000000000,-1,10,14179.0,14250.0,-36284.29,784.29,1000.0,signal_exit,1,14180.0,14249.0,90.0,95.0,3.625,1739,False
2022-12-27T23:00:00.000000000,2022-12-30T00:00:00.000000000,-1,9,14234.0,14190.0,19094.184,705.816,900.0,signal_exit,8,14235.0,14189.0,297.0,39.0,2.0416666666666665,2332,False
2022-12-30T17:00:00.000000000,2023-01-03T11:45:00.000000000,-1,10,14090.0,14192.0,-51782.82,782.82,1000.0,signal_exit,1,14091.0,14191.0,139.0,104.0,3.78125,899,False
2023-01-06T12:45:00.000000000,2023-01-12T11:45:00.000000000,1,9,14380.0,14765.0,172537.69499999998,712.3050000000001,900.0,signal_exit,9,14379.0,14766.0,523.0,55.0,5.958333333333333,4491,False
