period,return,ending_equity
2021-01,0.06983653079999996,5349182.654
2021-02,-0.018440652409997038,5250540.2360000005
2021-03,-0.0070554511221538885,5213495.306
2021-04,-0.0002720888610693306,5212076.772
2021-05,0.0028851986756577297,5227114.649
2021-06,0.028904031410312392,5378199.335
2021-07,-0.003148086737844835,5361268.297
2021-08,0.02852574083740156,5514202.447
2021-09,-0.028456935614572965,5357285.143
2021-10,-0.004116922174437376,5335229.617
2021-11,-0.017191277149112283,5243510.206
2021-12,0.010509559977005978,5298617.191
2022-01,0.01512346940936049,5378750.666
2022-02,-0.004548195579066161,5354287.056
2022-03,-0.008680810631532254,5307807.504
2022-04,0.02594906237579342,5445540.132
2022-05,0.026304810455485494,5588784.033
2022-06,0.006827453480881429,5626941.196
2022-07,0.007616670497723632,5669799.753
2022-08,0.015901487517666846,5759958.003
2022-09,0.056629331469103095,6086140.574
2022-10,-0.00201994249894899,6073846.92
2022-11,0.1018968370707638,6692752.71
2022-12,-0.0008676144557564491,6686945.981000001
2023-01,0.016841181807058403,6799562.054
2023-02,-0.009415516983529493,6735540.662
2023-03,-0.024378619659500722,6571337.478
2023-04,-0.030905418673127016,6368247.541999999
2023-05,0.0136490670984033,6455168.18
2023-06,0.004444732375663785,6483859.675
2023-07,0.0010434965189156653,6490625.56
2023-08,-0.003927116541290632,6465136.117
2023-09,-0.020165315105615478,6334764.609999999
2023-10,-0.0030272185599016233,6315587.892999999
2023-11,0.0002119112302250148,6316926.237
2023-12,0.0016557969188772947,6327385.783999999
