period,return,ending_equity
2017-07,-0.023856188399999922,4880719.058
2017-08,-0.009054148676631346,4836528.302
2017-09,0.005066068772898058,4861030.487
2017-10,-0.00017230605778750796,4860192.902
2017-11,-0.006061313325213313,4830733.75
2017-12,-0.005066979317583042,4806256.522
2018-01,0.03328019327887222,4966209.668
2018-02,0.053875549339774675,5233766.942
2018-03,-0.015368394101488714,5153332.349
2018-04,-0.022118042711163022,5039350.724
2018-05,-0.0029361782519982116,5024554.292
2018-06,0.01634995289647878,5106705.518
2018-07,0.011254029001168675,5164176.53
2018-08,-0.013908750907862588,5092349.285
2018-09,0.0003757790153233742,5094262.883
2018-10,0.0731089238136593,5466698.96
2018-11,-0.04235615875215493,5235150.591
2018-12,-0.008583153286411238,5190216.491
2019-01,-0.010303111651070451,5136741.1110000005
2019-02,-0.0008449170215539814,5132400.991
2019-03,0.0011059192393487738,5138077.012
2019-04,0.020354657541283405,5242660.8100000005
2019-05,-0.007374485285459587,5203998.885
2019-06,-0.007372988705011907,5165629.86
2019-07,-0.00365932142106673,5146727.16
2019-08,0.0024850421641546827,5159516.994
2019-09,0.010067367364116508,5211459.747
2019-10,-0.004312203315575358,5188986.873
2019-11,0.0063085191389344875,5221721.696
2019-12,0.02161483521545393,5334588.350000001
2020-01,-0.04316363342262386,5104328.134000001
2020-02,0.022532755140463268,5219342.71
2020-03,0.028794452740582788,5369630.8270000005
2020-04,0.04222829563251085,5596381.1850000005
2020-05,-0.06393808376725152,5238559.296
2020-06,0.028183229521279385,5386198.815
2020-07,0.035936119821822876,5579757.901000001
2020-08,-0.051614587426523695,5291760.999
2020-09,0.007029191228974385,5328957.799
2020-10,0.023999553538217144,5456850.407
2020-11,0.02282565632369571,5581406.599
2020-12,0.03876909093825365,5797792.659
