period,return,ending_equity
2017-07,0.0008251776000001154,5004125.888
2017-08,0.001929156503266638,5013779.63
2017-09,-0.005576779009730748,4985818.889
2017-10,0.013035594442347476,5050812.002
2017-11,-0.017514174347604272,4962351.2
2017-12,-0.0033933946472792798,4945511.984
2018-01,0.0016889058255287193,4953864.488
2018-02,0.0,4953864.488
2018-03,0.015726075307209708,5031769.334
2018-04,0.0,5031769.334
2018-05,0.0055174997415730065,5059532.12
2018-06,0.008676772072750305,5103432.527
2018-07,0.016500876528586783,5187643.637
2018-08,-0.006929228666290532,5151697.268
2018-09,-0.006802696505030736,5116651.835
2018-10,0.0,5116651.835
2018-11,-0.02206389522690666,5003758.565
2018-12,-0.013885581827627669,4934278.466
2019-01,-0.007066473698284392,4899410.517
2019-02,0.0031767393130246457,4914974.667
2019-03,6.828499081668049e-05,4915310.286
2019-04,0.007295988638223561,4951172.334
2019-05,0.0,4951172.334
2019-06,-0.0030378587100903243,4936131.3719999995
2019-07,0.012775442598167652,4999192.635
2019-08,0.0,4999192.635
2019-09,0.012974567242296509,5064054.996
2019-10,-0.003336447770284079,5047159.041
2019-11,-0.004410978893106043,5024896.129
2019-12,0.027547463757733093,5163319.273
2020-01,-0.045626448325966185,4927735.353
2020-02,0.0,4927735.353
2020-03,0.0,4927735.353
2020-04,0.04992090146444994,5173732.344
2020-05,-0.03153669385104929,5010569.931
2020-06,0.0058708451144458,5039986.211
2020-07,0.04159248522198,5249611.763
2020-08,-0.031225151573175514,5085691.84
2020-09,0.004713366588880996,5109662.57
2020-10,0.0,5109662.57
2020-11,0.01943190780991233,5208953.062
2020-12,0.025164308919626066,5340032.766
