entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,entry_nav
2017-07-03T16:00:00.000000000,2017-07-04T10:45:00.000000000,1,1,10299.0,10271.0,-1470.5700000000002,70.57,300.0,signal_exit,73,5000000.0
2017-07-05T16:00:00.000000000,2017-07-06T10:45:00.000000000,1,1,10314.0,10247.0,-3420.561,70.56099999999999,300.0,signal_exit,71,4998529.43
2017-07-11T10:45:00.000000000,2017-07-18T13:35:00.000000000,1,1,10335.0,10460.0,6179.205,70.795,300.0,roll_blackout,460,4995108.869
2017-07-20T09:45:00.000000000,2017-07-21T23:00:00.000000000,1,1,10400.0,10286.0,-5770.686,70.68599999999999,300.0,signal_exit,112,5001288.074
2017-07-24T10:45:00.000000000,2017-07-28T11:45:00.000000000,1,1,10346.0,10342.0,-270.688,70.688,300.0,signal_exit,380,4995517.388
2017-08-01T10:45:00.000000000,2017-08-10T10:45:00.000000000,1,1,10413.0,10343.0,-3570.756,70.75600000000001,300.0,signal_exit,597,4995246.7
2017-08-22T10:45:00.000000000,2017-09-07T12:45:00.000000000,1,1,10360.0,10498.0,6829.142,70.858,300.0,signal_exit,879,4991675.944
2017-09-08T11:45:00.000000000,2017-09-13T11:45:00.000000000,1,1,10551.0,10536.0,-821.087,71.087,300.0,signal_exit,217,4998505.086
2017-09-15T15:00:00.000000000,2017-09-19T13:35:00.000000000,1,1,10569.0,10575.0,228.85599999999997,71.144,300.0,roll_blackout,213,4997683.999
2017-09-21T11:45:00.000000000,2017-09-22T10:45:00.000000000,1,1,10578.0,10450.0,-6471.028,71.02799999999999,300.0,signal_exit,112,4997912.8549999995
2017-09-26T00:00:00.000000000,2017-10-02T09:45:00.000000000,-1,1,10281.0,10431.0,-7570.712,70.71199999999999,300.0,signal_exit,313,4991441.827
2017-10-11T10:45:00.000000000,2017-10-17T13:35:00.000000000,1,1,10633.0,10719.0,4228.648,71.352,300.0,roll_blackout,497,4983871.114999999
2017-10-19T09:45:00.000000000,2017-10-26T00:00:00.000000000,1,1,10779.0,10701.0,-3971.48,71.48,300.0,signal_exit,356,4988099.762999999
2017-10-26T11:45:00.000000000,2017-10-27T15:00:00.000000000,1,1,10741.0,10709.0,-1671.4499999999998,71.44999999999999,300.0,signal_exit,91,4984128.282999999
2017-10-30T09:45:00.000000000,2017-11-09T15:00:00.000000000,1,1,10754.0,10730.0,-1271.484,71.48400000000001,300.0,signal_exit,777,4982456.832999999
2017-11-17T17:00:00.000000000,2017-11-20T15:00:00.000000000,1,1,10719.0,10659.0,-3071.378,71.378,300.0,signal_exit,59,4981185.3489999985
2017-11-21T11:45:00.000000000,2017-11-28T10:45:00.000000000,1,1,10760.0,10723.0,-1921.483,71.483,300.0,signal_exit,356,4978113.970999999
2017-11-30T01:00:00.000000000,2017-12-11T11:45:00.000000000,-1,1,10644.0,10495.0,7378.861,71.13900000000001,300.0,signal_exit,237,4976192.487999999
2017-12-12T10:45:00.000000000,2017-12-13T11:45:00.000000000,-1,1,10440.0,10455.0,-820.895,70.895,300.0,signal_exit,75,4983571.3489999985
2017-12-26T10:45:00.000000000,2017-12-28T10:45:00.000000000,-1,1,10439.0,10562.0,-6221.001,71.001,300.0,signal_exit,176,4982750.453999999
2018-01-04T12:45:00.000000000,2018-01-16T13:35:00.000000000,1,1,10809.0,10980.0,8478.211000000001,71.789,300.0,roll_blackout,720,4976529.452999999
2018-01-18T08:45:00.000000000,2018-01-25T03:00:00.000000000,1,1,11066.0,11117.0,2477.817,72.183,300.0,signal_exit,181,4985007.663999999
2018-01-25T10:45:00.000000000,2018-01-26T10:45:00.000000000,1,1,11160.0,11127.0,-1722.287,72.287,300.0,signal_exit,28,4987485.480999999
2018-01-29T10:45:00.000000000,2018-01-30T12:45:00.000000000,1,1,11191.0,11098.0,-4722.289,72.289,300.0,signal_exit,57,4985763.193999999
2018-02-01T10:45:00.000000000,2018-02-02T10:45:00.000000000,1,1,11183.0,11095.0,-4472.278,72.27799999999999,300.0,signal_exit,23,4981040.904999999
2018-02-06T09:45:00.000000000,2018-02-12T13:35:00.000000000,-1,1,10565.0,10411.0,7629.024,70.976,300.0,roll_blackout,2,4976568.626999999
2018-03-06T12:45:00.000000000,2018-03-16T10:45:00.000000000,1,1,10767.0,10939.0,8528.294,71.706,300.0,signal_exit,90,4984197.651
2018-03-22T09:45:00.000000000,2018-03-22T17:00:00.000000000,1,1,11118.0,10954.0,-8272.072,72.072,300.0,signal_exit,0,4992725.944999999
2018-03-29T00:00:00.000000000,2018-03-30T00:00:00.000000000,-1,1,10796.0,10913.0,-5921.708999999999,71.709,300.0,signal_exit,7,4984453.873
2018-04-02T11:45:00.000000000,2018-04-09T08:45:00.000000000,-1,1,10869.0,10841.0,1328.2900000000002,71.71000000000001,300.0,signal_exit,21,4978532.164
2018-04-10T01:00:00.000000000,2018-04-12T18:00:00.000000000,1,1,10947.0,10913.0,-1771.86,71.86,300.0,signal_exit,33,4979860.454
2018-04-13T16:00:00.000000000,2018-04-16T09:45:00.000000000,1,1,10968.0,10913.0,-2821.881,71.881,300.0,signal_exit,20,4978088.594
2018-04-19T10:45:00.000000000,2018-04-20T00:00:00.000000000,1,1,10960.0,10866.0,-4771.826,71.826,300.0,signal_exit,0,4975266.7129999995
2018-04-20T10:45:00.000000000,2018-04-27T17:00:00.000000000,-1,1,10820.0,10577.0,12078.603,71.39699999999999,300.0,signal_exit,5,4970494.886999999
2018-05-03T09:45:00.000000000,2018-05-05T01:00:00.000000000,-1,1,10537.0,10573.0,-1871.1099999999997,71.11,300.0,signal_exit,9,4982573.489999999
2018-05-10T23:00:00.000000000,2018-05-15T13:35:00.000000000,1,1,10800.0,10862.0,3028.3379999999997,71.662,300.0,roll_blackout,53,4980702.379999999
2018-05-17T09:45:00.000000000,2018-05-17T11:45:00.000000000,1,1,10877.0,10863.0,-771.74,71.74000000000001,300.0,signal_exit,0,4983730.717999999
2018-05-21T10:45:00.000000000,2018-05-23T16:00:00.000000000,1,1,10944.0,10819.0,-6321.763000000001,71.763,300.0,signal_exit,87,4982958.977999999
2018-05-24T04:00:00.000000000,2018-05-29T17:00:00.000000000,1,1,10894.0,10890.0,-271.784,71.78399999999999,300.0,signal_exit,143,4976637.214999999
2018-06-01T10:45:00.000000000,2018-06-08T16:00:00.000000000,1,1,10922.0,11088.0,8227.99,72.00999999999999,300.0,signal_exit,110,4976365.430999999
2018-06-19T11:45:00.000000000,2018-06-19T13:35:00.000000000,-1,1,10912.0,10887.0,1178.201,71.799,300.0,roll_blackout,0,4984593.420999999
2018-06-21T17:00:00.000000000,2018-06-29T10:45:00.000000000,-1,1,10647.0,10617.0,1428.736,71.264,300.0,signal_exit,69,4985771.6219999995
2018-07-05T12:45:00.000000000,2018-07-09T10:45:00.000000000,-1,1,10530.0,10658.0,-6471.187999999999,71.188,300.0,signal_exit,22,4987200.357999999
2018-07-12T10:45:00.000000000,2018-07-17T13:35:00.000000000,1,1,10730.0,10771.0,1978.499,71.501,300.0,roll_blackout,150,4980729.169999999
2018-07-19T09:45:00.000000000,2018-08-02T11:45:00.000000000,1,1,10784.0,10901.0,5778.3150000000005,71.685,300.0,signal_exit,289,4982707.668999999
2018-08-03T12:45:00.000000000,2018-08-10T16:00:00.000000000,1,1,10973.0,10961.0,-671.934,71.934,300.0,signal_exit,298,4988485.983999999
2018-08-16T09:45:00.000000000,2018-08-17T01:00:00.000000000,-1,1,10664.0,10736.0,-3671.4,71.4,300.0,signal_exit,1,4987814.049999999
2018-08-17T10:45:00.000000000,2018-08-18T04:00:00.000000000,-1,1,10694.0,10687.0,278.61899999999997,71.38100000000001,300.0,signal_exit,3,4984142.6499999985
2018-08-20T15:00:00.000000000,2018-08-21T00:00:00.000000000,-1,1,10692.0,10694.0,-171.38600000000002,71.38600000000001,300.0,signal_exit,17,4984421.268999998
2018-08-28T23:00:00.000000000,2018-09-03T11:45:00.000000000,1,1,10980.0,10932.0,-2471.912,71.912,300.0,signal_exit,57,4984249.8829999985
2018-09-04T16:00:00.000000000,2018-09-04T18:00:00.000000000,1,1,11011.0,10970.0,-2121.981,71.981,300.0,signal_exit,0,4981777.970999999
2018-09-05T10:45:00.000000000,2018-09-05T12:45:00.000000000,1,1,11010.0,10981.0,-1521.991,71.99100000000001,300.0,signal_exit,0,4979655.989999999
2018-09-11T20:00:00.000000000,2018-09-14T01:00:00.000000000,-1,1,10705.0,10763.0,-2971.468,71.468,300.0,signal_exit,35,4978133.998999999
2018-10-01T10:45:00.000000000,2018-10-02T10:45:00.000000000,1,1,11015.0,10896.0,-6021.911,71.911,300.0,signal_exit,67,4975162.530999999
2018-10-04T04:00:00.000000000,2018-10-16T10:45:00.000000000,-1,1,10833.0,9967.0,43229.2,70.8,300.0,signal_exit,31,4969140.619999998
2018-10-18T12:45:00.000000000,2018-10-19T21:00:00.000000000,-1,1,9898.0,9939.0,-2119.837,69.837,300.0,signal_exit,2,5012369.819999998
2018-10-20T02:00:00.000000000,2018-10-22T12:45:00.000000000,-1,1,9871.0,9943.0,-3669.814,69.814,300.0,signal_exit,2,5010249.982999998
2018-10-23T11:45:00.000000000,2018-10-29T20:00:00.000000000,-1,1,9736.0,9550.0,9230.714,69.286,300.0,signal_exit,1,5006580.168999998
2018-10-30T01:00:00.000000000,2018-10-30T10:45:00.000000000,-1,1,9491.0,9538.0,-2419.029,69.029,300.0,signal_exit,0,5015810.882999998
2018-11-02T18:00:00.000000000,2018-11-06T11:45:00.000000000,1,1,9900.0,9760.0,-7069.660000000001,69.66,300.0,signal_exit,4,5013391.8539999975
2018-11-07T19:00:00.000000000,2018-11-09T10:45:00.000000000,1,1,9891.0,9783.0,-5469.674000000001,69.674,300.0,signal_exit,7,5006322.193999997
2018-11-15T15:00:00.000000000,2018-11-16T16:00:00.000000000,1,1,9846.0,9777.0,-3519.6229999999996,69.623,300.0,signal_exit,1,5000852.519999998
2018-11-20T02:00:00.000000000,2018-11-20T13:35:00.000000000,-1,1,9773.0,9739.0,1630.488,69.51200000000001,300.0,roll_blackout,0,4997332.896999998
2018-11-22T12:45:00.000000000,2018-11-26T10:45:00.000000000,-1,1,9721.0,9784.0,-3219.505,69.505,300.0,signal_exit,66,4998963.384999998
2018-11-27T10:45:00.000000000,2018-11-27T15:00:00.000000000,-1,1,9689.0,9732.0,-2219.421,69.421,300.0,signal_exit,0,4995743.879999998
2018-11-28T20:00:00.000000000,2018-12-05T03:00:00.000000000,1,1,9894.0,9927.0,1580.179,69.821,300.0,signal_exit,37,4993524.458999998
2018-12-06T10:45:00.000000000,2018-12-11T17:00:00.000000000,-1,1,9686.0,9689.0,-219.375,69.375,300.0,signal_exit,10,4995104.6379999975
2018-12-13T01:00:00.000000000,2018-12-14T10:45:00.000000000,1,1,9866.0,9685.0,-9119.551,69.551,300.0,signal_exit,5,4994885.2629999975
2018-12-14T10:45:00.000000000,2018-12-17T10:45:00.000000000,-1,1,9685.0,9797.0,-5669.482,69.482,300.0,signal_exit,3,4985765.7119999975
2018-12-21T02:00:00.000000000,2018-12-27T09:45:00.000000000,-1,1,9632.0,9578.0,2630.79,69.21000000000001,300.0,signal_exit,160,4980096.229999998
