period,return,ending_equity
2021-01,0.046987000799999956,5234935.004
2021-02,-0.009722467988830807,5184038.516
2021-03,0.0038124068598257566,5203802.18
2021-04,0.031281455821981385,5366584.688
2021-05,0.0004650175381710753,5369080.244
2021-06,0.024710747459635085,5501754.2299999995
2021-07,0.003202057973425765,5519371.166
2021-08,0.0159505877304138,5607408.38
2021-09,-0.01260187295293802,5536744.532
2021-10,-0.015389823660370339,5451535.01
2021-11,-0.010797799865913338,5392670.426
2021-12,0.01916103114735379,5495999.552
2022-01,-0.0032322882911327566,5478234.897
2022-02,0.0,5478234.897
2022-03,0.0013385603461464335,5485567.845
2022-04,-0.0016325857692496282,5476612.185
2022-05,0.015750616820424,5562872.205
2022-06,-0.014533570972083854,5482023.807
2022-07,0.01334555951883698,5555184.482
2022-08,0.007332646491216899,5595918.686
2022-09,0.0,5595918.686
2022-10,0.0,5595918.686
2022-11,0.10002623401236477,6155657.358
2022-12,-0.01274867190228035,6077180.902
2023-01,0.026842873797999767,6240309.902
2023-02,-0.014835584362617782,6147731.257999999
2023-03,-0.005039316245270986,6116750.896
2023-04,-0.018201047891749922,6005419.619999999
2023-05,0.014399561641289527,6091895.029999999
2023-06,0.027500173784182902,6259423.202
2023-07,-0.004420701573774055,6231752.16
2023-08,-0.001956373374129905,6219560.526
2023-09,-0.007662905731163017,6171900.619999999
2023-10,0.0009262628081656565,6177617.421999999
2023-11,0.006029844591434852,6214867.494999999
2023-12,-0.00539992655145094,6181307.666999999
