entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,entry_nav
2023-12-29T15:00:00.000000000,2024-01-02T11:45:00.000000000,1,1,17874.0,17764.0,-5585.638,85.638,300.0,signal_exit,13,5000000.0
2024-01-02T16:00:00.000000000,2024-01-02T19:00:00.000000000,1,1,17805.0,17778.0,-1435.583,85.58300000000001,300.0,signal_exit,0,4994414.362
2024-01-04T02:00:00.000000000,2024-01-06T01:00:00.000000000,-1,1,17568.0,17573.0,-335.14099999999996,85.14099999999999,300.0,signal_exit,0,4992978.779
2024-01-08T08:45:00.000000000,2024-01-08T10:45:00.000000000,-1,1,17569.0,17609.0,-2085.178,85.17800000000001,300.0,signal_exit,0,4992643.638
2024-01-09T15:00:00.000000000,2024-01-11T12:45:00.000000000,-1,1,17541.0,17590.0,-2535.1310000000003,85.131,300.0,signal_exit,0,4990558.46
2024-01-11T23:00:00.000000000,2024-01-12T11:45:00.000000000,-1,1,17501.0,17547.0,-2385.048,85.048,300.0,signal_exit,0,4988023.329
2024-01-12T15:00:00.000000000,2024-01-15T10:45:00.000000000,-1,1,17484.0,17599.0,-5835.083,85.083,300.0,signal_exit,0,4985638.2809999995
2024-01-16T10:45:00.000000000,2024-01-16T13:35:00.000000000,-1,1,17387.0,17350.0,1765.263,84.737,300.0,roll_blackout,0,4979803.198
2024-01-18T08:45:00.000000000,2024-01-18T19:00:00.000000000,-1,1,17237.0,17409.0,-8684.645999999999,84.646,300.0,signal_exit,0,4981568.461
2024-01-19T12:45:00.000000000,2024-01-30T17:00:00.000000000,1,1,17674.0,18044.0,18414.282,85.718,300.0,signal_exit,0,4972883.815
2024-02-02T03:00:00.000000000,2024-02-20T13:35:00.000000000,1,1,18034.0,18744.0,35413.221999999994,86.77799999999999,300.0,roll_blackout,0,4991298.097
2024-02-22T10:45:00.000000000,2024-02-27T11:45:00.000000000,1,1,18799.0,18830.0,1462.371,87.62899999999999,300.0,signal_exit,0,5026711.319
2024-02-29T15:00:00.000000000,2024-03-11T11:45:00.000000000,1,1,18964.0,19737.0,38561.299,88.701,300.0,signal_exit,0,5028173.69
2024-03-12T10:45:00.000000000,2024-03-14T23:00:00.000000000,1,1,19850.0,19875.0,1160.275,89.725,300.0,signal_exit,0,5066734.989
2024-03-18T19:00:00.000000000,2024-03-19T13:35:00.000000000,1,1,19938.0,19862.0,-3889.8,89.8,300.0,roll_blackout,0,5067895.264
2024-03-21T10:45:00.000000000,2024-03-26T12:45:00.000000000,1,1,20182.0,20185.0,59.63299999999998,90.367,300.0,signal_exit,0,5064005.464000001
2024-03-27T12:45:00.000000000,2024-03-28T00:00:00.000000000,1,1,20276.0,20197.0,-4040.473,90.473,300.0,signal_exit,0,5064065.097000001
2024-03-28T08:45:00.000000000,2024-03-28T12:45:00.000000000,1,1,20241.0,20210.0,-1640.4509999999998,90.451,300.0,signal_exit,0,5060024.624000001
2024-03-29T00:00:00.000000000,2024-04-03T10:45:00.000000000,1,1,20243.0,20356.0,5559.401,90.599,300.0,signal_exit,0,5058384.173
2024-04-03T12:45:00.000000000,2024-04-03T16:00:00.000000000,1,1,20382.0,20355.0,-1440.737,90.737,300.0,signal_exit,0,5063943.574
2024-04-04T00:00:00.000000000,2024-04-11T18:00:00.000000000,1,1,20463.0,20697.0,11608.84,91.16,300.0,signal_exit,0,5062502.837
2024-04-12T08:45:00.000000000,2024-04-12T16:00:00.000000000,1,1,20748.0,20744.0,-291.492,91.492,300.0,signal_exit,0,5074111.677
2024-04-16T10:45:00.000000000,2024-04-16T13:35:00.000000000,-1,1,19950.0,19931.0,860.119,89.881,300.0,roll_blackout,0,5073820.1850000005
