entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2023-12-29T15:00:00.000000000,17872.0,1,1,5000000.0,1.0,2024-01-02T11:45:00.000000000,17766.0,signal_exit,-5385.638000000001,85.638,100.0,13
2024-01-02T16:00:00.000000000,17803.0,1,1,4994614.362,1.0,2024-01-02T19:00:00.000000000,17780.0,signal_exit,-1235.583,85.583,100.0,0
2024-01-19T12:45:00.000000000,17672.0,1,1,4993378.779,1.0,2024-01-30T17:00:00.000000000,18046.0,signal_exit,18614.282,85.718,100.0,0
2024-02-02T03:00:00.000000000,18032.0,1,1,5011993.061,1.0,2024-02-20T13:35:00.000000000,18746.0,roll_blackout,35613.221999999994,86.77799999999999,100.0,0
2024-02-22T10:45:00.000000000,18797.0,1,1,5047606.283,1.0,2024-02-27T11:45:00.000000000,18832.0,signal_exit,1662.3709999999999,87.62899999999999,100.0,0
2024-02-29T15:00:00.000000000,18962.0,1,1,5049268.654,1.0,2024-03-11T11:45:00.000000000,19739.0,signal_exit,38761.299,88.701,100.0,0
2024-03-12T10:45:00.000000000,19848.0,1,1,5088029.953,1.0,2024-03-14T23:00:00.000000000,19877.0,signal_exit,1360.275,89.725,100.0,0
2024-03-18T19:00:00.000000000,19936.0,1,1,5089390.228,1.0,2024-03-19T13:35:00.000000000,19864.0,roll_blackout,-3689.8,89.8,100.0,0
2024-03-21T10:45:00.000000000,20180.0,1,1,5085700.428,1.0,2024-03-26T12:45:00.000000000,20187.0,signal_exit,259.633,90.367,100.0,0
2024-03-27T12:45:00.000000000,20274.0,1,1,5085960.061000001,1.0,2024-03-28T00:00:00.000000000,20199.0,signal_exit,-3840.4729999999995,90.473,100.0,0
2024-03-28T08:45:00.000000000,20239.0,1,1,5082119.588,1.0,2024-03-28T12:45:00.000000000,20212.0,signal_exit,-1440.451,90.451,100.0,0
2024-03-29T00:00:00.000000000,20241.0,1,1,5080679.137,1.0,2024-04-03T10:45:00.000000000,20358.0,signal_exit,5759.401,90.599,100.0,0
2024-04-03T12:45:00.000000000,20380.0,1,1,5086438.538,1.0,2024-04-03T16:00:00.000000000,20357.0,signal_exit,-1240.7369999999999,90.737,100.0,0
2024-04-04T00:00:00.000000000,20461.0,1,1,5085197.801,1.0,2024-04-11T18:00:00.000000000,20699.0,signal_exit,11808.84,91.16,100.0,0
2024-04-12T08:45:00.000000000,20746.0,1,1,5097006.641,1.0,2024-04-12T16:00:00.000000000,20746.0,signal_exit,-91.492,91.492,100.0,0
2024-04-29T16:00:00.000000000,20535.0,1,1,5096915.149,1.0,2024-05-02T08:45:00.000000000,20249.0,signal_exit,-14390.784,90.78399999999999,100.0,0
2024-05-03T03:00:00.000000000,20488.0,1,1,5082524.365,1.0,2024-05-03T11:45:00.000000000,20426.0,signal_exit,-3190.9139999999998,90.914,100.0,0
2024-05-03T22:00:00.000000000,20568.0,1,1,5079333.451,1.0,2024-05-09T16:00:00.000000000,20600.0,signal_exit,1508.8319999999999,91.16799999999999,100.0,0
2024-05-10T03:00:00.000000000,20709.0,1,1,5080842.283000001,1.0,2024-05-14T13:35:00.000000000,20998.0,roll_blackout,14358.293,91.70700000000001,100.0,0
2024-05-16T08:45:00.000000000,21466.0,1,1,5095200.576,1.0,2024-05-20T12:45:00.000000000,21249.0,signal_exit,-10942.715,92.715,100.0,0
2024-05-21T08:45:00.000000000,21325.0,1,1,5084257.8610000005,1.0,2024-05-21T10:45:00.000000000,21259.0,signal_exit,-3392.584,92.584,100.0,0
2024-05-22T10:45:00.000000000,21522.0,1,1,5080865.277000001,1.0,2024-05-24T03:00:00.000000000,21403.0,signal_exit,-6042.925,92.92500000000001,100.0,0
2024-05-24T10:45:00.000000000,21534.0,1,1,5074822.352000001,1.0,2024-05-29T12:45:00.000000000,21752.0,signal_exit,10806.714,93.286,100.0,0
2024-06-03T11:45:00.000000000,21664.0,1,1,5085629.066000001,1.0,2024-06-04T11:45:00.000000000,21396.0,signal_exit,-13493.060000000001,93.06,100.0,0
2024-06-06T12:45:00.000000000,21917.0,1,1,5072136.006000001,1.0,2024-06-11T18:00:00.000000000,21684.0,signal_exit,-11743.600999999999,93.601,100.0,0
2024-06-12T12:45:00.000000000,22001.0,1,1,5060392.405000001,1.0,2024-06-18T13:35:00.000000000,22787.0,roll_blackout,39205.21200000001,94.78800000000001,100.0,0
2024-06-20T08:45:00.000000000,23154.0,1,1,5099597.6170000015,1.0,2024-06-21T17:00:00.000000000,22936.0,signal_exit,-10996.09,96.09,100.0,0
2024-06-26T10:45:00.000000000,22974.0,1,1,5088601.527000002,1.0,2024-06-26T20:00:00.000000000,22762.0,signal_exit,-10695.736,95.736,100.0,0
2024-07-01T11:45:00.000000000,23097.0,1,1,5077905.791000002,1.0,2024-07-01T23:00:00.000000000,22829.0,signal_exit,-13495.926,95.926,100.0,0
2024-07-03T00:00:00.000000000,22951.0,1,1,5064409.865000002,1.0,2024-07-12T10:45:00.000000000,23942.0,signal_exit,49453.106999999996,96.893,100.0,0
2024-07-13T00:00:00.000000000,24080.0,1,1,5113862.972000002,1.0,2024-07-15T08:45:00.000000000,24090.0,signal_exit,401.83000000000004,98.17,100.0,0
2024-08-14T16:00:00.000000000,22037.0,1,1,5114264.802000002,1.0,2024-08-15T16:00:00.000000000,21876.0,signal_exit,-8143.912999999999,93.91300000000001,100.0,0
2024-08-16T15:00:00.000000000,22369.0,1,1,5106120.889000002,1.0,2024-08-20T13:35:00.000000000,22428.0,roll_blackout,2855.203,94.797,100.0,0
2024-08-26T08:45:00.000000000,22231.0,1,1,5108976.092000002,1.0,2024-08-27T00:00:00.000000000,22063.0,signal_exit,-8494.294,94.29400000000001,100.0,0
2024-08-29T19:00:00.000000000,22326.0,1,1,5100481.798000002,1.0,2024-08-31T00:00:00.000000000,22180.0,signal_exit,-7394.506,94.506,100.0,0
2024-09-19T15:00:00.000000000,22100.0,1,1,5093087.292000002,1.0,2024-09-27T16:00:00.000000000,22761.0,signal_exit,32955.139,94.861,100.0,0
2024-10-11T10:45:00.000000000,23023.0,1,1,5126042.431000003,1.0,2024-10-15T13:35:00.000000000,23248.0,roll_blackout,11153.729000000001,96.27100000000002,100.0,0
2024-10-17T08:45:00.000000000,23143.0,1,1,5137196.160000003,1.0,2024-10-17T10:45:00.000000000,23051.0,signal_exit,-4696.194,96.194,100.0,0
2024-10-17T12:45:00.000000000,23181.0,1,1,5132499.966000003,1.0,2024-10-21T19:00:00.000000000,23494.0,signal_exit,15553.324999999999,96.675,100.0,0
2024-10-22T08:45:00.000000000,23561.0,1,1,5148053.291000003,1.0,2024-10-22T10:45:00.000000000,23470.0,signal_exit,-4647.031,97.031,100.0,0
2024-10-25T17:00:00.000000000,23546.0,1,1,5143406.260000003,1.0,2024-10-28T11:45:00.000000000,23309.0,signal_exit,-11946.855,96.855,100.0,0
2024-11-07T22:00:00.000000000,23614.0,1,1,5131459.405000002,1.0,2024-11-11T10:45:00.000000000,23423.0,signal_exit,-9647.037,97.037,100.0,0
2024-12-02T16:00:00.000000000,22822.0,1,1,5121812.368000003,1.0,2024-12-06T15:00:00.000000000,23209.0,signal_exit,19253.969,96.031,100.0,0
2024-12-06T18:00:00.000000000,23268.0,1,1,5141066.337000002,1.0,2024-12-07T01:00:00.000000000,23216.0,signal_exit,-2696.484,96.48400000000001,100.0,0
2024-12-09T17:00:00.000000000,23418.0,1,1,5138369.853000002,1.0,2024-12-10T08:45:00.000000000,23227.0,signal_exit,-9646.645,96.64500000000001,100.0,0
2024-12-24T02:00:00.000000000,23391.0,1,1,5128723.208000002,1.0,2024-12-26T18:00:00.000000000,23237.0,signal_exit,-7796.628,96.62800000000001,100.0,0
2024-12-27T15:00:00.000000000,23383.0,1,1,5120926.580000003,1.0,2024-12-27T23:00:00.000000000,23202.0,signal_exit,-9146.585,96.58500000000001,100.0,0
2025-01-06T10:45:00.000000000,23487.0,1,1,5111779.995000003,1.0,2025-01-08T12:45:00.000000000,23454.0,signal_exit,-1746.941,96.941,100.0,0
2025-01-17T22:00:00.000000000,23309.0,1,1,5110033.054000003,1.0,2025-02-03T10:45:00.000000000,22586.0,signal_exit,-36245.895000000004,95.895,100.0,0
