entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,raw_entry,raw_exit,mfe_points,mae_points,holding_calendar_days,holding_observation_minutes,mfe_mae_exit_bar_included
2017-08-19T03:00:00.000000000,2017-08-21T12:45:00.000000000,-1,9,10261.0,10270.0,-4684.779,634.779,900.0,signal_exit,10,10262.0,10269.0,45.0,16.0,2.40625,348,False
2017-08-24T10:45:00.000000000,2017-08-29T10:45:00.000000000,1,9,10448.0,10453.0,1611.891,638.1089999999999,900.0,signal_exit,206,10447.0,10454.0,68.0,26.0,5.0,3140,False
2017-08-30T04:00:00.000000000,2017-09-04T15:00:00.000000000,1,9,10490.0,10543.0,23210.703,639.297,900.0,signal_exit,257,10489.0,10544.0,109.0,0.0,5.458333333333333,3457,False
2017-09-05T16:00:00.000000000,2017-09-06T00:00:00.000000000,1,9,10583.0,10553.0,-14140.224,640.2239999999999,900.0,signal_exit,43,10582.0,10554.0,1.0,30.0,0.3333333333333333,431,False
2017-09-08T20:00:00.000000000,2017-09-13T10:45:00.000000000,1,9,10565.0,10528.0,-17289.837,639.837,900.0,signal_exit,205,10564.0,10529.0,71.0,54.0,4.614583333333333,2644,False
2017-09-13T22:00:00.000000000,2017-09-15T15:00:00.000000000,-1,9,10501.0,10567.0,-30339.611999999997,639.6120000000001,900.0,signal_exit,146,10502.0,10566.0,16.0,68.0,1.7083333333333333,1608,False
2017-09-15T16:00:00.000000000,2017-09-19T13:35:00.000000000,1,9,10570.0,10577.0,2509.6769999999997,640.323,900.0,roll_blackout,209,10569.0,10578.0,89.0,6.0,3.8993055555555554,1905,False
2017-09-21T08:45:00.000000000,2017-09-21T20:00:00.000000000,-1,9,10504.0,10578.0,-33939.738,639.738,900.0,signal_exit,48,10505.0,10577.0,32.0,78.0,0.46875,529,False
2017-09-21T20:00:00.000000000,2017-09-21T23:00:00.000000000,1,9,10578.0,10564.0,-6940.278,640.278,900.0,signal_exit,8,10577.0,10565.0,1.0,18.0,0.125,165,False
2017-09-22T02:00:00.000000000,2017-09-22T10:45:00.000000000,1,9,10570.0,10452.0,-53739.198,639.198,900.0,signal_exit,36,10569.0,10453.0,2.0,131.0,0.3645833333333333,240,False
2017-09-22T10:45:00.000000000,2017-09-28T02:00:00.000000000,-1,9,10452.0,10334.0,52462.926,637.0740000000001,900.0,signal_exit,233,10453.0,10333.0,193.0,6.0,5.635416666666667,3968,False
2017-09-28T10:45:00.000000000,2017-09-29T12:45:00.000000000,-1,9,10296.0,10312.0,-7835.472,635.472,900.0,signal_exit,70,10297.0,10311.0,34.0,36.0,1.0833333333333333,1157,False
2017-10-05T20:00:00.000000000,2017-10-17T13:35:00.000000000,1,9,10516.0,10721.0,91608.867,641.133,900.0,roll_blackout,698,10515.0,10722.0,266.0,19.0,11.73263888888889,5401,False
2017-10-19T08:45:00.000000000,2017-10-19T17:00:00.000000000,1,9,10749.0,10719.0,-14143.212,643.212,900.0,signal_exit,0,10748.0,10720.0,52.0,64.0,0.34375,420,False
2017-10-20T11:45:00.000000000,2017-10-23T16:00:00.000000000,1,8,10758.0,10731.0,-11371.912,571.912,800.0,signal_exit,66,10757.0,10732.0,29.0,37.0,3.1770833333333335,1226,False
2017-10-23T19:00:00.000000000,2017-10-23T21:00:00.000000000,1,8,10742.0,10737.0,-2571.8320000000003,571.8320000000001,800.0,signal_exit,20,10741.0,10738.0,0.0,8.0,0.08333333333333333,88,False
2017-10-24T10:45:00.000000000,2017-10-25T15:00:00.000000000,1,8,10740.0,10740.0,-571.84,571.84,800.0,signal_exit,95,10739.0,10741.0,43.0,11.0,1.1770833333333333,1187,False
2017-10-26T20:00:00.000000000,2017-10-27T12:45:00.000000000,1,8,10746.0,10733.0,-5771.832,571.8320000000001,800.0,signal_exit,66,10745.0,10734.0,47.0,18.0,0.6979166666666666,684,False
2017-10-28T01:00:00.000000000,2017-11-02T16:00:00.000000000,1,8,10749.0,10781.0,12227.76,572.24,800.0,signal_exit,278,10748.0,10782.0,84.0,24.0,5.625,3638,False
2017-11-03T08:45:00.000000000,2017-11-03T10:45:00.000000000,1,8,10807.0,10767.0,-16572.592,572.5920000000001,800.0,signal_exit,0,10806.0,10768.0,4.0,59.0,0.08333333333333333,120,False
2017-11-07T09:45:00.000000000,2017-11-09T15:00:00.000000000,1,8,10798.0,10732.0,-26972.24,572.24,800.0,signal_exit,215,10797.0,10733.0,34.0,91.0,2.21875,2191,False
2017-11-09T21:00:00.000000000,2017-11-14T13:35:00.000000000,-1,8,10697.0,10682.0,5428.968,571.032,800.0,roll_blackout,156,10698.0,10681.0,60.0,39.0,4.690972222222222,2837,False
2017-11-16T08:45:00.000000000,2017-11-16T11:45:00.000000000,-1,9,10586.0,10625.0,-18190.899,640.899,900.0,signal_exit,0,10587.0,10624.0,8.0,47.0,0.125,180,False
2017-11-21T11:45:00.000000000,2017-11-27T10:45:00.000000000,1,8,10758.0,10771.0,4627.768,572.232,800.0,signal_exit,304,10757.0,10772.0,120.0,5.0,5.958333333333333,4009,False
2017-11-30T22:00:00.000000000,2017-12-04T12:45:00.000000000,-1,9,10584.0,10637.0,-24490.989,640.989,900.0,signal_exit,26,10585.0,10636.0,90.0,79.0,3.6145833333333335,1768,False
2017-12-05T11:45:00.000000000,2017-12-09T00:00:00.000000000,-1,8,10588.0,10409.0,71032.024,567.976,800.0,signal_exit,123,10589.0,10408.0,268.0,5.0,3.5104166666666665,3942,False
2017-12-12T12:45:00.000000000,2017-12-12T16:00:00.000000000,-1,9,10410.0,10421.0,-5587.478999999999,637.4789999999999,900.0,signal_exit,0,10411.0,10420.0,2.0,24.0,0.13541666666666666,120,False
2017-12-12T20:02:00.000000000,2017-12-12T22:00:00.000000000,-1,9,10420.0,10427.0,-3787.623,637.623,900.0,signal_exit,11,10421.0,10426.0,1.0,6.0,0.08194444444444444,103,False
2017-12-13T00:00:00.000000000,2017-12-13T08:45:00.000000000,-1,9,10423.0,10434.0,-5587.713,637.713,900.0,signal_exit,36,10424.0,10433.0,3.0,13.0,0.3645833333333333,251,False
2017-12-21T08:45:00.000000000,2017-12-21T15:00:00.000000000,1,9,10493.0,10494.0,-188.88300000000004,638.883,900.0,signal_exit,0,10492.0,10495.0,47.0,17.0,0.2604166666666667,300,False
2017-12-22T16:00:00.000000000,2017-12-26T10:45:00.000000000,1,9,10532.0,10441.0,-41588.757,638.7570000000001,900.0,signal_exit,292,10531.0,10442.0,33.0,103.0,3.78125,1327,False
2017-12-26T10:45:00.000000000,2017-12-27T18:00:00.000000000,-1,9,10441.0,10485.0,-20438.334000000003,638.3340000000001,900.0,signal_exit,82,10442.0,10484.0,54.0,49.0,1.3020833333333333,1386,False
2017-12-28T10:45:00.000000000,2018-01-10T10:45:00.000000000,1,8,10560.0,10862.0,120228.624,571.376,800.0,signal_exit,727,10559.0,10863.0,350.0,23.0,13.0,8085,False
2018-01-12T10:45:00.000000000,2018-01-16T13:35:00.000000000,1,8,10882.0,10982.0,39425.088,574.912,800.0,roll_blackout,223,10881.0,10983.0,104.0,7.0,4.118055555555555,2080,False
2018-01-18T08:45:00.000000000,2018-01-24T10:45:00.000000000,1,8,11064.0,11101.0,14222.68,577.3199999999999,800.0,signal_exit,157,11063.0,11102.0,190.0,27.0,6.083333333333333,4493,False
2018-01-25T22:00:00.000000000,2018-01-26T00:00:00.000000000,1,8,11184.0,11162.0,-9378.768,578.768,800.0,signal_exit,0,11183.0,11163.0,0.0,35.0,0.08333333333333333,120,False
2018-01-29T08:45:00.000000000,2018-01-30T12:45:00.000000000,1,8,11216.0,11100.0,-46978.528000000006,578.528,800.0,signal_exit,57,11215.0,11101.0,23.0,135.0,1.1666666666666667,1304,False
2018-02-02T18:00:00.000000000,2018-02-12T13:35:00.000000000,-1,8,11070.0,10409.0,263828.168,571.832,800.0,roll_blackout,18,11071.0,10408.0,950.0,9.0,9.815972222222221,6632,False
2018-03-02T22:00:00.000000000,2018-03-06T02:00:00.000000000,-1,9,10623.0,10701.0,-35741.916000000005,641.916,900.0,signal_exit,2,10624.0,10700.0,31.0,117.0,3.1666666666666665,1378,False
2018-03-06T12:45:00.000000000,2018-03-15T01:00:00.000000000,1,9,10765.0,10999.0,104654.124,645.876,900.0,signal_exit,79,10764.0,11000.0,357.0,64.0,8.510416666666666,7412,False
2018-03-15T11:45:00.000000000,2018-03-16T03:00:00.000000000,1,9,11050.0,11042.0,-4248.8279999999995,648.828,900.0,signal_exit,2,11049.0,11043.0,34.0,18.0,0.6354166666666666,838,False
2018-03-19T11:45:00.000000000,2018-03-19T18:00:00.000000000,1,9,11036.0,11011.0,-11898.423,648.423,900.0,signal_exit,6,11035.0,11012.0,3.0,37.0,0.2604166666666667,294,False
2018-03-22T10:45:00.000000000,2018-03-22T17:00:00.000000000,1,9,11031.0,10956.0,-34397.883,647.883,900.0,signal_exit,0,11030.0,10957.0,3.0,93.0,0.2604166666666667,300,False
2018-03-23T10:45:00.000000000,2018-03-26T19:00:00.000000000,-1,9,10757.0,10899.0,-64544.904,644.904,900.0,signal_exit,0,10758.0,10898.0,137.0,147.0,3.34375,1560,False
2018-03-27T00:00:00.000000000,2018-03-27T03:00:00.000000000,-1,9,10855.0,10905.0,-23145.84,645.84,900.0,signal_exit,0,10856.0,10904.0,19.0,61.0,0.125,180,False
2018-03-28T12:45:00.000000000,2018-03-30T00:00:00.000000000,-1,9,10849.0,10911.0,-28545.84,645.84,900.0,signal_exit,7,10850.0,10910.0,90.0,68.0,1.46875,1733,False
2018-04-03T03:00:00.000000000,2018-04-09T12:45:00.000000000,-1,9,10713.0,10896.0,-82994.481,644.481,900.0,signal_exit,9,10714.0,10895.0,8.0,187.0,6.40625,1487,False
2018-04-11T00:00:00.000000000,2018-04-12T11:45:00.000000000,1,9,10968.0,10924.0,-20447.028,647.028,900.0,signal_exit,20,10967.0,10925.0,57.0,62.0,1.4895833333333333,1597,False
2018-04-13T01:00:00.000000000,2018-04-13T11:45:00.000000000,1,8,10963.0,10932.0,-12975.16,575.1600000000001,800.0,signal_exit,5,10962.0,10933.0,26.0,42.0,0.4479166666666667,415,False
2018-04-13T17:00:00.000000000,2018-04-13T23:00:00.000000000,1,8,10964.0,10937.0,-11375.208,575.208,800.0,signal_exit,11,10963.0,10938.0,21.0,31.0,0.25,347,False
2018-04-17T02:00:00.000000000,2018-04-17T10:45:00.000000000,1,8,10964.0,10846.0,-47774.48,574.48,800.0,signal_exit,15,10963.0,10847.0,6.0,148.0,0.3645833333333333,284,False
2018-04-19T08:45:00.000000000,2018-04-19T10:45:00.000000000,-1,8,10855.0,10958.0,-41774.50399999999,574.504,800.0,signal_exit,0,10856.0,10957.0,4.0,105.0,0.08333333333333333,120,False
2018-04-19T11:45:00.000000000,2018-04-20T10:45:00.000000000,1,8,10969.0,10822.0,-59374.328,574.328,800.0,signal_exit,3,10968.0,10823.0,7.0,192.0,0.9583333333333334,1077,False
2018-04-20T10:45:00.000000000,2018-04-27T16:00:00.000000000,-1,8,10822.0,10572.0,99428.848,571.152,800.0,signal_exit,5,10823.0,10571.0,412.0,7.0,7.21875,5935,False
2018-05-03T08:45:00.000000000,2018-05-05T01:00:00.000000000,-1,9,10559.0,10571.0,-6040.17,640.17,900.0,signal_exit,9,10560.0,10570.0,153.0,16.0,1.6770833333333333,2030,False
2018-05-09T03:00:00.000000000,2018-05-15T13:35:00.000000000,1,9,10666.0,10864.0,88456.23,643.77,900.0,roll_blackout,91,10665.0,10865.0,310.0,4.0,6.440972222222222,4868,False
2018-05-17T08:45:00.000000000,2018-05-17T10:45:00.000000000,1,9,10921.0,10852.0,-31695.957,645.957,900.0,signal_exit,0,10920.0,10853.0,8.0,71.0,0.08333333333333333,120,False
2018-05-21T10:45:00.000000000,2018-05-23T11:45:00.000000000,1,8,10942.0,10869.0,-29774.488,574.488,800.0,signal_exit,87,10941.0,10870.0,58.0,83.0,2.0416666666666665,2241,False
2018-05-24T16:00:00.000000000,2018-05-24T23:00:00.000000000,1,8,10942.0,10863.0,-32174.44,574.44,800.0,signal_exit,5,10941.0,10864.0,0.0,78.0,0.2916666666666667,415,False
2018-05-25T03:00:00.000000000,2018-05-29T10:45:00.000000000,1,8,10914.0,10923.0,3025.304,574.696,800.0,signal_exit,136,10913.0,10924.0,76.0,23.0,4.322916666666667,2306,False
2018-05-29T18:00:00.000000000,2018-06-01T10:45:00.000000000,-1,8,10897.0,10920.0,-9774.536,574.5360000000001,800.0,signal_exit,21,10898.0,10919.0,137.0,27.0,2.6979166666666665,3035,False
2018-06-01T11:45:00.000000000,2018-06-08T12:45:00.000000000,1,8,10915.0,11138.0,88623.57599999999,576.424,800.0,signal_exit,110,10914.0,11139.0,339.0,11.0,7.041666666666667,5640,False
2018-06-19T10:45:00.000000000,2018-06-19T13:35:00.000000000,-1,9,10901.0,10885.0,6553.9259999999995,646.0740000000001,900.0,roll_blackout,0,10902.0,10884.0,18.0,20.0,0.11805555555555555,170,False
2018-06-21T08:45:00.000000000,2018-06-27T23:00:00.000000000,-1,9,10724.0,10589.0,60108.183,641.817,900.0,signal_exit,64,10725.0,10588.0,241.0,20.0,6.59375,5262,False
2018-06-28T01:00:00.000000000,2018-06-29T04:00:00.000000000,-1,9,10553.0,10553.0,-639.954,639.954,900.0,signal_exit,1,10554.0,10552.0,70.0,24.0,1.125,1319,False
2018-07-05T12:45:00.000000000,2018-07-09T09:45:00.000000000,-1,9,10532.0,10625.0,-42490.413,640.413,900.0,signal_exit,22,10533.0,10624.0,119.0,115.0,3.875,2076,False
2018-07-09T12:45:00.000000000,2018-07-17T10:45:00.000000000,1,9,10666.0,10762.0,42557.148,642.852,900.0,signal_exit,211,10665.0,10763.0,209.0,91.0,7.916666666666667,5608,False
2018-07-19T08:45:00.000000000,2018-07-31T00:00:00.000000000,1,9,10757.0,10938.0,80804.74500000001,645.2550000000001,900.0,signal_exit,196,10756.0,10939.0,282.0,63.0,11.635416666666666,8602,False
2018-07-31T10:45:00.000000000,2018-08-02T11:45:00.000000000,1,9,10993.0,10903.0,-41147.064,647.0640000000001,900.0,signal_exit,91,10992.0,10904.0,67.0,93.0,2.0416666666666665,2238,False
2018-08-03T18:00:00.000000000,2018-08-06T17:00:00.000000000,1,9,11008.0,10966.0,-19547.766,647.7660000000001,900.0,signal_exit,39,11007.0,10967.0,29.0,51.0,2.9583333333333335,1036,False
2018-08-06T19:00:00.000000000,2018-08-10T04:00:00.000000000,1,9,11001.0,11010.0,3401.901,648.099,900.0,signal_exit,253,11000.0,11011.0,70.0,49.0,3.375,3637,False
2018-08-13T10:45:00.000000000,2018-08-14T13:35:00.000000000,-1,9,10824.0,10821.0,705.195,644.8050000000001,900.0,roll_blackout,20,10825.0,10820.0,133.0,6.0,1.1180555555555556,1287,False
2018-08-16T08:45:00.000000000,2018-08-17T00:00:00.000000000,-1,9,10609.0,10729.0,-54642.042,642.0419999999999,900.0,signal_exit,1,10610.0,10728.0,19.0,118.0,0.6354166666666666,839,False
2018-08-17T10:45:00.000000000,2018-08-18T04:00:00.000000000,-1,9,10696.0,10685.0,4307.571,642.4290000000001,900.0,signal_exit,3,10697.0,10684.0,84.0,16.0,0.71875,957,False
2018-08-27T16:00:00.000000000,2018-08-31T04:00:00.000000000,1,9,10887.0,10972.0,37603.269,646.731,900.0,signal_exit,98,10886.0,10973.0,249.0,1.0,3.5,4028,False
2018-09-04T15:00:00.000000000,2018-09-04T19:00:00.000000000,1,9,11009.0,10973.0,-16847.838,647.838,900.0,signal_exit,2,11008.0,10974.0,7.0,40.0,0.16666666666666666,238,False
2018-09-05T10:45:00.000000000,2018-09-05T16:00:00.000000000,1,9,11008.0,10889.0,-54197.073,647.0730000000001,900.0,signal_exit,0,11007.0,10890.0,1.0,147.0,0.21875,240,False
2018-09-07T12:45:00.000000000,2018-09-13T17:00:00.000000000,-1,9,10809.0,10735.0,32656.103999999996,643.896,900.0,signal_exit,68,10810.0,10734.0,128.0,70.0,6.177083333333333,4666,False
2018-09-21T12:45:00.000000000,2018-09-27T08:45:00.000000000,1,9,10943.0,10954.0,4302.927,647.073,900.0,signal_exit,107,10942.0,10955.0,56.0,22.0,5.833333333333333,3055,False
2018-09-27T10:45:00.000000000,2018-09-28T12:45:00.000000000,1,9,10997.0,10958.0,-18197.595,647.595,900.0,signal_exit,19,10996.0,10959.0,43.0,75.0,1.0833333333333333,1238,False
2018-10-01T10:45:00.000000000,2018-10-02T10:45:00.000000000,1,8,11013.0,10898.0,-46575.288,575.288,800.0,signal_exit,67,11012.0,10899.0,10.0,127.0,1.0,1048,False
2018-10-02T12:45:00.000000000,2018-10-16T10:45:00.000000000,-1,8,10885.0,9965.0,367433.2,566.8000000000001,800.0,signal_exit,80,10886.0,9964.0,1256.0,28.0,13.916666666666666,10058,False
2018-10-18T11:45:00.000000000,2018-10-19T21:00:00.000000000,-1,10,9909.0,9937.0,-14698.46,698.46,1000.0,signal_exit,2,9910.0,9936.0,167.0,52.0,1.3854166666666667,1618,False
2018-10-23T01:00:00.000000000,2018-10-29T20:00:00.000000000,-1,10,9885.0,9548.0,167805.66999999998,694.33,1000.0,signal_exit,7,9886.0,9547.0,547.0,20.0,6.791666666666667,5393,False
2018-10-30T04:00:00.000000000,2018-10-30T10:45:00.000000000,-1,11,9419.0,9536.0,-65108.505,758.505,1100.0,signal_exit,0,9420.0,9535.0,22.0,144.0,0.28125,180,False
2018-11-02T16:00:00.000000000,2018-11-05T10:45:00.000000000,1,10,9906.0,9773.0,-67196.79,696.79,1000.0,signal_exit,2,9905.0,9774.0,26.0,164.0,2.78125,898,False
2018-11-07T10:45:00.000000000,2018-11-09T10:45:00.000000000,1,10,9861.0,9785.0,-38696.46,696.46,1000.0,signal_exit,7,9860.0,9786.0,140.0,87.0,2.0,2273,False
2018-11-14T23:00:00.000000000,2018-11-16T16:00:00.000000000,1,10,9822.0,9779.0,-22196.01,696.01,1000.0,signal_exit,1,9821.0,9780.0,107.0,113.0,1.7083333333333333,1859,False
2018-11-16T16:00:00.000000000,2018-11-19T08:45:00.000000000,-1,10,9779.0,9803.0,-12695.820000000002,695.8199999999999,1000.0,signal_exit,4,9780.0,9802.0,45.0,44.0,2.6979166666666665,775,False
2018-11-19T21:00:00.000000000,2018-11-20T00:00:00.000000000,1,10,9840.0,9801.0,-20196.41,696.4100000000001,1000.0,signal_exit,0,9839.0,9802.0,8.0,60.0,0.125,180,False
2018-11-22T10:45:00.000000000,2018-11-26T10:45:00.000000000,-1,10,9738.0,9782.0,-22695.2,695.1999999999999,1000.0,signal_exit,66,9739.0,9781.0,126.0,111.0,4.0,2181,False
2018-11-26T20:00:00.000000000,2018-11-27T10:45:00.000000000,1,10,9800.0,9691.0,-55194.91,694.9100000000001,1000.0,signal_exit,17,9799.0,9692.0,8.0,155.0,0.6145833333333334,642,False
2018-11-27T10:45:00.000000000,2018-11-27T12:45:00.000000000,-1,10,9691.0,9734.0,-22194.25,694.25,1000.0,signal_exit,0,9692.0,9733.0,13.0,43.0,0.08333333333333333,120,False
2018-11-28T11:45:00.000000000,2018-11-30T17:00:00.000000000,1,10,9829.0,9835.0,2303.36,696.6400000000001,1000.0,signal_exit,9,9828.0,9836.0,168.0,10.0,2.21875,2511,False
2018-12-03T09:45:00.000000000,2018-12-05T03:00:00.000000000,1,10,10082.0,9929.0,-77200.11,700.11,1000.0,signal_exit,21,10081.0,9930.0,75.0,173.0,1.71875,2078,False
2018-12-06T10:45:00.000000000,2018-12-11T15:00:00.000000000,-1,10,9688.0,9689.0,-1193.77,693.77,1000.0,signal_exit,10,9689.0,9688.0,129.0,111.0,5.177083333333333,3590,False
2018-12-14T10:45:00.000000000,2018-12-18T13:35:00.000000000,-1,10,9687.0,9719.0,-16694.06,694.06,1000.0,roll_blackout,9,9688.0,9718.0,12.0,138.0,4.118055555555555,2441,False
2018-12-20T08:45:00.000000000,2018-12-27T03:00:00.000000000,-1,10,9637.0,9550.0,42808.13,691.87,1000.0,signal_exit,161,9638.0,9549.0,228.0,71.0,6.760416666666667,5617,False
2019-01-02T11:45:00.000000000,2019-01-07T08:45:00.000000000,-1,10,9543.0,9542.0,-190.85,690.85,1000.0,signal_exit,2,9544.0,9541.0,239.0,46.0,4.875,3238,False
2019-01-09T10:45:00.000000000,2019-01-14T11:45:00.000000000,1,10,9733.0,9671.0,-31694.04,694.04,1000.0,signal_exit,18,9732.0,9672.0,71.0,72.0,5.041666666666667,3461,False
2019-01-15T10:45:00.000000000,2019-01-15T13:35:00.000000000,1,10,9790.0,9798.0,3304.12,695.88,1000.0,roll_blackout,0,9789.0,9799.0,20.0,62.0,0.11805555555555555,170,False
2019-01-17T08:45:00.000000000,2019-01-17T17:00:00.000000000,1,10,9778.0,9750.0,-14695.28,695.28,1000.0,signal_exit,0,9777.0,9751.0,57.0,56.0,0.34375,420,False
2019-01-18T01:00:00.000000000,2019-01-23T00:00:00.000000000,1,10,9775.0,9823.0,23304.02,695.98,1000.0,signal_exit,84,9774.0,9824.0,148.0,5.0,4.958333333333333,3243,False
2019-01-24T15:00:00.000000000,2019-01-29T10:45:00.000000000,1,10,9865.0,9884.0,8802.51,697.49,1000.0,signal_exit,47,9864.0,9885.0,175.0,9.0,4.822916666666667,3189,False
2019-02-11T08:45:00.000000000,2019-02-14T23:00:00.000000000,1,10,10011.0,10053.0,20299.36,700.64,1000.0,signal_exit,117,10010.0,10054.0,131.0,44.0,3.59375,4066,False
2019-02-15T03:00:00.000000000,2019-02-15T11:45:00.000000000,1,10,10085.0,10043.0,-21701.28,701.28,1000.0,signal_exit,7,10084.0,10044.0,32.0,62.0,0.3645833333333333,292,False
2019-02-16T01:00:00.000000000,2019-02-19T13:35:00.000000000,1,9,10089.0,10142.0,23217.921,632.079,900.0,roll_blackout,97,10088.0,10143.0,73.0,6.0,3.5243055555555554,1484,False
2019-02-21T08:45:00.000000000,2019-02-27T11:45:00.000000000,1,9,10256.0,10343.0,38514.609,635.3910000000001,900.0,signal_exit,93,10255.0,10344.0,164.0,23.0,6.125,4640,False
2019-03-06T17:00:00.000000000,2019-03-07T12:45:00.000000000,1,9,10338.0,10271.0,-30785.481,635.481,900.0,signal_exit,33,10337.0,10272.0,18.0,74.0,0.8229166666666666,918,False
2019-03-08T17:00:00.000000000,2019-03-11T23:00:00.000000000,-1,9,10183.0,10270.0,-39784.077,634.077,900.0,signal_exit,28,10184.0,10269.0,35.0,86.0,3.25,1470,False
2019-03-12T10:45:00.000000000,2019-03-14T20:00:00.000000000,1,9,10365.0,10336.0,-13686.309,636.309,900.0,signal_exit,49,10364.0,10337.0,50.0,59.0,2.3854166666666665,2696,False
2019-03-15T10:45:00.000000000,2019-03-19T13:35:00.000000000,1,9,10410.0,10502.0,40761.792,638.208,900.0,roll_blackout,105,10409.0,10503.0,102.0,3.0,4.118055555555555,2331,False
2019-03-21T08:45:00.000000000,2019-03-23T00:00:00.000000000,1,9,10539.0,10519.0,-9639.522,639.5219999999999,900.0,signal_exit,23,10538.0,10520.0,125.0,19.0,1.6354166666666667,1955,False
2019-03-26T23:00:00.000000000,2019-03-27T03:00:00.000000000,1,9,10567.0,10519.0,-22239.774,639.774,900.0,signal_exit,0,10566.0,10520.0,5.0,60.0,0.16666666666666666,240,False
2019-03-27T08:45:00.000000000,2019-03-27T10:45:00.000000000,1,9,10507.0,10516.0,3410.7929999999997,639.2070000000001,900.0,signal_exit,0,10506.0,10517.0,12.0,33.0,0.08333333333333333,120,False
2019-03-28T18:00:00.000000000,2019-04-11T12:45:00.000000000,1,9,10536.0,10810.0,122657.886,642.114,900.0,signal_exit,220,10535.0,10811.0,350.0,59.0,13.78125,8624,False
2019-04-12T21:00:00.000000000,2019-04-16T13:35:00.000000000,1,9,10846.0,10921.0,33104.097,645.903,900.0,roll_blackout,57,10845.0,10922.0,82.0,11.0,3.6909722222222223,1839,False
2019-04-18T08:45:00.000000000,2019-04-19T15:00:00.000000000,1,9,11023.0,10977.0,-21348.0,648.0,900.0,signal_exit,13,11022.0,10978.0,17.0,102.0,1.2604166666666667,1425,False
2019-04-19T17:00:00.000000000,2019-04-22T12:45:00.000000000,1,9,10998.0,10975.0,-10997.757,647.7570000000001,900.0,signal_exit,98,10997.0,10976.0,33.0,39.0,2.8229166666666665,835,False
2019-04-23T01:00:00.000000000,2019-04-23T10:45:00.000000000,1,9,10996.0,10966.0,-14147.658,647.658,900.0,signal_exit,29,10995.0,10967.0,14.0,61.0,0.40625,328,False
2019-04-23T12:45:00.000000000,2019-04-24T22:00:00.000000000,1,9,11008.0,10975.0,-15497.847,647.847,900.0,signal_exit,43,11007.0,10976.0,54.0,47.0,1.3854166666666667,1571,False
2019-04-25T10:45:00.000000000,2019-04-25T23:00:00.000000000,1,9,11021.0,10990.0,-14598.099,648.099,900.0,signal_exit,4,11020.0,10991.0,20.0,46.0,0.5104166666666666,656,False
