entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,entry_nav
2019-02-15T03:00:00.000000000,2019-02-15T11:45:00.000000000,1,1,10085.0,10043.0,-2170.1279999999997,70.128,100.0,signal_exit,7,5018118.389999996
2019-02-16T01:00:00.000000000,2019-02-19T13:35:00.000000000,1,1,10089.0,10142.0,2579.769,70.231,100.0,roll_blackout,97,5015948.261999996
2019-02-21T08:45:00.000000000,2019-02-27T11:45:00.000000000,1,1,10256.0,10343.0,4279.401000000001,70.599,100.0,signal_exit,93,5018528.030999997
2019-03-06T17:00:00.000000000,2019-03-07T12:45:00.000000000,1,1,10338.0,10271.0,-3420.609,70.609,100.0,signal_exit,33,5022807.431999996
2019-03-08T17:00:00.000000000,2019-03-11T23:00:00.000000000,-1,1,10183.0,10270.0,-4420.4529999999995,70.453,100.0,signal_exit,28,5019386.822999996
2019-03-12T10:45:00.000000000,2019-03-14T20:00:00.000000000,1,1,10365.0,10336.0,-1520.701,70.701,100.0,signal_exit,49,5014966.369999996
2019-03-15T10:45:00.000000000,2019-03-19T13:35:00.000000000,1,1,10410.0,10502.0,4529.088,70.91199999999999,100.0,roll_blackout,105,5013445.668999996
2019-03-21T08:45:00.000000000,2019-03-23T00:00:00.000000000,1,1,10539.0,10519.0,-1071.058,71.05799999999999,100.0,signal_exit,23,5017974.7569999965
2019-03-26T23:00:00.000000000,2019-03-27T03:00:00.000000000,1,1,10567.0,10519.0,-2471.086,71.086,100.0,signal_exit,0,5016903.698999996
2019-03-27T08:45:00.000000000,2019-03-27T10:45:00.000000000,1,1,10507.0,10516.0,378.977,71.02300000000001,100.0,signal_exit,0,5014432.612999996
2019-03-28T18:00:00.000000000,2019-04-11T12:45:00.000000000,1,1,10536.0,10810.0,13628.654000000002,71.346,100.0,signal_exit,220,5014811.589999996
2019-04-12T21:00:00.000000000,2019-04-16T13:35:00.000000000,1,1,10846.0,10921.0,3678.233,71.767,100.0,roll_blackout,57,5028440.243999996
2019-04-18T08:45:00.000000000,2019-04-19T15:00:00.000000000,1,1,11023.0,10977.0,-2372.0,72.0,100.0,signal_exit,13,5032118.476999996
2019-04-19T17:00:00.000000000,2019-04-22T12:45:00.000000000,1,1,10998.0,10975.0,-1221.973,71.97300000000001,100.0,signal_exit,98,5029746.476999996
2019-04-23T01:00:00.000000000,2019-04-23T10:45:00.000000000,1,1,10996.0,10966.0,-1571.962,71.962,100.0,signal_exit,29,5028524.503999996
2019-04-23T12:45:00.000000000,2019-04-24T22:00:00.000000000,1,1,11008.0,10975.0,-1721.983,71.983,100.0,signal_exit,43,5026952.541999996
2019-04-25T10:45:00.000000000,2019-04-25T23:00:00.000000000,1,1,11021.0,10990.0,-1622.011,72.01100000000001,100.0,signal_exit,4,5025230.558999996
2019-05-02T18:00:00.000000000,2019-05-06T10:45:00.000000000,1,1,10994.0,10855.0,-7021.849,71.849,100.0,signal_exit,25,5023608.547999996
2019-05-06T10:45:00.000000000,2019-05-14T13:35:00.000000000,-1,1,10855.0,10543.0,15528.602,71.39800000000001,100.0,roll_blackout,23,5016586.698999995
2019-05-16T15:00:00.000000000,2019-05-16T23:00:00.000000000,-1,1,10497.0,10563.0,-3371.06,71.06,100.0,signal_exit,0,5032115.300999995
2019-05-17T10:45:00.000000000,2019-05-21T11:45:00.000000000,-1,1,10486.0,10491.0,-320.977,70.977,100.0,signal_exit,8,5028744.240999996
2019-05-23T10:45:00.000000000,2019-05-28T02:00:00.000000000,-1,1,10295.0,10341.0,-2370.636,70.63600000000001,100.0,signal_exit,62,5028423.263999996
2019-05-29T02:00:00.000000000,2019-05-30T10:45:00.000000000,-1,1,10317.0,10346.0,-1520.6629999999998,70.66300000000001,100.0,signal_exit,9,5026052.627999996
2019-06-01T00:00:00.000000000,2019-06-04T16:00:00.000000000,1,1,10448.0,10424.0,-1270.872,70.872,100.0,signal_exit,7,5024531.964999996
2019-06-04T21:00:00.000000000,2019-06-05T23:00:00.000000000,1,1,10442.0,10413.0,-1520.855,70.85499999999999,100.0,signal_exit,11,5023261.092999996
2019-06-10T10:45:00.000000000,2019-06-13T04:00:00.000000000,1,1,10537.0,10555.0,828.908,71.092,100.0,signal_exit,69,5021740.237999995
2019-06-17T10:45:00.000000000,2019-06-18T13:35:00.000000000,1,1,10556.0,10552.0,-271.10799999999995,71.108,100.0,roll_blackout,65,5022569.145999995
2019-06-20T08:45:00.000000000,2019-06-24T22:00:00.000000000,1,1,10576.0,10593.0,778.8309999999999,71.16900000000001,100.0,signal_exit,67,5022298.037999995
2019-06-27T10:45:00.000000000,2019-07-03T10:45:00.000000000,1,1,10630.0,10640.0,428.73,71.27000000000001,100.0,signal_exit,94,5023076.868999995
