entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,raw_entry,raw_exit,mfe_points,mae_points,holding_calendar_days,holding_observation_minutes,mfe_mae_exit_bar_included
2024-01-04T02:00:00.000000000,17570.0,-1,5,5000000.0,1.0,2024-01-06T01:00:00.000000000,17571.0,signal_exit,-675.705,425.705,500.0,0,17571.0,17570.0,119.0,55.0,1.9583333333333333,2218,False
2024-01-08T08:45:00.000000000,17571.0,-1,5,4999324.295,1.0,2024-01-08T10:45:00.000000000,17607.0,signal_exit,-9425.89,425.89,500.0,0,17572.0,17606.0,4.0,134.0,0.08333333333333333,120,False
2024-01-09T15:00:00.000000000,17543.0,-1,5,4989898.404999999,1.0,2024-01-11T12:45:00.000000000,17588.0,signal_exit,-11675.655,425.65500000000003,500.0,0,17544.0,17587.0,113.0,62.0,1.90625,2217,False
2024-01-11T23:00:00.000000000,17503.0,-1,5,4978222.749999999,1.0,2024-01-12T11:45:00.000000000,17545.0,signal_exit,-10925.24,425.24,500.0,0,17504.0,17544.0,107.0,66.0,0.53125,540,False
2024-01-12T15:00:00.000000000,17486.0,-1,5,4967297.51,1.0,2024-01-15T10:45:00.000000000,17597.0,signal_exit,-28175.415,425.415,500.0,0,17487.0,17596.0,76.0,168.0,2.8229166666666665,960,False
2024-01-16T10:45:00.000000000,17389.0,-1,5,4939122.095,1.0,2024-01-16T13:35:00.000000000,17348.0,roll_blackout,9826.315,423.68500000000006,500.0,0,17390.0,17347.0,54.0,44.0,0.11805555555555555,170,False
2024-01-18T08:45:00.000000000,17239.0,-1,5,4948948.409999999,1.0,2024-01-18T19:00:00.000000000,17407.0,signal_exit,-42423.23,423.23,500.0,0,17240.0,17406.0,25.0,168.0,0.4270833333333333,540,False
2024-04-16T10:45:00.000000000,19952.0,-1,4,4906525.179999999,1.0,2024-04-16T13:35:00.000000000,19929.0,roll_blackout,4240.476,359.524,400.0,0,19953.0,19928.0,155.0,32.0,0.11805555555555555,170,False
2024-04-18T08:45:00.000000000,20069.0,-1,4,4910765.655999999,1.0,2024-04-18T11:45:00.000000000,20260.0,signal_exit,-38561.316,361.31600000000003,400.0,0,20070.0,20259.0,45.0,266.0,0.125,180,False
2024-04-18T22:00:00.000000000,19986.0,-1,4,4872204.339999999,1.0,2024-04-19T00:00:00.000000000,20063.0,signal_exit,-15760.196,360.196,400.0,0,19987.0,20062.0,29.0,129.0,0.08333333333333333,120,False
2024-04-19T02:00:00.000000000,19967.0,-1,4,4856444.143999998,1.0,2024-04-23T19:00:00.000000000,19757.0,signal_exit,41641.104,358.896,400.0,0,19968.0,19756.0,703.0,40.0,4.708333333333333,3000,False
2024-04-25T22:00:00.000000000,19779.0,-1,4,4898085.247999999,1.0,2024-04-26T01:00:00.000000000,19977.0,signal_exit,-39959.024000000005,359.024,400.0,0,19780.0,19976.0,23.0,200.0,0.125,180,False
2024-05-31T15:00:00.000000000,21286.0,-1,4,4858126.2239999985,1.0,2024-06-03T10:45:00.000000000,21671.0,signal_exit,-77371.828,371.82800000000003,400.0,0,21287.0,21670.0,158.0,387.0,2.8229166666666665,960,False
2024-06-04T16:00:00.000000000,21240.0,-1,4,4780754.395999998,1.0,2024-06-05T11:45:00.000000000,21416.0,signal_exit,-35570.623999999996,370.624,400.0,0,21241.0,21415.0,106.0,252.0,0.8229166666666666,959,False
2024-07-18T08:45:00.000000000,23293.0,-1,4,4745183.771999998,1.0,2024-07-23T20:00:00.000000000,22847.0,signal_exit,88815.43999999999,384.56000000000006,400.0,0,23294.0,22846.0,1110.0,298.0,5.46875,4020,False
2024-07-23T23:00:00.000000000,22714.0,-1,4,4833999.2119999975,1.0,2024-07-24T01:00:00.000000000,22757.0,signal_exit,-8981.884,381.884,400.0,0,22715.0,22756.0,19.0,101.0,0.08333333333333333,120,False
2024-07-26T08:45:00.000000000,22027.0,-1,4,4825017.327999998,1.0,2024-07-30T21:00:00.000000000,22288.0,signal_exit,-52577.26,377.26,400.0,0,22028.0,22287.0,219.0,491.0,4.510416666666667,2936,False
2024-07-30T23:00:00.000000000,22001.0,-1,4,4772440.067999998,1.0,2024-07-31T11:45:00.000000000,22282.0,signal_exit,-56577.132,377.13200000000006,400.0,0,22002.0,22281.0,216.0,346.0,0.53125,540,False
2024-08-02T01:00:00.000000000,22184.0,-1,4,4715862.935999999,1.0,2024-08-07T10:45:00.000000000,21202.0,signal_exit,196026.456,373.544,400.0,0,22185.0,21201.0,3349.0,2.0,5.40625,3778,False
2024-08-29T10:45:00.000000000,22100.0,-1,4,4911889.391999999,1.0,2024-08-29T17:00:00.000000000,22298.0,signal_exit,-39977.592000000004,377.592,400.0,0,22101.0,22297.0,19.0,224.0,0.2604166666666667,300,False
2024-08-31T02:00:00.000000000,22163.0,-1,4,4871911.799999999,1.0,2024-09-10T01:00:00.000000000,21299.0,signal_exit,172426.152,373.848,400.0,0,22164.0,21298.0,1614.0,284.0,9.958333333333334,6761,False
2024-09-10T10:45:00.000000000,21171.0,-1,4,5044337.952,1.0,2024-09-11T04:00:00.000000000,21154.0,signal_exit,3030.7,369.30000000000007,400.0,0,21172.0,21153.0,353.0,22.0,0.71875,960,False
2024-09-11T12:45:00.000000000,21052.0,-1,4,5047368.651999999,1.0,2024-09-11T17:00:00.000000000,21143.0,signal_exit,-18568.78,368.78000000000003,400.0,0,21053.0,21142.0,103.0,167.0,0.17708333333333334,180,False
2024-10-29T10:45:00.000000000,22765.0,-1,4,5028799.8719999995,1.0,2024-11-01T23:00:00.000000000,22934.0,signal_exit,-34182.795999999995,382.796,400.0,0,22766.0,22933.0,534.0,379.0,3.5104166666666665,2940,False
2024-11-02T01:00:00.000000000,22897.0,-1,4,4994617.076,1.0,2024-11-04T12:45:00.000000000,22996.0,signal_exit,-20183.572,383.572,400.0,0,22898.0,22995.0,198.0,101.0,2.4895833333333335,476,False
2024-11-05T02:00:00.000000000,22871.0,-1,4,4974433.504,1.0,2024-11-05T10:45:00.000000000,22982.0,signal_exit,-22583.412,383.41200000000003,400.0,0,22872.0,22981.0,90.0,367.0,0.3645833333333333,297,False
2024-11-12T17:00:00.000000000,22874.0,-1,4,4951850.091999999,1.0,2024-11-15T21:00:00.000000000,22823.0,signal_exit,9817.212000000001,382.788,400.0,0,22875.0,22822.0,303.0,203.0,3.1666666666666665,3657,False
2024-11-16T00:00:00.000000000,22610.0,-1,4,4961667.303999999,1.0,2024-11-19T10:45:00.000000000,22757.0,signal_exit,-29781.467999999997,381.468,400.0,0,22611.0,22756.0,272.0,178.0,3.4479166666666665,1558,False
2024-11-21T08:45:00.000000000,22646.0,-1,4,4931885.835999998,1.0,2024-11-22T03:00:00.000000000,22828.0,signal_exit,-36781.896,381.896,400.0,0,22647.0,22827.0,254.0,185.0,0.7604166666666666,1020,False
2024-11-26T10:45:00.000000000,22729.0,-1,4,4895103.939999999,1.0,2024-11-30T00:00:00.000000000,22512.0,signal_exit,43019.036,380.964,400.0,0,22730.0,22511.0,726.0,65.0,3.5520833333333335,4117,False
2024-12-19T08:45:00.000000000,22746.0,-1,4,4938122.975999998,1.0,2024-12-23T10:45:00.000000000,23170.0,signal_exit,-85183.66399999999,383.664,400.0,0,22747.0,23169.0,228.0,429.0,4.083333333333333,2400,False
2024-12-31T18:00:00.000000000,23078.0,-1,4,4852939.311999998,1.0,2025-01-03T11:45:00.000000000,23033.0,signal_exit,8615.556,384.444,400.0,0,23079.0,23032.0,390.0,89.0,2.7395833333333335,1978,False
2025-01-03T15:00:00.000000000,22976.0,-1,4,4861554.867999998,1.0,2025-01-03T21:00:00.000000000,23001.0,signal_exit,-5383.908,383.908,400.0,0,22977.0,23000.0,37.0,55.0,0.25,358,False
2025-01-09T16:00:00.000000000,23032.0,-1,4,4856170.959999998,1.0,2025-01-14T13:35:00.000000000,22750.0,roll_blackout,56016.872,383.12800000000004,400.0,0,23033.0,22749.0,718.0,163.0,4.899305555555555,3245,False
2025-02-03T10:45:00.000000000,22586.0,-1,4,4912187.831999999,1.0,2025-02-05T10:45:00.000000000,23237.0,signal_exit,-130583.292,383.29200000000003,400.0,0,22587.0,23236.0,10.0,697.0,2.0,2272,False
2025-02-14T10:45:00.000000000,23229.0,-1,4,4781604.539999999,1.0,2025-02-17T09:45:00.000000000,23441.0,signal_exit,-42786.68,386.68,400.0,0,23230.0,23440.0,166.0,225.0,2.9583333333333335,1076,False
2025-02-25T17:00:00.000000000,23165.0,-1,4,4738817.8599999985,1.0,2025-02-26T17:00:00.000000000,23438.0,signal_exit,-54986.412000000004,386.41200000000003,400.0,0,23166.0,23437.0,118.0,297.0,1.0,1140,False
