period,return,ending_equity
2024-01,0.006764044999999941,5033820.225
2024-02,0.008256826454306143,5075383.605
2024-03,0.0004574609883107872,5077705.395
2024-04,0.0037956534498790884,5096978.605
2024-05,-0.006174404571588354,5065507.797
2024-06,0.011216811872967636,5122326.645
2024-07,0.03522072927077069,5302738.725
2024-08,0.0,5302738.725
2024-09,0.007735387717032971,5343757.465
2024-10,-0.01050974120136261,5287595.957
2024-11,-0.014976363671503012,5208406.9969999995
2024-12,-0.017079913311544126,5119447.857
2025-01,0.0,5119447.857
2025-02,-0.049880590863101704,4864086.773
2025-03,0.0,4864086.773
2025-04,0.010735921137317916,4916307.225
2025-05,0.008641887916188917,4958793.401
2025-06,0.018603027902190483,5051041.973
2025-07,-0.01883361581798526,4955912.589
2025-08,0.020624651901018476,5058126.561
2025-09,0.03819357813020141,5251314.513
2025-10,-0.0032372403058159582,5234314.746
2025-11,-0.0030968661203241155,5218104.774
2025-12,0.002980895492459945,5233659.399
2026-01,0.05111131630979093,5501158.62
2026-02,0.04500344038434578,5748729.684
2026-03,-0.01665235734886583,5652999.783
2026-04,0.04046730351696537,5881761.441
2026-05,0.008663898138537185,5932720.4229999995
2026-06,-0.026003824047044488,5778447.005
2026-07,0.0,5778447.005
2026-08,0.007461923240394963,5821565.333
2026-09,-0.0055783384953037585,5789090.671
