period,return,ending_equity
2021-01,0.05341878119999999,5267093.906
2021-02,-0.02651160326587887,5127454.802
2021-03,-0.021399749434592774,5017728.5540000005
2021-04,0.05063713257215796,5271811.94
2021-05,0.06781315685551559,5629310.15
2021-06,0.0062650255644556285,5664577.922
2021-07,0.01101774127911792,5726988.776
2021-08,4.60797131480728e-05,5727252.674
2021-09,-0.02210818436120565,5600633.516
2021-10,0.0028462322975537635,5616574.220000001
2021-11,-0.005597861395304493,5585133.416
2021-12,0.0045507371278166175,5610549.890000001
2022-01,0.008544798805808274,5658490.91
2022-02,0.001711984017307655,5668178.156
2022-03,0.022363210984436055,5794936.82
2022-04,0.025113728849937678,5940469.292
2022-05,0.02266041980576916,6075082.82
2022-06,-0.014046770147571497,5989747.528
2022-07,0.005168771280471107,6020707.163
2022-08,-0.01235638056891164,5946313.0139999995
2022-09,0.06720446755142873,6345931.814
2022-10,-0.02684304338477106,6175587.691
2022-11,0.10475084532323264,6822485.722
2022-12,0.003687029042638512,6847640.425000001
2023-01,0.013225689782038863,6938205.193
2023-02,-0.011206936640970055,6860449.166999999
2023-03,0.014827644885019087,6962173.471
2023-04,-0.010842111923010989,6886688.807
2023-05,0.0035333776045269882,6911022.079
2023-06,0.026777635765675045,7096082.911
2023-07,-0.02691113426873548,6905119.271
2023-08,-0.01468465757367221,6803719.959
2023-09,-0.032470848496308546,6582797.399
2023-10,0.0031197876457689233,6603334.329
2023-11,-0.00571366799259343,6565605.068999999
2023-12,-0.0007975959481214545,6560368.368999999
