period,return,ending_equity
2021-01,0.04546510920000002,5227325.546
2021-02,0.0,5227325.546
2021-03,-0.007086784565837223,5190280.616
2021-04,-0.00027330583930795793,5188862.082
2021-05,0.0028981068994231585,5203899.959
2021-06,0.0290329728070009,5354984.645
2021-07,-0.01103890186785017,5295871.495
2021-08,0.0056338319440283335,5325707.545
2021-09,-0.00787762145132953,5283753.637
2021-10,-0.016637712891154677,5195844.061
2021-11,-0.01126099326944352,5137333.696
2021-12,0.010726767669950288,5192440.681
2022-01,-0.0037846171400488515,5172789.281
2022-02,0.0,5172789.281
2022-03,-0.0018151754285620214,5163399.761
2022-04,-0.0014453752073139148,5155936.711
2022-05,0.016730232513515242,5242196.731
2022-06,-0.010520206857913883,5187047.737
2022-07,0.0002793839720547364,5188496.915
2022-08,0.014894197927840525,5265775.415
2022-09,0.0,5265775.415
2022-10,0.0,5265775.415
2022-11,0.08997635080492694,5739570.671
2022-12,-0.009549339862113815,5684761.5600000005
2023-01,0.025108858743408735,5827499.4350000005
2023-02,-0.009612822553624167,5771480.717
2023-03,-0.0181255475205635,5666869.4690000005
2023-04,-0.01875804861599517,5560570.056
2023-05,0.01339851908161993,5635073.46
2023-06,0.008392729985812863,5682367.11
2023-07,0.0,5682367.11
2023-08,-0.0018390174020277428,5671917.138
2023-09,-0.011169380027709286,5608565.340000001
2023-10,0.00087368439216573,5613465.456
2023-11,0.008585436639409139,5661659.508
2023-12,0.0015835155730103967,5670624.834000001
