period,return,ending_equity
2024-01,0.01199306099999986,5059965.305
2024-02,0.03683384248026966,5246343.27
2024-03,0.03175091705350819,5412919.48
2024-04,0.00756127818845731,5453848.07
2024-05,-0.006694255786263592,5417338.616
2024-06,-0.008193351596835097,5372952.456
2024-07,0.02706817996083144,5518388.5
2024-08,-0.011609409703575602,5454323.267
2024-09,0.01888993940336614,5557355.103
2024-10,0.00389895833510856,5579022.999
2024-11,-0.006916649744393766,5540434.851
2024-12,-0.007243022087473294,5500305.359
2025-01,0.01283910535702315,5570924.359
2025-02,-0.0574236502571045,5251021.547
2025-03,-0.004147426896856321,5229243.319
2025-04,0.030889266409368066,5390770.808999999
2025-05,0.03630974992912184,5586508.348999999
2025-06,0.019943270114318068,5697921.594
2025-07,0.022966734771815878,5828784.248
2025-08,0.01785126427276884,5932835.416
2025-09,0.051036329641543476,6235625.56
2025-10,0.020350610661105772,6362524.347999999
2025-11,-0.007550471066582354,6314484.291999999
2025-12,0.00786234658353635,6364130.955999999
2026-01,0.08678894067685183,6916467.14
2026-02,0.03897718337168299,7186051.5479999995
2026-03,-0.028311870523197613,6982600.987
2026-04,0.05761350401504761,7384893.096999999
2026-05,0.07007819520234282,7902413.077
2026-06,-0.029762442270265033,7667217.964
2026-07,-0.04555624708206096,7317928.288
2026-08,0.0025323585133223414,7336459.9059999995
2026-09,0.014259432661036353,7441073.662
