period,return,ending_equity
2021-01,0.02701136879999999,5135056.844
2021-02,-0.0192096058518334,5036414.426
2021-03,-0.007402650943006406,4999131.608
2021-04,0.0,4999131.608
2021-05,0.006052802841113092,5029390.366
2021-06,-0.009627671840177876,4980969.046
2021-07,0.006133980098618652,5011522.211
2021-08,0.02637544570986239,5143703.343
2021-09,0.00888354886604903,5189397.683
2021-10,0.009904475652034783,5240795.9459999995
2021-11,0.005356949648350318,5268870.626
2021-12,-0.01983067651811432,5164385.357
2022-01,0.025033818366161142,5293669.642
2022-02,0.0021992050481642877,5305311.507
2022-03,0.013277515544008578,5375752.863
2022-04,0.03824366209522312,5581341.339
2022-05,0.003384656815020204,5600232.264
2022-06,0.015347825045136432,5686183.649
2022-07,-0.0010426173978821396,5680255.135
2022-08,0.0008509140672605664,5685088.544
2022-09,0.06219239634766183,6038657.824
2022-10,-0.058194624574243736,5687240.399
2022-11,0.0,5687240.399
2022-12,-0.016220629607326065,5594989.779
2023-01,-0.00503989035079877,5566791.644
2023-02,-0.021769002820612893,5445608.141
2023-03,-0.011816013443116336,5381262.762
2023-04,0.004835719263470484,5407285.038
2023-05,-0.01107823548768494,5347381.8610000005
2023-06,-0.0006547735117883313,5343880.5370000005
2023-07,0.0010852282269124824,5349679.867000001
2023-08,-0.027102625877557074,5204689.495
2023-09,-0.0026022912631025186,5191145.377
2023-10,0.00048499932426371295,5193663.079
2023-11,-0.009058519831644185,5146616.1790000005
2023-12,-0.003725402154183044,5127442.964000001
