entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2017-07-03T17:00:00.000000000,10300.0,1,1,5000000.0,1.0,2017-07-04T12:45:00.000000000,10235.0,signal_exit,-3320.5350000000003,70.53500000000001,300.0,67
2017-07-12T09:45:00.000000000,10368.0,1,1,4996679.465,1.0,2017-07-18T13:35:00.000000000,10460.0,roll_blackout,4529.1720000000005,70.828,300.0,366
2017-07-20T08:45:00.000000000,10414.0,1,1,5001208.637,1.0,2017-07-21T10:45:00.000000000,10337.0,signal_exit,-3920.7510000000007,70.751,300.0,86
2017-07-24T22:00:00.000000000,10367.0,1,1,4997287.886,1.0,2017-07-25T10:45:00.000000000,10348.0,signal_exit,-1020.7149999999999,70.715,300.0,56
2017-07-25T12:45:00.000000000,10370.0,1,1,4996267.171,1.0,2017-07-26T15:00:00.000000000,10326.0,signal_exit,-2270.6960000000004,70.69600000000001,300.0,101
2017-07-27T10:45:00.000000000,10437.0,1,1,4993996.475,1.0,2017-07-28T10:45:00.000000000,10351.0,signal_exit,-4370.788,70.788,300.0,68
2017-08-01T10:45:00.000000000,10413.0,1,1,4989625.687,1.0,2017-08-01T16:00:00.000000000,10373.0,signal_exit,-2070.786,70.786,300.0,1
2017-08-01T18:00:00.000000000,10386.0,1,1,4987554.901,1.0,2017-08-03T23:00:00.000000000,10404.0,signal_exit,829.2099999999999,70.79000000000002,300.0,191
2017-08-04T10:45:00.000000000,10447.0,1,1,4988384.111,1.0,2017-08-09T10:45:00.000000000,10463.0,signal_exit,729.0899999999999,70.91000000000001,300.0,304
2017-08-24T10:45:00.000000000,10450.0,1,1,4989113.200999999,1.0,2017-08-29T10:45:00.000000000,10451.0,signal_exit,-20.901000000000003,70.90100000000001,300.0,206
2017-08-30T04:00:00.000000000,10492.0,1,1,4989092.3,1.0,2017-09-04T15:00:00.000000000,10541.0,signal_exit,2378.967,71.033,300.0,257
2017-09-05T16:00:00.000000000,10585.0,1,1,4991471.267,1.0,2017-09-06T00:00:00.000000000,10551.0,signal_exit,-1771.136,71.136,300.0,43
2017-09-08T20:00:00.000000000,10567.0,1,1,4989700.131,1.0,2017-09-13T10:45:00.000000000,10526.0,signal_exit,-2121.093,71.093,300.0,205
2017-09-15T16:00:00.000000000,10572.0,1,1,4987579.038,1.0,2017-09-19T13:35:00.000000000,10575.0,roll_blackout,78.853,71.147,300.0,209
2017-09-21T20:00:00.000000000,10580.0,1,1,4987657.891,1.0,2017-09-21T23:00:00.000000000,10562.0,signal_exit,-971.1419999999998,71.142,300.0,8
2017-09-22T02:00:00.000000000,10572.0,1,1,4986686.749,1.0,2017-09-22T10:45:00.000000000,10450.0,signal_exit,-6171.022000000001,71.022,300.0,36
2017-10-05T20:00:00.000000000,10518.0,1,1,4980515.727,1.0,2017-10-17T13:35:00.000000000,10719.0,roll_blackout,9978.762999999999,71.23700000000001,300.0,698
2017-10-19T08:45:00.000000000,10751.0,1,1,4990494.49,1.0,2017-10-19T17:00:00.000000000,10717.0,signal_exit,-1771.4679999999998,71.468,300.0,0
2017-10-20T11:45:00.000000000,10760.0,1,1,4988723.022,1.0,2017-10-23T16:00:00.000000000,10729.0,signal_exit,-1621.489,71.489,300.0,66
2017-10-23T19:00:00.000000000,10744.0,1,1,4987101.533,1.0,2017-10-23T21:00:00.000000000,10735.0,signal_exit,-521.4789999999999,71.479,300.0,20
2017-10-24T10:45:00.000000000,10742.0,1,1,4986580.054,1.0,2017-10-25T15:00:00.000000000,10738.0,signal_exit,-271.47999999999996,71.48,300.0,95
2017-10-26T20:00:00.000000000,10748.0,1,1,4986308.573999999,1.0,2017-10-27T12:45:00.000000000,10731.0,signal_exit,-921.4789999999999,71.479,300.0,66
2017-10-28T01:00:00.000000000,10751.0,1,1,4985387.094999999,1.0,2017-11-02T16:00:00.000000000,10779.0,signal_exit,1328.47,71.53,300.0,278
2017-11-03T08:45:00.000000000,10809.0,1,1,4986715.564999999,1.0,2017-11-03T10:45:00.000000000,10765.0,signal_exit,-2271.5739999999996,71.574,300.0,0
2017-11-07T09:45:00.000000000,10800.0,1,1,4984443.9909999985,1.0,2017-11-09T15:00:00.000000000,10730.0,signal_exit,-3571.53,71.53,300.0,215
