period,return,ending_equity
2017-07,0.002948182200000149,5014740.911
2017-08,0.005462774345910804,5042135.309
2017-09,-0.022246128500317153,4929967.319
2017-10,-0.008175475290610246,4889662.493
2017-11,0.003392021233315168,4906248.332
2017-12,-0.00368070362077233,4888189.886
2018-01,0.018151140006675393,4976916.105
2018-02,0.014157605736855983,5047377.3209999995
2018-03,-0.0014154406428612543,5040233.058
2018-04,-0.00020489409678414727,5039200.344
2018-05,-0.012745538302812776,4974973.023
2018-06,0.00941942936843132,5021834.43
2018-07,0.007744862866775337,5060727.849
2018-08,-0.016655088855777045,4976440.977
2018-09,-0.008022481565544082,4936517.5709999995
2018-10,0.08385923964535613,5350490.181
2018-11,-0.050674558933462954,5079356.451
2018-12,-0.015834586679611018,4998926.941
2019-01,-0.011903495430580668,4939422.237
2019-02,0.015113244913708801,5014072.935
2019-03,-0.0024839064292550006,5001618.447
2019-04,0.022118537663814886,5112246.933
2019-05,-0.01150428407915094,5053434.192
2019-06,-0.010671923478369427,4999504.329
2019-07,0.003214099827215211,5015573.235
2019-08,-0.013401499659290828,4948357.032
2019-09,0.025943407310711653,5076734.274
2019-10,0.0011953751511242228,5082802.876
2019-11,0.016474417372230876,5166539.092
2019-12,0.027798923310653034,5310163.316
2020-01,0.004460121203549106,5333847.288
2020-02,-0.00429630691743943,5310931.443
2020-03,0.08358136266004146,5754826.33
2020-04,0.03899666543021452,5979245.367
2020-05,-0.0695173645647782,5563583.987
2020-06,0.01786420663950339,5662973.001
2020-07,0.022176121619831735,5788555.779
2020-08,-0.010874049487154536,5725610.737
2020-09,-0.026684669464633104,5572824.707
2020-10,0.01799690126158482,5673118.283
2020-11,0.011802158294607956,5740073.323000001
2020-12,0.031742773610559105,5922279.171
