period,return,ending_equity
2017-07,-0.006755940000000016,4966220.3
2017-08,0.011315441242105262,5022415.274
2017-09,-0.024969336695275568,4897008.896
2017-10,-0.003281424914936326,4880939.729
2017-11,-0.006311626389681302,4850133.061
2017-12,-0.004875433457721456,4826486.56
2018-01,0.008803840116774486,4868978.176
2018-02,0.007451869917767251,4905261.168
2018-03,-0.007648381954613925,4867743.857
2018-04,0.008285277365612131,4908074.465
2018-05,-0.008288175798897623,4867395.481
2018-06,0.019412096955924385,4961881.834
2018-07,0.011284783248225905,5017875.595
2018-08,-0.010058407595894048,4967403.757
2018-09,-0.018282869370548016,4876585.363
2018-10,0.06543075292415423,5195664.015
2018-11,-0.039749081042146694,4989141.145
2018-12,-0.015659101983573898,4911015.675
2019-01,-0.0019448329290864264,4901464.57
2019-02,0.020399387891525622,5001451.447
2019-03,-7.97348538161824e-06,5001411.568
2019-04,0.022529783535702785,5114092.288
2019-05,-0.008672151283633633,5069742.106
2019-06,-0.016164106829618552,4987794.2530000005
2019-07,0.030468703457163127,5139765.877
2019-08,-0.01156926763261601,5080302.55
2019-09,0.01668915879822963,5165088.526000001
2019-10,0.015815532606807237,5246777.152
2019-11,0.025502138002753805,5380581.187
2019-12,0.018452971630627646,5479868.899
2020-01,-0.03561116015669852,5284724.41
2020-02,-0.00819677312179845,5241406.723
2020-03,0.08626535830846649,5693558.552
2020-04,0.11645857576490237,6356622.272
2020-05,-0.07901166161977657,5854374.984
2020-06,0.025590639548961347,6004192.184
2020-07,0.030431329377980543,6186907.734
2020-08,-0.035971863581697905,5964353.133
2020-09,-0.04753040064504166,5680865.039000001
2020-10,0.009871016405957445,5736940.951
2020-11,0.03314614977287733,5927098.455
2020-12,0.044981121542716274,6193705.991
