entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations
2023-12-29T15:00:00.000000000,2024-01-02T11:45:00.000000000,1,5,17874.0,17764.0,-27928.19,428.19000000000005,1500.0,signal_exit,13
2024-01-02T16:00:00.000000000,2024-01-02T19:00:00.000000000,1,5,17805.0,17778.0,-7177.915,427.9150000000001,1500.0,signal_exit,0
2024-01-04T02:00:00.000000000,2024-01-06T01:00:00.000000000,-1,5,17568.0,17573.0,-1675.705,425.705,1500.0,signal_exit,0
2024-01-08T08:45:00.000000000,2024-01-08T10:45:00.000000000,-1,5,17569.0,17609.0,-10425.89,425.89,1500.0,signal_exit,0
2024-01-09T15:00:00.000000000,2024-01-11T12:45:00.000000000,-1,5,17541.0,17590.0,-12675.655,425.655,1500.0,signal_exit,0
2024-01-11T23:00:00.000000000,2024-01-12T11:45:00.000000000,-1,5,17501.0,17547.0,-11925.24,425.24,1500.0,signal_exit,0
2024-01-12T15:00:00.000000000,2024-01-15T10:45:00.000000000,-1,5,17484.0,17599.0,-29175.414999999997,425.415,1500.0,signal_exit,0
2024-01-16T10:45:00.000000000,2024-01-16T13:35:00.000000000,-1,5,17387.0,17350.0,8826.315,423.685,1500.0,roll_blackout,0
2024-01-18T08:45:00.000000000,2024-01-18T19:00:00.000000000,-1,5,17237.0,17409.0,-43423.23,423.23,1500.0,signal_exit,0
2024-01-19T12:45:00.000000000,2024-01-30T17:00:00.000000000,1,5,17674.0,18044.0,92071.41,428.59,1500.0,signal_exit,0
2024-02-02T03:00:00.000000000,2024-02-20T13:35:00.000000000,1,5,18034.0,18744.0,177066.11,433.89,1500.0,roll_blackout,0
2024-02-22T10:45:00.000000000,2024-02-27T11:45:00.000000000,1,5,18799.0,18830.0,7311.855,438.145,1500.0,signal_exit,0
2024-02-29T15:00:00.000000000,2024-03-11T11:45:00.000000000,1,5,18964.0,19737.0,192806.495,443.505,1500.0,signal_exit,0
2024-03-12T10:45:00.000000000,2024-03-14T23:00:00.000000000,1,5,19850.0,19875.0,5801.375,448.625,1500.0,signal_exit,0
2024-03-18T19:00:00.000000000,2024-03-19T13:35:00.000000000,1,5,19938.0,19862.0,-19449.0,449.0,1500.0,roll_blackout,0
2024-03-21T10:45:00.000000000,2024-03-26T12:45:00.000000000,1,5,20182.0,20185.0,298.1649999999999,451.835,1500.0,signal_exit,0
