period,return,ending_equity
2021-01,0.049889087999999804,5249445.4399999995
2021-02,-0.010149011473486014,5196168.758
2021-03,-0.00052663301125222,5193432.284
2021-04,0.05495054183708303,5478814.202
2021-05,0.009819019228715975,5532610.784
2021-06,0.030396033367526387,5700780.206
2021-07,0.0010526885414181564,5706781.352
2021-08,0.002915183353602524,5723417.666
2021-09,-0.0032259822849699527,5704954.022
2021-10,-0.01202660419968582,5636342.798
2021-11,0.023498428812207317,5768787.998000001
2021-12,-0.0022574786947475722,5755765.082
2022-01,-0.0026235976946357153,5740664.2700000005
2022-02,-0.024048744797960597,5602608.5
2022-03,0.004698189066753455,5628930.614
2022-04,-0.0015910055771030107,5619974.954
2022-05,0.008607654374966467,5668349.756
2022-06,-0.029963767465163493,5498504.642
2022-07,0.018105973256719476,5598060.42
2022-08,0.00940233403197177,5650695.254000001
2022-09,0.0,5650695.254000001
2022-10,0.0,5650695.254000001
2022-11,0.10414534805843911,6239188.8780000005
2022-12,0.0003596108474790416,6241432.558
2023-01,0.02172666975727977,6377038.102
2023-02,-0.00391962531824297,6352042.502
2023-03,0.008154660801418023,6403841.254000001
2023-04,-0.02181454512363845,6264144.37
2023-05,0.026579346542104032,6430641.234
2023-06,0.029534968767315206,6620570.022
2023-07,-0.00992466007936732,6554863.115
2023-08,0.001023475835009835,6561571.859
2023-09,-0.012366075346520122,6480430.967
2023-10,-0.002178450641923124,6466313.6680000005
2023-11,0.016961384280314906,6575991.299000001
2023-12,0.003387834166293402,6598269.667
