period,return,ending_equity
2024-01,-0.0034559859999999665,4982720.07
2024-02,0.008341504121462728,5024283.45
2024-03,0.00036969092577776586,5026140.882
2024-04,0.0041222805899057136,5046860.045
2024-05,-0.006235720372547049,5015389.237
2024-06,0.011328900971599776,5072208.085
2024-07,0.025400140893470535,5201042.885
2024-08,0.03768983650670288,5397069.341
2024-09,0.02654149631019176,5540315.637
2024-10,-0.01013687877725522,5484154.129
2024-11,-0.036050520709207445,5286447.517
2024-12,-0.04402436215465777,5053715.0370000005
2025-01,-0.014200413651063615,4981950.193
2025-02,-0.06533586454905771,4656450.17
2025-03,0.043913090988795034,4860929.29
2025-04,-0.0487265456601611,4624072.997
2025-05,0.009188041803743996,4666559.173
2025-06,0.01976800648617849,4758807.745
2025-07,-0.019990171718946126,4663678.361
2025-08,0.01643777144690617,4740338.84
2025-09,0.03056552894012121,4885229.8040000005
2025-10,-0.003479829543756696,4868230.0370000005
2025-11,0.01496639259982424,4941089.879
2025-12,0.0031480149887797015,4956644.504
2026-01,0.05396780438543236,5224143.725
2026-02,0.047389788074791106,5471714.789
2026-03,-0.021163961658382302,5355911.627
2026-04,0.019102839278419603,5458224.746
2026-05,0.009336182435020657,5509183.728
2026-06,-0.028002953906931416,5354910.31
2026-07,0.04505638526745015,5596183.212
2026-08,0.007704952887807481,5639301.54
2026-09,-0.005758631945756987,5606826.878
