period,return,ending_equity
2024-01,-0.01795976300000013,4910201.185
2024-02,0.0,4910201.185
2024-03,0.0,4910201.185
2024-04,-0.009856817302690501,4861802.229
2024-05,0.0,4861802.229
2024-06,-0.02323057308384824,4748859.777
2024-07,-0.006174289698341662,4719538.941
2024-08,0.033064429799351425,4875587.805
2024-09,0.03217828870584771,5032475.877
2024-10,-0.005562085280513385,5004484.817
2024-11,-0.011448750090193305,4947189.721
2024-12,-0.025301983360100144,4822016.009
2025-01,0.012287084880974408,4881264.529
2025-02,-0.04620511850157927,4655725.123
2025-03,0.07296572263722978,4995433.471
2025-04,-0.04479432892041013,4771666.381
2025-05,-0.014238487474843464,4703725.069
2025-06,0.004811225925840823,4726355.7530000005
2025-07,0.0,4726355.7530000005
2025-08,-0.015716083994069208,4652075.949
2025-09,-0.0031909012584350194,4637231.634000001
2025-10,0.0,4637231.634000001
2025-11,0.01803405104606859,4720859.706
2025-12,-0.015480916941275402,4647776.4690000005
2026-01,0.0,4647776.4690000005
2026-02,-0.026540703672554455,4524421.211
2026-03,-0.03602929444404457,4361409.507
2026-04,-0.02406252057541547,4256463.001
2026-05,0.014246054995838975,4317100.807
2026-06,-0.02395728838027089,4213674.778000001
2026-07,-0.001658637025451104,4206685.821
2026-08,-0.004870750008882041,4186196.1060000006
2026-09,0.0,4186196.1060000006
