period,return,ending_equity
2021-01,0.06806926439999983,5340346.322
2021-02,-0.021212796168914694,5227062.644
2021-03,-0.005611488133525522,5197731.044
2021-04,0.039147679685136216,5401210.154
2021-05,0.002314102514737959,5413709.108
2021-06,0.019904588859560812,5521466.762
2021-07,0.004688640014673062,5547354.932
2021-08,0.012425300137618889,5616282.482
2021-09,-0.013441406168928527,5540791.748
2021-10,0.002976562330817334,5557284.26
2021-11,0.015785206567785037,5645007.14
2021-12,0.01952685997842707,5755236.404
2022-01,-0.001998398535289825,5743735.148
2022-02,-0.022207723844024252,5616179.864
2022-03,0.004045818073892038,5638901.9059999995
2022-04,-0.001588192195801641,5629946.245999999
2022-05,0.012623138995419891,5701013.84
2022-06,-0.029528973043152607,5532668.756
2022-07,0.021853085433477526,5653574.6389999995
2022-08,1.0176393463234845e-05,5653632.172
2022-09,0.0,5653632.172
2022-10,-0.0058379928152142435,5620626.308
2022-11,0.09708759168409764,6166319.380000001
2022-12,0.0008827982568750947,6171762.996
2023-01,0.023203493733121805,6314969.46
2023-02,-0.0036173311913372252,6292126.124
2023-03,-0.003994869381928501,6266989.902
2023-04,-0.02275017516056621,6124414.784
2023-05,0.018405992894944934,6237140.719
2023-06,0.030282882415114454,6426019.317999999
2023-07,-0.004707299574289836,6395770.119999999
2023-08,-0.008873882727980065,6339014.806
2023-09,-0.011622889243019796,6265337.1389999995
2023-10,0.003724152664468461,6288670.210999999
2023-11,0.014006950920390615,6376755.305999999
2023-12,-0.0018137501668156197,6365189.464999999
