entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2021-01-04T09:45:00.000000000,14747.0,1,6,5000000.0,1.0,2021-01-15T20:00:00.000000000,15702.0,signal_exit,286017.306,482.69399999999996,1800.0,48
2021-01-21T10:45:00.000000000,16081.0,1,6,5286017.306,1.0,2021-01-22T17:00:00.000000000,15879.0,signal_exit,-61091.759999999995,491.76000000000005,1800.0,11
2021-03-16T11:45:00.000000000,16327.0,1,6,5224925.546,1.0,2021-03-16T13:35:00.000000000,16304.0,roll_blackout,-7395.785999999999,495.786,1800.0,0
2021-03-30T10:45:00.000000000,16526.0,1,6,5217529.76,1.0,2021-03-31T15:00:00.000000000,16410.0,signal_exit,-35297.616,497.616,1800.0,14
2021-04-01T16:00:00.000000000,16596.0,1,6,5182232.143999999,1.0,2021-04-12T15:00:00.000000000,16842.0,signal_exit,73299.372,500.62800000000004,1800.0,100
2021-04-22T09:45:00.000000000,17326.0,1,6,5255531.515999999,1.0,2021-04-22T15:00:00.000000000,17093.0,signal_exit,-70406.51400000001,506.514,1800.0,0
2021-04-29T03:00:00.000000000,17586.0,1,5,5185125.001999998,1.0,2021-05-03T10:45:00.000000000,17319.0,signal_exit,-67174.525,424.52500000000003,1500.0,14
2021-05-28T09:45:00.000000000,16755.0,1,6,5117950.476999999,1.0,2021-06-03T21:00:00.000000000,17120.0,signal_exit,108996.75,503.25000000000006,1800.0,49
2021-06-10T21:00:00.000000000,17182.0,1,6,5226947.226999999,1.0,2021-06-15T13:35:00.000000000,17388.0,roll_blackout,61292.58,507.4200000000001,1800.0,23
2021-06-25T09:45:00.000000000,17529.0,1,6,5288239.806999999,1.0,2021-07-02T01:00:00.000000000,17583.0,signal_exit,15689.328000000001,510.67199999999997,1800.0,60
2021-07-05T09:45:00.000000000,17845.0,1,5,5303929.135,1.0,2021-07-07T15:00:00.000000000,17840.0,signal_exit,-1678.425,428.425,1500.0,49
2021-07-15T09:45:00.000000000,17961.0,1,5,5302250.71,1.0,2021-07-16T00:00:00.000000000,17882.0,signal_exit,-20179.215,429.21500000000003,1500.0,0
2021-08-04T03:00:00.000000000,17506.0,1,6,5282071.495,1.0,2021-08-05T20:00:00.000000000,17483.0,signal_exit,-7409.934,509.934,1800.0,24
2021-08-30T15:00:00.000000000,17338.0,1,6,5274661.561,1.0,2021-09-02T12:45:00.000000000,17316.0,signal_exit,-7107.924,507.92400000000004,1800.0,61
2021-10-19T09:45:00.000000000,16889.0,1,6,5267553.637,1.0,2021-10-19T13:35:00.000000000,16904.0,roll_blackout,3997.242,502.758,1800.0,0
2021-10-21T09:45:00.000000000,16986.0,1,6,5271550.879000001,1.0,2021-10-21T15:00:00.000000000,16807.0,signal_exit,-54202.757999999994,502.75800000000004,1800.0,0
2021-10-27T15:00:00.000000000,17073.0,1,6,5217348.121,1.0,2021-10-29T10:45:00.000000000,16937.0,signal_exit,-41304.060000000005,504.05999999999995,1800.0,29
2021-11-04T03:00:00.000000000,17181.0,1,6,5176044.061,1.0,2021-11-04T15:00:00.000000000,17064.0,signal_exit,-35605.47,505.47,1800.0,0
2021-11-15T09:45:00.000000000,17700.0,1,5,5140438.591,1.0,2021-11-16T13:35:00.000000000,17683.0,roll_blackout,-4676.915,426.91499999999996,1500.0,35
2021-11-18T11:45:00.000000000,17840.0,1,5,5135761.676,1.0,2021-11-19T19:00:00.000000000,17756.0,signal_exit,-21427.98,427.98,1500.0,22
2021-12-07T23:00:00.000000000,17900.0,1,5,5114333.6959999995,1.0,2021-12-10T08:45:00.000000000,17805.0,signal_exit,-24178.525,428.52500000000003,1500.0,32
2021-12-23T00:00:00.000000000,17900.0,1,5,5090155.170999999,1.0,2022-01-06T08:45:00.000000000,18342.0,signal_exit,110068.79,431.21000000000004,1500.0,299
2022-01-18T09:45:00.000000000,18574.0,1,5,5200223.960999999,1.0,2022-01-18T13:35:00.000000000,18362.0,roll_blackout,-53434.68,434.68,1500.0,0
2022-03-22T17:00:00.000000000,17608.0,1,5,5146789.2809999995,1.0,2022-03-25T11:45:00.000000000,17613.0,signal_exit,823.895,426.105,1500.0,8
2022-03-29T21:00:00.000000000,17685.0,1,5,5147613.175999999,1.0,2022-03-31T18:00:00.000000000,17608.0,signal_exit,-19676.465,426.46500000000003,1500.0,1
2022-05-26T03:00:00.000000000,16175.0,1,6,5127936.710999999,1.0,2022-05-26T12:45:00.000000000,15967.0,signal_exit,-62892.852000000006,492.852,1800.0,0
2022-05-27T09:45:00.000000000,16190.0,1,6,5065043.858999999,1.0,2022-06-02T01:00:00.000000000,16497.0,signal_exit,91603.878,496.12199999999996,1800.0,12
2022-07-18T09:45:00.000000000,14620.0,1,7,5156647.737,1.0,2022-07-19T13:35:00.000000000,14676.0,roll_blackout,19044.928,555.0720000000001,2100.0,4
2022-07-22T04:00:00.000000000,14853.0,1,6,5175692.665,1.0,2022-07-23T03:00:00.000000000,14695.0,signal_exit,-47877.288,477.288,1800.0,0
2022-07-27T22:00:00.000000000,14821.0,1,6,5127815.377,1.0,2022-08-01T22:00:00.000000000,14811.0,signal_exit,-3477.792,477.792,1800.0,17
2022-08-10T23:00:00.000000000,15028.0,1,6,5124337.585,1.0,2022-08-16T13:35:00.000000000,15409.0,roll_blackout,113817.378,482.622,1800.0,14
2022-11-01T09:45:00.000000000,13034.0,1,8,5238154.963,1.0,2022-11-03T08:45:00.000000000,12880.0,signal_exit,-62207.312,607.312,2400.0,2
