entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,raw_entry,raw_exit,mfe_points,mae_points,holding_calendar_days,holding_observation_minutes,mfe_mae_exit_bar_included
2023-12-29T15:00:00.000000000,17872.0,1,5,5000000.0,1.0,2024-01-02T11:45:00.000000000,17766.0,signal_exit,-26928.190000000002,428.19000000000005,500.0,13,17871.0,17767.0,49.0,120.0,3.8645833333333335,1007,False
2024-01-02T16:00:00.000000000,17803.0,1,5,4973071.81,1.0,2024-01-02T19:00:00.000000000,17780.0,signal_exit,-6177.915,427.91499999999996,500.0,0,17802.0,17781.0,12.0,22.0,0.125,179,False
2024-01-19T12:45:00.000000000,17672.0,1,5,4966893.895,1.0,2024-01-30T17:00:00.000000000,18046.0,signal_exit,93071.41,428.59000000000003,500.0,0,17671.0,18047.0,481.0,21.0,11.177083333333334,8149,False
2024-02-02T03:00:00.000000000,18032.0,1,5,5059965.304999999,1.0,2024-02-20T13:35:00.000000000,18746.0,roll_blackout,178066.11,433.89,500.0,0,18031.0,18747.0,721.0,73.0,18.44097222222222,6037,False
2024-02-22T10:45:00.000000000,18797.0,1,5,5238031.414999998,1.0,2024-02-27T11:45:00.000000000,18832.0,signal_exit,8311.855,438.145,500.0,0,18796.0,18833.0,224.0,46.0,5.041666666666667,3452,False
2024-02-29T15:00:00.000000000,18962.0,1,5,5246343.269999998,1.0,2024-03-11T11:45:00.000000000,19739.0,signal_exit,193806.495,443.505,500.0,0,18961.0,19740.0,1048.0,70.0,10.864583333333334,7854,False
2024-03-12T10:45:00.000000000,19848.0,1,5,5440149.764999998,1.0,2024-03-14T23:00:00.000000000,19877.0,signal_exit,6801.375,448.625,500.0,0,19847.0,19878.0,217.0,48.0,2.5104166666666665,2924,False
2024-03-18T19:00:00.000000000,19936.0,1,5,5446951.139999998,1.0,2024-03-19T13:35:00.000000000,19864.0,roll_blackout,-18449.0,449.0,500.0,0,19935.0,19865.0,30.0,196.0,0.7743055555555556,884,False
2024-03-21T10:45:00.000000000,20180.0,1,5,5428502.139999998,1.0,2024-03-26T12:45:00.000000000,20187.0,signal_exit,1298.165,451.83500000000004,500.0,0,20179.0,20188.0,280.0,141.0,5.083333333333333,3525,False
2024-03-27T12:45:00.000000000,20274.0,1,5,5429800.304999998,1.0,2024-03-28T00:00:00.000000000,20199.0,signal_exit,-19202.364999999998,452.365,500.0,0,20273.0,20200.0,15.0,81.0,0.46875,600,False
2024-03-28T08:45:00.000000000,20239.0,1,5,5410597.939999998,1.0,2024-03-28T12:45:00.000000000,20212.0,signal_exit,-7202.255,452.255,500.0,0,20238.0,20213.0,12.0,157.0,0.16666666666666666,240,False
2024-03-29T00:00:00.000000000,20241.0,1,5,5403395.684999998,1.0,2024-04-03T10:45:00.000000000,20358.0,signal_exit,28797.004999999997,452.995,500.0,0,20240.0,20359.0,314.0,49.0,5.447916666666667,3819,False
2024-04-03T12:45:00.000000000,20380.0,1,5,5432192.689999998,1.0,2024-04-03T16:00:00.000000000,20357.0,signal_exit,-6203.6849999999995,453.685,500.0,0,20379.0,20358.0,4.0,37.0,0.13541666666666666,120,False
2024-04-04T00:00:00.000000000,20461.0,1,5,5425989.004999997,1.0,2024-04-11T18:00:00.000000000,20699.0,signal_exit,59044.2,455.8,500.0,0,20460.0,20700.0,433.0,85.0,7.75,4174,False
2024-04-12T08:45:00.000000000,20746.0,1,5,5485033.204999997,1.0,2024-04-12T16:00:00.000000000,20746.0,signal_exit,-457.46000000000004,457.46000000000004,500.0,0,20745.0,20747.0,64.0,63.0,0.3020833333333333,360,False
2024-04-29T16:00:00.000000000,20535.0,1,5,5484575.744999996,1.0,2024-05-02T08:45:00.000000000,20249.0,signal_exit,-71953.92,453.91999999999996,500.0,0,20534.0,20250.0,42.0,284.0,2.6979166666666665,1918,False
2024-05-03T03:00:00.000000000,20488.0,1,5,5412621.824999996,1.0,2024-05-03T11:45:00.000000000,20426.0,signal_exit,-15954.57,454.57,500.0,0,20487.0,20427.0,110.0,106.0,0.3645833333333333,299,False
