period,return,ending_equity
2017-07,-0.016513763399999992,4917431.183
2017-08,0.006005189681573597,4946961.29
2017-09,-0.01890448328129135,4853441.543
2017-10,0.014344578044915846,4923062.114
2017-11,-0.009141409341966278,4878058.388
2017-12,-0.0016190212112731084,4870160.708
2018-01,0.021636592982836822,4975534.393
2018-02,0.0,4975534.393
2018-03,0.010875010747815494,5029643.383
2018-04,-0.032002628763710184,4868681.573
2018-05,-0.0012087794019302045,4862796.411
2018-06,0.018224817267596505,4951419.987
2018-07,0.024485492306916434,5072657.943
2018-08,-0.003462824262424391,5055092.22
2018-09,-0.016802775360644118,4970152.641
2018-10,-0.010542372193514282,4917755.442
2018-11,-0.03510666299619536,4745109.459
2018-12,-0.01641555683236351,4667215.845
2019-01,-0.002117065790000816,4657335.042
2019-02,0.012983992230464647,4717805.844
2019-03,-0.0019137519216655408,4708777.134
2019-04,0.009739248789004229,4754637.086
2019-05,-0.011814738114378165,4698462.294
2019-06,-0.00679494821971216,4666536.486
2019-07,0.004358351865675569,4686874.894
2019-08,-0.002984531978420746,4672886.766
2019-09,0.002884029653373421,4686363.51
2019-10,0.006112811338444546,4715010.366
2019-11,0.016324109180123836,4791978.71
2019-12,0.017747387696553485,4877023.814
2020-01,-0.05301291173888045,4618478.581
2020-02,-0.009316731743006845,4575449.455
2020-03,-0.04593787059986221,4365263.05
2020-04,0.10570540622975755,4826694.954
2020-05,-0.0504858903084513,4583014.962
2020-06,0.030801084694342284,4724176.794
2020-07,0.02271551376660863,4831488.897
2020-08,-0.03164444382660869,4678599.118
2020-09,-0.01627332735285658,4602462.743
2020-10,-0.007876349690203122,4566212.137
2020-11,0.04485823059779581,4771044.334
2020-12,0.04244061757234552,4973530.402
