entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2024-01-03T10:45:00.000000000,17547.0,-1,1,5000000.0,1.0,2024-01-06T01:00:00.000000000,17571.0,signal_exit,-1285.118,85.118,100.0,0
2024-01-09T16:00:00.000000000,17517.0,-1,1,4998714.882,1.0,2024-01-11T12:45:00.000000000,17588.0,signal_exit,-3635.1049999999996,85.10499999999999,100.0,0
2024-01-12T00:00:00.000000000,17439.0,-1,1,4995079.777,1.0,2024-01-12T11:45:00.000000000,17545.0,signal_exit,-5384.9839999999995,84.98400000000001,100.0,0
2024-04-16T10:45:00.000000000,19952.0,-1,1,4989694.793,1.0,2024-04-16T13:35:00.000000000,19929.0,roll_blackout,1060.119,89.881,100.0,0
2024-04-19T09:45:00.000000000,19537.0,-1,1,4990754.912,1.0,2024-04-23T19:00:00.000000000,19757.0,signal_exit,-11089.294,89.29400000000001,100.0,0
2024-05-31T15:00:00.000000000,21286.0,-1,1,4979665.618,1.0,2024-06-03T10:45:00.000000000,21671.0,signal_exit,-19342.957,92.95700000000001,100.0,0
2024-06-04T16:00:00.000000000,21240.0,-1,1,4960322.660999999,1.0,2024-06-05T11:45:00.000000000,21416.0,signal_exit,-8892.655999999999,92.656,100.0,0
2024-07-19T00:00:00.000000000,22906.0,-1,1,4951430.004999999,1.0,2024-07-23T20:00:00.000000000,22847.0,signal_exit,2854.247,95.75300000000001,100.0,0
2024-07-26T09:45:00.000000000,22032.0,-1,1,4954284.251999999,1.0,2024-07-30T21:00:00.000000000,22288.0,signal_exit,-12894.32,94.32,100.0,0
2024-08-02T01:00:00.000000000,22184.0,-1,1,4941389.931999999,1.0,2024-08-07T10:45:00.000000000,21202.0,signal_exit,49006.614,93.386,100.0,0
2024-09-03T22:00:00.000000000,21812.0,-1,1,4990396.545999999,1.0,2024-09-10T01:00:00.000000000,21299.0,signal_exit,25556.889,93.111,100.0,0
2024-09-11T00:00:00.000000000,20853.0,-1,1,5015953.435,1.0,2024-09-11T04:00:00.000000000,21154.0,signal_exit,-15142.007,92.007,100.0,0
2024-10-29T10:45:00.000000000,22765.0,-1,1,5000811.427999999,1.0,2024-11-01T23:00:00.000000000,22934.0,signal_exit,-8545.698999999999,95.699,100.0,0
2024-11-12T18:00:00.000000000,22693.0,-1,1,4992265.728999999,1.0,2024-11-15T21:00:00.000000000,22823.0,signal_exit,-6595.5160000000005,95.51599999999999,100.0,0
2024-11-16T00:00:00.000000000,22610.0,-1,1,4985670.2129999995,1.0,2024-11-19T10:45:00.000000000,22757.0,signal_exit,-7445.366999999999,95.367,100.0,0
2024-11-21T16:00:00.000000000,22488.0,-1,1,4978224.846,1.0,2024-11-22T03:00:00.000000000,22828.0,signal_exit,-17095.316000000003,95.316,100.0,0
2024-11-26T16:00:00.000000000,22556.0,-1,1,4961129.53,1.0,2024-11-30T00:00:00.000000000,22512.0,signal_exit,2104.932,95.068,100.0,0
2024-12-19T08:45:00.000000000,22746.0,-1,1,4963234.462,1.0,2024-12-23T10:45:00.000000000,23170.0,signal_exit,-21295.915999999997,95.916,100.0,0
2025-01-02T09:45:00.000000000,22900.0,-1,1,4941938.546,1.0,2025-01-03T11:45:00.000000000,23033.0,signal_exit,-6745.933,95.933,100.0,0
2025-01-09T16:00:00.000000000,23032.0,-1,1,4935192.613,1.0,2025-01-14T13:35:00.000000000,22750.0,roll_blackout,14004.218,95.78200000000001,100.0,0
2025-02-14T12:45:00.000000000,23137.0,-1,1,4949196.831,1.0,2025-02-17T09:45:00.000000000,23441.0,signal_exit,-15296.578000000001,96.578,100.0,0
2025-02-26T00:00:00.000000000,23134.0,-1,1,4933900.2530000005,1.0,2025-02-26T17:00:00.000000000,23438.0,signal_exit,-15296.572,96.572,100.0,0
2025-02-27T23:00:00.000000000,22972.0,-1,1,4918603.681000001,1.0,2025-03-05T10:45:00.000000000,22831.0,signal_exit,6954.197,95.803,100.0,0
2025-03-06T17:00:00.000000000,22618.0,-1,1,4925557.8780000005,1.0,2025-03-12T11:45:00.000000000,22277.0,signal_exit,16955.105000000003,94.89500000000001,100.0,0
2025-03-13T12:45:00.000000000,22010.0,-1,1,4942512.983000001,1.0,2025-03-14T23:00:00.000000000,22131.0,signal_exit,-6144.1410000000005,94.141,100.0,0
2025-03-21T16:00:00.000000000,22128.0,-1,1,4936368.842000001,1.0,2025-03-24T08:45:00.000000000,22303.0,signal_exit,-8844.431,94.431,100.0,0
2025-03-27T00:00:00.000000000,22089.0,-1,1,4927524.411000001,1.0,2025-04-02T01:00:00.000000000,21320.0,signal_exit,38356.591,93.40899999999999,100.0,0
2025-04-07T09:46:00.000000000,19166.0,-1,1,4965881.002000001,1.0,2025-04-10T03:00:00.000000000,18903.0,signal_exit,13061.931,88.069,100.0,0
2025-04-22T00:00:00.000000000,18790.0,-1,1,4978942.933000001,1.0,2025-04-23T10:45:00.000000000,19503.0,signal_exit,-35738.293000000005,88.293,100.0,0
2025-05-29T20:00:00.000000000,21143.0,-1,1,4943204.6400000015,1.0,2025-06-03T20:00:00.000000000,21107.0,signal_exit,1707.75,92.25,100.0,0
2025-08-01T22:00:00.000000000,23037.0,-1,1,4944912.3900000015,1.0,2025-08-04T22:00:00.000000000,23366.0,signal_exit,-16546.403000000002,96.403,100.0,0
2025-09-02T19:00:00.000000000,23873.0,-1,1,4928365.987000002,1.0,2025-09-03T17:00:00.000000000,24101.0,signal_exit,-11497.974,97.974,100.0,0
2025-11-07T01:00:00.000000000,27639.0,-1,1,4916868.013000001,1.0,2025-11-10T11:45:00.000000000,27922.0,signal_exit,-14255.561000000002,105.56099999999999,100.0,0
2025-11-11T16:00:00.000000000,27751.0,-1,1,4902612.452000001,1.0,2025-11-11T23:00:00.000000000,27848.0,signal_exit,-4955.599,105.599,100.0,0
2025-11-14T00:00:00.000000000,27691.0,-1,1,4897656.853000001,1.0,2025-11-18T13:35:00.000000000,26810.0,roll_blackout,43945.499,104.50100000000002,100.0,0
2025-11-21T08:45:00.000000000,26749.0,-1,1,4941602.352000001,1.0,2025-11-25T01:00:00.000000000,26915.0,signal_exit,-8403.663999999999,103.664,100.0,0
2026-02-02T11:45:00.000000000,31445.0,-1,1,4933198.688000001,1.0,2026-02-03T03:00:00.000000000,32282.0,signal_exit,-41963.727,113.727,100.0,0
2026-02-06T09:45:00.000000000,31433.0,-1,1,4891234.961000001,1.0,2026-02-06T19:00:00.000000000,32147.0,signal_exit,-35813.579999999994,113.58000000000001,100.0,0
2026-03-06T22:00:00.000000000,32790.0,-1,1,4855421.381000001,1.0,2026-03-10T08:45:00.000000000,33243.0,signal_exit,-22766.033,116.033,100.0,0
2026-03-12T23:00:00.000000000,32730.0,-1,1,4832655.348000001,1.0,2026-03-13T22:00:00.000000000,33491.0,signal_exit,-38166.221000000005,116.221,100.0,0
2026-03-19T17:00:00.000000000,33182.0,-1,1,4794489.127000001,1.0,2026-03-23T22:00:00.000000000,33627.0,signal_exit,-22366.809,116.809,100.0,0
2026-03-26T20:00:00.000000000,33158.0,-1,1,4772122.318000001,1.0,2026-04-01T02:00:00.000000000,32851.0,signal_exit,15233.991,116.00900000000001,100.0,0
2026-04-02T15:00:00.000000000,32575.0,-1,1,4787356.309000001,1.0,2026-04-03T02:00:00.000000000,32788.0,signal_exit,-10765.363000000001,115.363,100.0,0
2026-05-19T12:45:00.000000000,40302.0,-1,1,4776590.946000001,1.0,2026-05-19T13:35:00.000000000,40244.0,roll_blackout,2769.4539999999997,130.546,100.0,0
2026-06-10T01:00:00.000000000,42891.0,-1,1,4779360.400000001,1.0,2026-06-12T03:00:00.000000000,44285.0,signal_exit,-69837.176,137.176,100.0,1
2026-07-03T02:00:00.000000000,45328.0,-1,1,4709523.224000001,1.0,2026-07-03T15:00:00.000000000,47031.0,signal_exit,-85292.359,142.359,100.0,1
2026-07-07T23:00:00.000000000,45198.0,-1,1,4624230.865000001,1.0,2026-07-09T21:00:00.000000000,46146.0,signal_exit,-47541.344,141.344,100.0,3
2026-07-16T18:00:00.000000000,44642.0,-1,1,4576689.521000002,1.0,2026-07-21T11:45:00.000000000,44163.0,signal_exit,23811.195,138.805,100.0,10
2026-07-24T22:00:00.000000000,43549.0,-1,1,4600500.716000002,1.0,2026-07-30T23:00:00.000000000,41573.0,signal_exit,98664.878,135.122,100.0,4
2026-08-24T22:00:00.000000000,44410.0,-1,1,4699165.594000001,1.0,2026-08-25T16:00:00.000000000,45061.0,signal_exit,-32689.471,139.471,100.0,13
