period,return,ending_equity
2021-01,0.0713584223999999,5356792.112
2021-02,-0.02791575683234193,5207253.206
2021-03,-0.022203105442766047,5091636.014
2021-04,0.029170347721560352,5240160.807
2021-05,0.04262671666518569,5463531.657
2021-06,0.024283557656340493,5596205.643
2021-07,0.010685641631986709,5656004.691
2021-08,0.005420002576868477,5686660.251
2021-09,-0.032642576803732504,5501033.007
2021-10,-0.01386130203235858,5424781.527
2021-11,-0.016972781215563226,5332707.897
2021-12,-0.0034462161353968623,5314330.233
2022-01,0.01457384780476434,5391780.473
2022-02,-0.01217459489100381,5326137.73
2022-03,0.020484058342216338,5435238.646
2022-04,0.0356068104097742,5628770.158
2022-05,0.023621813516585766,5761731.916999999
2022-06,-0.0038058993920385698,5739803.345
2022-07,-0.007938526855574612,5694237.762
2022-08,0.010497137369094522,5754010.958
2022-09,0.03908321319536845,5978896.195
2022-10,-0.053881262275368935,5656745.721
2022-11,0.0989506510646283,6216484.393
2022-12,-0.00620817644832472,6177891.361
2023-01,0.016203453597765538,6277994.537
2023-02,-0.022113108124229064,6139168.5649999995
2023-03,-0.01140983494073522,6069121.664999999
2023-04,-0.017897384003093597,5960500.2639999995
2023-05,0.014508079216486447,6046975.674
2023-06,0.023324674945599755,6188019.415999999
2023-07,-0.003378327635163214,6167114.259
2023-08,-0.02617196685864087,6005708.749
2023-09,-0.01849247601600601,5894648.324
2023-10,-0.007141200235578293,5852553.46
2023-11,-0.0021430871303821375,5840010.928
2023-12,-0.0043489233690009454,5814613.1680000005
