period,return,ending_equity
2017-07,0.0,5000000.0
2017-08,-0.004806889200000053,4975965.554
2017-09,0.0,4975965.554
2017-10,0.0,4975965.554
2017-11,0.0012274178616631382,4982073.143
2017-12,-0.0041023753392132045,4961634.809
2018-01,0.0,4961634.809
2018-02,0.0,4961634.809
2018-03,0.0,4961634.809
2018-04,0.0,4961634.809
2018-05,-0.0045474223453675355,4939072.16
2018-06,0.0008980498474837617,4943507.693
2018-07,-0.008595195079834972,4901017.28
2018-08,0.00014388747472438013,4901722.475
2018-09,0.006662169098016868,4934378.579
2018-10,0.06589768271608731,5259542.693
2018-11,-0.011159616610417089,5200848.2129999995
2018-12,0.008001456357826564,5242462.573
2019-01,0.0,5242462.573
2019-02,0.0,5242462.573
2019-03,0.0,5242462.573
2019-04,0.0,5242462.573
2019-05,-0.015283275537845253,5162340.573
2019-06,0.0,5162340.573
2019-07,0.0,5162340.573
2019-08,0.0,5162340.573
2019-09,0.0,5162340.573
2019-10,0.0,5162340.573
2019-11,0.0,5162340.573
2019-12,0.0,5162340.573
2020-01,0.004282516367794198,5184448.381
2020-02,-0.0057657698183570805,5154556.045
2020-03,0.14746525352795925,5914673.959
2020-04,0.0,5914673.959
2020-05,-0.008997319272184723,5861457.749
2020-06,0.0,5861457.749
2020-07,0.0,5861457.749
2020-08,-0.029441975254268726,5688884.855
2020-09,0.0,5688884.855
2020-10,0.02329068620250707,5821382.887
2020-11,-0.011457868567441798,5754682.2469999995
2020-12,0.0,5754682.2469999995
