entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,entry_nav
2017-07-03T16:00:00.000000000,2017-07-04T10:45:00.000000000,1,1,10297.0,10273.0,-1270.5700000000002,70.57000000000001,100.0,signal_exit,73,5000000.0
2017-07-05T16:00:00.000000000,2017-07-06T10:45:00.000000000,1,1,10312.0,10249.0,-3220.561,70.56099999999999,100.0,signal_exit,71,4998729.43
2017-07-11T10:45:00.000000000,2017-07-18T13:35:00.000000000,1,1,10333.0,10462.0,6379.204999999999,70.795,100.0,roll_blackout,460,4995508.869
2017-07-20T09:45:00.000000000,2017-07-21T23:00:00.000000000,1,1,10398.0,10288.0,-5570.686,70.68599999999999,100.0,signal_exit,112,5001888.074
2017-07-24T10:45:00.000000000,2017-07-28T11:45:00.000000000,1,1,10344.0,10344.0,-70.688,70.688,100.0,signal_exit,380,4996317.388
2017-08-01T10:45:00.000000000,2017-08-10T10:45:00.000000000,1,1,10411.0,10345.0,-3370.756,70.75600000000001,100.0,signal_exit,597,4996246.7
2017-08-22T10:45:00.000000000,2017-09-07T12:45:00.000000000,1,1,10358.0,10500.0,7029.142,70.858,100.0,signal_exit,879,4992875.944
2017-09-08T11:45:00.000000000,2017-09-13T11:45:00.000000000,1,1,10549.0,10538.0,-621.087,71.08699999999999,100.0,signal_exit,217,4999905.086
2017-09-15T15:00:00.000000000,2017-09-19T13:35:00.000000000,1,1,10567.0,10577.0,428.856,71.144,100.0,roll_blackout,213,4999283.999
2017-09-21T11:45:00.000000000,2017-09-22T10:45:00.000000000,1,1,10576.0,10452.0,-6271.028,71.02799999999999,100.0,signal_exit,112,4999712.8549999995
2017-09-26T00:00:00.000000000,2017-10-02T09:45:00.000000000,-1,1,10283.0,10429.0,-7370.712000000001,70.712,100.0,signal_exit,313,4993441.827
2017-10-11T10:45:00.000000000,2017-10-17T13:35:00.000000000,1,1,10631.0,10721.0,4428.648,71.352,100.0,roll_blackout,497,4986071.114999999
2017-10-19T09:45:00.000000000,2017-10-26T00:00:00.000000000,1,1,10777.0,10703.0,-3771.48,71.47999999999999,100.0,signal_exit,356,4990499.762999999
2017-10-26T11:45:00.000000000,2017-10-27T15:00:00.000000000,1,1,10739.0,10711.0,-1471.4499999999998,71.45,100.0,signal_exit,91,4986728.282999999
2017-10-30T09:45:00.000000000,2017-11-09T15:00:00.000000000,1,1,10752.0,10732.0,-1071.484,71.484,100.0,signal_exit,777,4985256.832999999
2017-11-17T17:00:00.000000000,2017-11-20T15:00:00.000000000,1,1,10717.0,10661.0,-2871.378,71.378,100.0,signal_exit,59,4984185.3489999985
2017-11-21T11:45:00.000000000,2017-11-28T10:45:00.000000000,1,1,10758.0,10725.0,-1721.483,71.483,100.0,signal_exit,356,4981313.970999999
2017-11-30T01:00:00.000000000,2017-12-11T11:45:00.000000000,-1,1,10646.0,10493.0,7578.861,71.139,100.0,signal_exit,237,4979592.487999999
2017-12-12T10:45:00.000000000,2017-12-13T11:45:00.000000000,-1,1,10442.0,10453.0,-620.895,70.89500000000001,100.0,signal_exit,75,4987171.3489999985
2017-12-26T10:45:00.000000000,2017-12-28T10:45:00.000000000,-1,1,10441.0,10560.0,-6021.001,71.001,100.0,signal_exit,176,4986550.453999999
2018-01-04T12:45:00.000000000,2018-01-16T13:35:00.000000000,1,1,10807.0,10982.0,8678.211,71.789,100.0,roll_blackout,720,4980529.452999999
2018-01-18T08:45:00.000000000,2018-01-25T03:00:00.000000000,1,1,11064.0,11119.0,2677.817,72.18299999999999,100.0,signal_exit,181,4989207.663999999
2018-01-25T10:45:00.000000000,2018-01-26T10:45:00.000000000,1,1,11158.0,11129.0,-1522.2869999999998,72.287,100.0,signal_exit,28,4991885.480999999
