period,return,ending_equity
2024-01,-0.010305207000000038,4948473.965
2024-02,0.0,4948473.965
2024-03,0.0,4948473.965
2024-04,-0.010347835385651094,4897267.971
2024-05,0.0,4897267.971
2024-06,-0.023062338566892326,4784325.519
2024-07,-0.008394138701581233,4744165.227
2024-08,0.04131948332751434,4940191.683
2024-09,0.008432775623536504,4981851.211
2024-10,-0.005618606179605634,4953860.151
2024-11,-0.01661870813680144,4871533.395
2024-12,-0.02569493049734073,4746359.683
2025-01,0.006116927906662406,4775392.823
2025-02,-0.025625661497544083,4653020.223
2025-03,0.06436562697913706,4952514.787
2025-04,-0.045182518301080665,4728747.697
2025-05,0.0,4728747.697
2025-06,0.0014445685068658065,4735578.697
2025-07,0.0,4735578.697
2025-08,-0.013976245826498146,4669393.085
2025-09,-0.007387238849264732,4634899.163
2025-10,0.0,4634899.163
2025-11,0.010570246142806994,4683891.188
2025-12,0.0,4683891.188
2026-01,0.0,4683891.188
2026-02,-0.033210552456582776,4528336.574
2026-03,-0.010779773367614487,4479522.132
2026-04,-0.02429866954388793,4370675.704
2026-05,0.0012672887157769708,4376214.612
2026-06,-0.03191670527697599,4236540.26
2026-07,-0.0024448321895564895,4226182.63
2026-08,-0.007734987780213309,4193493.159
2026-09,0.0,4193493.159
