period,return,ending_equity
2017-07,-0.006755940000000016,4966220.3
2017-08,0.011315441242105262,5022415.274
2017-09,-0.016215073138533986,4940976.443
2017-10,0.0012749896852726206,4947276.137
2017-11,-0.013059173413994651,4882668.8
2017-12,0.0,4882668.8
2018-01,0.010479888990218011,4933838.627
2018-02,-0.006927308852981762,4899660.403
2018-03,0.0028528650662078547,4913638.473
2018-04,-0.014271407305467942,4843513.937
2018-05,-0.00584195531757381,4815218.345
2018-06,0.014002256007769942,4882642.265
2018-07,0.02302737880388217,4995076.718
2018-08,-0.004763557467347024,4971282.383
2018-09,-0.013251144659428227,4905407.201
2018-10,-0.00949468333444492,4858831.913
2018-11,-0.03231118997550719,4701837.272
2018-12,-0.00986642397776294,4655446.952
2019-01,-0.005746395840362073,4628694.911
2019-02,0.021601526763490586,4728681.788
2019-03,-0.00020793617419867516,4727698.524
2019-04,0.021185919426024657,4827859.164
2019-05,-0.01589741982788284,4751108.66
2019-06,-0.015630752802020753,4676845.255
2019-07,0.028883976406014478,4811931.143
2019-08,0.00481199965500001,4835086.154
2019-09,0.01753556675093737,4919872.13
2019-10,0.014758942932120656,4992484.242000001
2019-11,0.023823193871985726,5111421.1620000005
2019-12,0.022780283664678436,5227860.786
2020-01,-0.03740910173502088,5032291.21
2020-02,-0.007191118019578946,4996103.41
2020-03,-0.018121640520647242,4905565.82
2020-04,0.12061316078723006,5497241.619
2020-05,-0.05600565180469641,5189365.019
2020-06,0.025983040219048403,5324200.499000001
2020-07,0.03192446528486759,5494172.7530000005
2020-08,-0.016913527145512308,5401246.913000001
2020-09,-0.030551814915705355,5236229.017
2020-10,-0.007872616699186707,5195006.193
2020-11,0.05031262568121453,5456380.595000001
2020-12,0.04275390800520196,5689662.189
