period,return,ending_equity
2017-07,0.002948182200000149,5014740.911
2017-08,0.005462774345910804,5042135.309
2017-09,-0.01352610329164805,4973934.866
2017-10,-0.0036059911283929935,4955998.901
2017-11,-0.0031261804753173195,4940505.554
2017-12,0.0,4940505.554
2018-01,0.018500947929508182,5031909.59
2018-02,0.0,5031909.59
2018-03,-0.001419791606390941,5024765.327
2018-04,-0.008188727497163706,4983618.893
2018-05,-0.009869801856054572,4934431.562
2018-06,0.015371965148758937,5010283.472
2018-07,0.01902768806052091,5105617.583
2018-08,-0.011535340444631115,5046722.546
2018-09,-0.007910759039377657,5006799.14
2018-10,0.0,5006799.14
2018-11,-0.03984881526523543,4807284.126
2018-12,-0.009650005862790634,4760893.806
2019-01,-0.009505805599563044,4715637.675
2019-02,0.015830456694279293,4790288.373
2019-03,-0.002599945354062272,4777833.885
2019-04,0.02395447680994467,4892284.396
2019-05,-0.01663339442542089,4810909.1
2019-06,-0.011209911033238984,4756979.237
2019-07,0.003002634926152936,4771262.709
2019-08,0.009836130153025202,4818193.47
2019-09,0.026644268811397698,4946570.712
2019-10,0.001357015271957085,4953283.284
2019-11,0.01690519423156811,5037019.5
2019-12,0.028513731979794787,5180643.724
2020-01,-0.00022918233008373257,5179456.4120000005
2020-02,0.0,5179456.4120000005
2020-03,-0.005569412638200322,5150609.882
2020-04,0.03852201924540943,5349021.775
2020-05,-0.05677694273360856,5045320.672
2020-06,0.017859599787198643,5135428.08
2020-07,0.021737065393777177,5247057.216
2020-08,-0.011438518302598899,5187038.656
2020-09,-0.012132688451666818,5124105.932
2020-10,0.0035850488346227394,5142476.102
2020-11,0.0227417138515269,5259424.822
2020-12,0.030313222908541215,5418854.939
