period,return,ending_equity
2024-01,-0.018694964000000036,4906525.18
2024-02,0.0,4906525.18
2024-03,0.0,4906525.18
2024-04,-0.009864202103208042,4858126.224
2024-05,0.0,4858126.224
2024-06,-0.023248150993287253,4745183.772
2024-07,-0.006179072804938346,4715862.936
2024-08,0.033090203451154876,4871911.8
2024-09,0.03220256819920264,5028799.872
2024-10,-0.005566151112087914,5000808.812
2024-11,-0.004538423453729901,4978113.024
2024-12,-0.02514481117574563,4852939.312
2025-01,0.012208790629937516,4912187.832
2025-02,-0.04762357873940526,4678251.868
2025-03,0.07261437767463108,5017960.216
2025-04,-0.04459323716567298,4794193.126
2025-05,-0.014880761397178643,4722851.882
2025-06,0.004791741211756184,4745482.566
2025-07,0.0,4745482.566
2025-08,-0.013503370228164835,4681402.558
2025-09,-0.0031709118829427174,4666558.243
2025-10,0.0,4666558.243
2025-11,0.017920717506407557,4750186.315
2025-12,-0.015385341153718701,4677103.078
2026-01,0.0,4677103.078
2026-02,-0.026374286805914915,4553747.82
2026-03,-0.03772969755712119,4381936.292
2026-04,-0.023949801869917242,4276989.786
2026-05,0.0,4276989.786
2026-06,-0.01632858143094007,4207152.61
2026-07,0.00437864316027281,4225574.23
2026-08,-0.009771353845084318,4184284.6490000007
2026-09,0.0,4184284.6490000007
