entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2017-07-07T08:45:00.000000000,10222.0,-1,1,5000000.0,1.0,2017-07-11T10:45:00.000000000,10335.0,signal_exit,-5720.557,70.55699999999999,300.0,162
2017-08-10T12:45:00.000000000,10325.0,-1,1,4994279.443,1.0,2017-08-15T11:45:00.000000000,10300.0,signal_exit,1179.375,70.625,300.0,115
2017-08-17T08:45:00.000000000,10255.0,-1,1,4995458.818,1.0,2017-08-17T10:45:00.000000000,10322.0,signal_exit,-3420.5769999999998,70.577,300.0,0
2017-08-18T02:00:00.000000000,10256.0,-1,1,4992038.241,1.0,2017-08-19T01:00:00.000000000,10275.0,signal_exit,-1020.5310000000001,70.531,300.0,18
2017-08-19T03:00:00.000000000,10259.0,-1,1,4991017.71,1.0,2017-08-21T12:45:00.000000000,10272.0,signal_exit,-720.5310000000001,70.531,300.0,10
2017-09-13T22:00:00.000000000,10499.0,-1,1,4990297.179,1.0,2017-09-15T15:00:00.000000000,10569.0,signal_exit,-3571.068,71.06800000000001,300.0,146
2017-09-21T08:45:00.000000000,10502.0,-1,1,4986726.111,1.0,2017-09-21T20:00:00.000000000,10580.0,signal_exit,-3971.082,71.08200000000001,300.0,48
2017-09-22T10:45:00.000000000,10450.0,-1,1,4982755.028999999,1.0,2017-09-28T02:00:00.000000000,10336.0,signal_exit,5629.214,70.786,300.0,233
2017-09-28T10:45:00.000000000,10294.0,-1,1,4988384.242999999,1.0,2017-09-29T12:45:00.000000000,10314.0,signal_exit,-1070.6080000000002,70.608,300.0,70
2017-11-09T21:00:00.000000000,10695.0,-1,1,4987313.634999999,1.0,2017-11-14T13:35:00.000000000,10684.0,roll_blackout,478.621,71.37899999999999,300.0,156
2017-11-16T08:45:00.000000000,10584.0,-1,1,4987792.255999999,1.0,2017-11-16T11:45:00.000000000,10627.0,signal_exit,-2221.2110000000002,71.21100000000001,300.0,0
2017-11-30T22:00:00.000000000,10582.0,-1,1,4985571.044999999,1.0,2017-12-04T12:45:00.000000000,10639.0,signal_exit,-2921.221,71.221,300.0,26
2017-12-05T11:45:00.000000000,10586.0,-1,1,4982649.823999999,1.0,2017-12-09T00:00:00.000000000,10411.0,signal_exit,8679.003,70.997,300.0,123
2017-12-12T12:45:00.000000000,10408.0,-1,1,4991328.826999999,1.0,2017-12-12T16:00:00.000000000,10423.0,signal_exit,-820.831,70.831,300.0,0
2017-12-12T20:02:00.000000000,10418.0,-1,1,4990507.995999998,1.0,2017-12-12T22:00:00.000000000,10429.0,signal_exit,-620.847,70.84700000000001,300.0,11
2017-12-13T00:00:00.000000000,10421.0,-1,1,4989887.148999998,1.0,2017-12-13T08:45:00.000000000,10436.0,signal_exit,-820.857,70.857,300.0,36
2017-12-26T10:45:00.000000000,10439.0,-1,1,4989066.2919999985,1.0,2017-12-27T18:00:00.000000000,10487.0,signal_exit,-2470.9260000000004,70.926,300.0,82
2018-02-02T18:00:00.000000000,11068.0,-1,1,4986595.3659999985,1.0,2018-02-12T13:35:00.000000000,10411.0,roll_blackout,32778.521,71.479,300.0,18
2018-03-02T22:00:00.000000000,10621.0,-1,1,5019373.886999998,1.0,2018-03-06T02:00:00.000000000,10703.0,signal_exit,-4171.324,71.324,300.0,2
2018-03-23T10:45:00.000000000,10755.0,-1,1,5015202.562999998,1.0,2018-03-26T19:00:00.000000000,10901.0,signal_exit,-7371.655999999999,71.656,300.0,0
2018-03-27T00:00:00.000000000,10853.0,-1,1,5007830.906999998,1.0,2018-03-27T03:00:00.000000000,10907.0,signal_exit,-2771.76,71.75999999999999,300.0,0
