entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,raw_entry,raw_exit,mfe_points,mae_points,holding_calendar_days,holding_observation_minutes,mfe_mae_exit_bar_included
2020-12-31T15:00:00.000000000,14678.0,1,6,5000000.0,1.0,2021-01-16T01:00:00.000000000,15681.0,signal_exit,300417.84599999996,482.154,600.0,87,14677.0,15682.0,1384.0,47.0,15.416666666666666,11904,False
2021-01-19T10:45:00.000000000,15797.0,1,6,5300417.846,1.0,2021-01-19T13:35:00.000000000,15892.0,roll_blackout,28009.866,490.134,600.0,0,15796.0,15893.0,150.0,13.0,0.11805555555555555,170,False
2021-01-21T10:45:00.000000000,16079.0,1,6,5328427.712,1.0,2021-01-22T19:00:00.000000000,15826.0,signal_exit,-76391.43000000001,491.43,600.0,11,16078.0,15827.0,105.0,266.0,1.34375,1548,False
2021-01-23T00:00:00.000000000,15907.0,1,6,5252036.282,1.0,2021-01-25T10:45:00.000000000,15900.0,signal_exit,-2590.842,490.84200000000004,600.0,3,15906.0,15901.0,98.0,187.0,2.4479166666666665,417,False
2021-02-04T16:00:00.000000000,15745.0,1,6,5249445.4399999995,1.0,2021-02-05T13:35:00.000000000,15807.0,roll_blackout,18110.688,489.312,600.0,11,15744.0,15808.0,240.0,3.0,0.8993055555555556,1057,False
2021-02-18T09:45:00.000000000,16295.0,1,6,5267556.128,1.0,2021-02-23T09:45:00.000000000,16323.0,signal_exit,7904.2919999999995,495.70799999999997,600.0,13,16294.0,16324.0,270.0,164.0,5.0,3407,False
2021-02-23T15:00:00.000000000,16417.0,1,6,5275460.42,1.0,2021-02-23T19:00:00.000000000,16310.0,signal_exit,-32596.362,496.362,600.0,0,16416.0,16311.0,7.0,133.0,0.16666666666666666,240,False
2021-02-25T09:45:00.000000000,16352.0,1,6,5242864.057999999,1.0,2021-02-26T02:00:00.000000000,16198.0,signal_exit,-46695.3,495.3,600.0,0,16351.0,16199.0,47.0,164.0,0.6770833333333334,900,False
2021-03-18T08:45:00.000000000,16256.0,1,6,5196168.757999999,1.0,2021-03-18T21:00:00.000000000,16197.0,signal_exit,-18194.718,494.718,600.0,0,16255.0,16198.0,146.0,77.0,0.5104166666666666,660,False
2021-03-22T23:00:00.000000000,16196.0,1,6,5177974.039999999,1.0,2021-03-23T16:00:00.000000000,16129.0,signal_exit,-20593.95,493.95000000000005,600.0,3,16195.0,16130.0,82.0,92.0,0.7083333333333334,717,False
2021-03-26T15:00:00.000000000,16301.0,1,6,5157380.089999999,1.0,2021-04-13T16:00:00.000000000,16821.0,signal_exit,155501.26799999998,498.73199999999997,600.0,150,16300.0,16822.0,746.0,60.0,18.041666666666668,11295,False
2021-04-14T16:00:00.000000000,16887.0,1,6,5312881.357999999,1.0,2021-04-15T04:00:00.000000000,16842.0,signal_exit,-14002.374,502.374,600.0,10,16886.0,16843.0,35.0,60.0,0.5,709,False
2021-04-15T10:45:00.000000000,16923.0,1,6,5298878.983999999,1.0,2021-04-20T13:35:00.000000000,17320.0,roll_blackout,118594.542,505.458,600.0,48,16922.0,17321.0,401.0,25.0,5.118055555555555,3535,False
2021-04-22T08:45:00.000000000,17259.0,1,6,5417473.526,1.0,2021-04-22T15:00:00.000000000,17095.0,signal_exit,-49706.123999999996,506.124,600.0,0,17258.0,17096.0,111.0,205.0,0.2604166666666667,300,False
2021-04-23T11:45:00.000000000,17200.0,1,6,5367767.402,1.0,2021-05-03T10:45:00.000000000,17321.0,signal_exit,35792.874,507.126,600.0,76,17199.0,17322.0,503.0,52.0,9.958333333333334,5554,False
2021-05-26T21:00:00.000000000,16582.0,1,6,5403560.276,1.0,2021-06-04T10:45:00.000000000,17103.0,signal_exit,155797.89,502.11,600.0,58,16581.0,17104.0,732.0,362.0,8.572916666666666,7369,False
2021-06-04T23:00:00.000000000,17183.0,1,6,5559358.166,1.0,2021-06-07T10:45:00.000000000,16988.0,signal_exit,-59005.026,505.026,600.0,0,17182.0,16989.0,78.0,463.0,2.4895833333333335,480,False
2021-06-07T17:00:00.000000000,17175.0,1,6,5500353.14,1.0,2021-06-08T01:00:00.000000000,17131.0,signal_exit,-13705.836,505.836,600.0,2,17174.0,17132.0,26.0,79.0,0.3333333333333333,478,False
2021-06-10T15:00:00.000000000,17158.0,1,6,5486647.304,1.0,2021-06-15T13:35:00.000000000,17390.0,roll_blackout,69092.712,507.288,600.0,24,17157.0,17391.0,241.0,40.0,4.940972222222222,2242,False
2021-06-17T11:45:00.000000000,17185.0,1,6,5555740.016,1.0,2021-06-18T17:00:00.000000000,17203.0,signal_exit,4893.6720000000005,506.32800000000003,600.0,7,17184.0,17204.0,148.0,11.0,1.21875,1373,False
2021-06-23T10:45:00.000000000,17247.0,1,6,5560633.687999999,1.0,2021-07-08T11:45:00.000000000,17800.0,signal_exit,165389.71800000002,510.2819999999999,600.0,164,17246.0,17801.0,728.0,43.0,15.041666666666666,12413,False
2021-07-08T15:00:00.000000000,17778.0,1,6,5726023.4059999995,1.0,2021-07-08T17:00:00.000000000,17725.0,signal_exit,-16413.018,513.018,600.0,0,17777.0,17726.0,3.0,76.0,0.08333333333333333,120,False
2021-07-12T08:45:00.000000000,17849.0,1,6,5709610.388,1.0,2021-07-16T01:00:00.000000000,17864.0,signal_exit,3985.7219999999998,514.278,600.0,43,17848.0,17865.0,198.0,100.0,3.6770833333333335,4274,False
2021-07-16T15:00:00.000000000,17907.0,1,6,5713596.11,1.0,2021-07-17T00:00:00.000000000,17886.0,signal_exit,-6814.758,514.758,600.0,5,17906.0,17887.0,45.0,41.0,0.375,533,False
2021-08-05T00:00:00.000000000,17549.0,1,6,5706781.352000001,1.0,2021-08-06T10:45:00.000000000,17441.0,signal_exit,-32909.94,509.94000000000005,600.0,30,17548.0,17442.0,36.0,253.0,1.4479166666666667,1528,False
2021-08-30T11:45:00.000000000,17291.0,1,6,5673871.412000001,1.0,2021-09-07T12:45:00.000000000,17388.0,signal_exit,28591.926,508.074,600.0,143,17290.0,17389.0,306.0,146.0,8.041666666666666,6728,False
2021-09-10T11:45:00.000000000,17438.0,1,6,5702463.338000001,1.0,2021-09-14T13:35:00.000000000,17448.0,roll_blackout,2490.6839999999997,509.31600000000003,600.0,27,17437.0,17449.0,132.0,81.0,4.076388888888889,2363,False
2021-10-19T10:45:00.000000000,16921.0,1,6,5704954.022000002,1.0,2021-10-19T13:35:00.000000000,16906.0,roll_blackout,-5002.9619999999995,502.9620000000001,600.0,0,16920.0,16907.0,30.0,20.0,0.11805555555555555,170,False
2021-10-21T09:45:00.000000000,16984.0,1,6,5699951.060000002,1.0,2021-10-21T19:00:00.000000000,16834.0,signal_exit,-45502.908,502.908,600.0,1,16983.0,16835.0,64.0,182.0,0.3854166666666667,479,False
2021-10-22T12:45:00.000000000,16897.0,1,6,5654448.152000003,1.0,2021-10-23T01:00:00.000000000,16812.0,signal_exit,-26002.254,502.254,600.0,9,16896.0,16813.0,8.0,115.0,0.5104166666666666,651,False
2021-10-25T12:45:00.000000000,16911.0,1,6,5628445.898000002,1.0,2021-10-29T10:45:00.000000000,16939.0,signal_exit,7896.9,503.1,600.0,73,16910.0,16940.0,202.0,56.0,3.9166666666666665,4356,False
2021-11-01T10:45:00.000000000,17047.0,1,6,5636342.798000002,1.0,2021-11-11T08:45:00.000000000,17429.0,signal_exit,114093.144,506.856,600.0,102,17046.0,17430.0,587.0,42.0,9.916666666666666,8886,False
2021-11-11T10:45:00.000000000,17511.0,1,6,5750435.942000003,1.0,2021-11-11T15:00:00.000000000,17484.0,signal_exit,-8609.970000000001,509.97,600.0,0,17510.0,17485.0,27.0,76.0,0.17708333333333334,180,False
2021-11-11T19:00:00.000000000,17504.0,1,6,5741825.972000003,1.0,2021-11-16T13:35:00.000000000,17685.0,roll_blackout,53788.866,511.134,600.0,63,17503.0,17686.0,216.0,19.0,4.774305555555555,3103,False
2021-11-18T09:45:00.000000000,17799.0,1,6,5795614.838000002,1.0,2021-11-19T21:00:00.000000000,17743.0,signal_exit,-17313.252,513.2520000000001,600.0,22,17798.0,17744.0,151.0,74.0,1.46875,1713,False
2021-11-19T23:00:00.000000000,17814.0,1,6,5778301.586000003,1.0,2021-11-23T02:00:00.000000000,17784.0,signal_exit,-9513.588,513.5880000000001,600.0,18,17813.0,17785.0,76.0,63.0,3.125,1300,False
2021-12-03T02:00:00.000000000,17747.0,1,6,5768787.998000003,1.0,2021-12-06T19:00:00.000000000,17609.0,signal_exit,-41912.136000000006,512.136,600.0,5,17746.0,17610.0,29.0,219.0,3.7083333333333335,1855,False
2021-12-07T16:00:00.000000000,17810.0,1,6,5726875.862000003,1.0,2021-12-10T17:00:00.000000000,17814.0,signal_exit,686.256,513.744,600.0,33,17809.0,17815.0,179.0,44.0,3.0416666666666665,3442,False
2021-12-10T22:00:00.000000000,17869.0,1,6,5727562.1180000035,1.0,2021-12-11T00:00:00.000000000,17834.0,signal_exit,-11014.218,514.2180000000001,600.0,0,17868.0,17835.0,3.0,46.0,0.08333333333333333,120,False
2021-12-13T10:45:00.000000000,17855.0,1,6,5716547.900000004,1.0,2021-12-13T16:00:00.000000000,17778.0,signal_exit,-23613.798000000003,513.798,600.0,0,17854.0,17779.0,19.0,111.0,0.21875,240,False
2021-12-16T11:45:00.000000000,17737.0,1,6,5692934.102000005,1.0,2021-12-20T11:45:00.000000000,17585.0,signal_exit,-46111.932,511.932,600.0,6,17736.0,17586.0,114.0,172.0,4.0,2274,False
2021-12-22T08:45:00.000000000,17848.0,1,6,5646822.170000005,1.0,2022-01-06T11:45:00.000000000,18301.0,signal_exit,135383.106,516.894,600.0,318,17847.0,18302.0,730.0,64.0,15.125,11165,False
2022-01-12T02:00:00.000000000,18341.0,1,6,5782205.276000004,1.0,2022-01-14T10:45:00.000000000,18319.0,signal_exit,-7119.96,519.96,600.0,9,18340.0,18320.0,310.0,120.0,2.3645833333333335,2570,False
2022-01-17T10:45:00.000000000,18477.0,1,6,5775085.316000004,1.0,2022-01-18T13:35:00.000000000,18364.0,roll_blackout,-34421.046,521.046,600.0,35,18476.0,18365.0,107.0,114.0,1.1180555555555556,1265,False
2022-02-10T17:00:00.000000000,18372.0,1,6,5740664.270000004,1.0,2022-02-14T08:45:00.000000000,18098.0,signal_exit,-82718.82,518.8199999999999,600.0,10,18371.0,18099.0,20.0,290.0,3.65625,1850,False
2022-02-17T08:45:00.000000000,18270.0,1,6,5657945.450000004,1.0,2022-02-18T23:00:00.000000000,18170.0,signal_exit,-30518.64,518.64,600.0,9,18269.0,18171.0,61.0,230.0,1.59375,1910,False
2022-02-21T16:00:00.000000000,18233.0,1,6,5627426.810000004,1.0,2022-02-21T18:00:00.000000000,18152.0,signal_exit,-24818.31,518.3100000000001,600.0,0,18232.0,18153.0,4.0,102.0,0.08333333333333333,120,False
2022-03-22T02:00:00.000000000,17489.0,1,6,5602608.500000005,1.0,2022-03-25T11:45:00.000000000,17615.0,signal_exit,37289.376,510.624,600.0,8,17488.0,17616.0,274.0,35.0,3.40625,3771,False
2022-03-25T20:00:00.000000000,17654.0,1,6,5639897.876000004,1.0,2022-03-25T22:00:00.000000000,17602.0,signal_exit,-16111.535999999998,511.536,600.0,0,17653.0,17603.0,3.0,62.0,0.08333333333333333,120,False
2022-03-29T18:00:00.000000000,17621.0,1,6,5623786.3400000045,1.0,2022-03-31T18:00:00.000000000,17610.0,signal_exit,-3811.386,511.38599999999997,600.0,1,17620.0,17611.0,154.0,18.0,2.0,2279,False
2022-05-24T09:45:00.000000000,16134.0,1,6,5619974.954000005,1.0,2022-05-24T11:45:00.000000000,16011.0,signal_exit,-37392.869999999995,492.87,600.0,0,16133.0,16012.0,2.0,141.0,0.08333333333333333,120,False
2022-05-25T12:45:00.000000000,16127.0,1,6,5582582.084000005,1.0,2022-05-25T16:00:00.000000000,16029.0,signal_exit,-29892.935999999998,492.936,600.0,0,16126.0,16030.0,20.0,101.0,0.13541666666666666,120,False
2022-05-26T00:00:00.000000000,16075.0,1,6,5552689.148000006,1.0,2022-05-26T12:45:00.000000000,15969.0,signal_exit,-32292.264,492.264,600.0,0,16074.0,15970.0,129.0,117.0,0.53125,540,False
2022-05-27T09:45:00.000000000,16188.0,1,6,5520396.884000005,1.0,2022-06-02T01:00:00.000000000,16499.0,signal_exit,92803.878,496.12200000000007,600.0,12,16187.0,16500.0,568.0,3.0,5.635416666666667,4244,False
2022-06-02T17:00:00.000000000,16604.0,1,6,5613200.762000006,1.0,2022-06-02T22:00:00.000000000,16551.0,signal_exit,-16398.93,498.93,600.0,0,16603.0,16552.0,15.0,80.0,0.20833333333333334,300,False
2022-06-03T01:00:00.000000000,16659.0,1,6,5596801.832000006,1.0,2022-06-06T10:45:00.000000000,16575.0,signal_exit,-25699.404000000002,499.40400000000005,600.0,0,16658.0,16576.0,42.0,195.0,3.40625,360,False
2022-06-06T12:45:00.000000000,16617.0,1,6,5571102.428000006,1.0,2022-06-07T04:00:00.000000000,16552.0,signal_exit,-19999.014000000003,499.014,600.0,3,16616.0,16553.0,89.0,104.0,0.6354166666666666,837,False
2022-06-08T09:45:00.000000000,16679.0,1,6,5551103.414000006,1.0,2022-06-09T02:00:00.000000000,16575.0,signal_exit,-31699.524,499.524,600.0,0,16678.0,16576.0,24.0,133.0,0.6770833333333334,900,False
2022-06-09T18:00:00.000000000,16638.0,1,6,5519403.890000006,1.0,2022-06-09T22:00:00.000000000,16570.0,signal_exit,-20899.248,499.24800000000005,600.0,0,16637.0,16571.0,25.0,124.0,0.16666666666666666,240,False
2022-07-16T02:00:00.000000000,14545.0,1,7,5498504.6420000065,1.0,2022-07-19T13:35:00.000000000,14678.0,roll_blackout,45995.439,554.5609999999999,700.0,7,14544.0,14679.0,172.0,22.0,3.482638888888889,1603,False
2022-07-21T08:45:00.000000000,14601.0,1,7,5544500.081000006,1.0,2022-07-23T03:00:00.000000000,14697.0,signal_exit,33044.914,555.086,700.0,1,14600.0,14698.0,255.0,27.0,1.7604166666666667,2159,False
2022-07-25T09:45:00.000000000,14769.0,1,7,5577544.995000006,1.0,2022-07-26T11:45:00.000000000,14674.0,signal_exit,-33806.101,556.1010000000001,700.0,4,14768.0,14675.0,82.0,118.0,1.0833333333333333,1256,False
2022-07-27T15:00:00.000000000,14782.0,1,7,5543738.894000005,1.0,2022-08-01T22:00:00.000000000,14813.0,signal_exit,10292.835,557.1650000000001,700.0,21,14781.0,14814.0,218.0,23.0,5.291666666666667,3816,False
2022-08-05T10:45:00.000000000,14971.0,1,7,5554031.729000005,1.0,2022-08-10T04:00:00.000000000,14908.0,signal_exit,-22609.153,559.153,700.0,7,14970.0,14909.0,95.0,128.0,4.71875,3232,False
2022-08-10T22:00:00.000000000,14999.0,1,7,5531422.576000005,1.0,2022-08-16T13:35:00.000000000,15411.0,roll_blackout,143637.13,562.87,700.0,14,14998.0,15412.0,452.0,18.0,5.649305555555555,4114,False
2022-08-18T20:00:00.000000000,15352.0,1,7,5675059.706000005,1.0,2022-08-19T19:00:00.000000000,15284.0,signal_exit,-24364.452,564.452,700.0,8,15351.0,15285.0,55.0,76.0,0.9583333333333334,1070,False
2022-11-01T00:00:00.000000000,12919.0,1,8,5650695.254000005,1.0,2022-11-03T08:45:00.000000000,12882.0,signal_exit,-15406.408000000001,606.408,800.0,7,12918.0,12883.0,222.0,58.0,2.3645833333333335,2573,False
2022-11-04T16:00:00.000000000,13003.0,1,8,5635288.8460000055,1.0,2022-11-15T13:35:00.000000000,14535.0,roll_blackout,612179.696,620.3040000000001,800.0,7,13002.0,14536.0,1573.0,4.0,10.899305555555555,7903,False
2022-11-17T08:45:00.000000000,14472.0,1,8,6247468.542000005,1.0,2022-11-17T20:00:00.000000000,14437.0,signal_exit,-14631.271999999999,631.2719999999999,800.0,0,14471.0,14438.0,92.0,114.0,0.46875,600,False
2022-11-18T02:00:00.000000000,14537.0,1,8,6232837.270000005,1.0,2022-11-18T10:45:00.000000000,14474.0,signal_exit,-25832.088,632.088,800.0,0,14536.0,14475.0,145.0,66.0,0.3645833333333333,300,False
2022-11-21T08:45:00.000000000,14493.0,1,8,6207005.182000005,1.0,2022-11-21T11:45:00.000000000,14425.0,signal_exit,-27831.344,631.344,800.0,0,14492.0,14426.0,25.0,77.0,0.125,180,False
2022-11-22T12:45:00.000000000,14503.0,1,8,6179173.838000004,1.0,2022-11-26T02:00:00.000000000,14625.0,signal_exit,48166.976,633.024,800.0,43,14502.0,14626.0,325.0,22.0,3.5520833333333335,4086,False
2022-11-29T15:00:00.000000000,14667.0,1,8,6227340.814000004,1.0,2022-11-30T02:00:00.000000000,14612.0,signal_exit,-22634.232,634.232,800.0,1,14666.0,14613.0,27.0,103.0,0.4583333333333333,659,False
2022-11-30T10:45:00.000000000,14713.0,1,8,6204706.582000004,1.0,2022-12-02T23:00:00.000000000,14823.0,signal_exit,43363.712,636.288,800.0,7,14712.0,14824.0,407.0,1.0,2.5104166666666665,2932,False
2022-12-03T01:00:00.000000000,14866.0,1,8,6248070.294000004,1.0,2022-12-05T23:00:00.000000000,14851.0,signal_exit,-6637.736,637.736,800.0,1,14865.0,14852.0,181.0,19.0,2.9166666666666665,1019,False
2023-01-06T12:45:00.000000000,14380.0,1,8,6241432.558000004,1.0,2023-01-12T11:45:00.000000000,14765.0,signal_exit,153366.84,633.1600000000001,800.0,9,14379.0,14766.0,523.0,55.0,5.958333333333333,4491,False
2023-01-12T17:00:00.000000000,14786.0,1,8,6394799.398000004,1.0,2023-01-17T13:35:00.000000000,14926.0,roll_blackout,55362.304,637.696,800.0,37,14785.0,14927.0,235.0,65.0,4.857638888888889,3248,False
2023-01-31T08:45:00.000000000,15450.0,1,8,6450161.702000004,1.0,2023-02-06T10:45:00.000000000,15435.0,signal_exit,-6647.08,647.08,800.0,4,15449.0,15436.0,219.0,221.0,6.083333333333333,4676,False
2023-02-08T09:45:00.000000000,15548.0,1,8,6443514.622000004,1.0,2023-02-11T00:00:00.000000000,15547.0,signal_exit,-1048.76,648.76,800.0,5,15547.0,15548.0,196.0,41.0,2.59375,3055,False
2023-02-14T02:00:00.000000000,15633.0,1,8,6442465.862000004,1.0,2023-02-14T13:35:00.000000000,15658.0,roll_blackout,9349.672,650.328,800.0,2,15632.0,15659.0,50.0,44.0,0.4826388888888889,467,False
