entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2024-01-04T02:00:00.000000000,17570.0,-1,5,5000000.0,1.0,2024-01-06T01:00:00.000000000,17571.0,signal_exit,-675.705,425.705,500.0,0
2024-01-08T08:45:00.000000000,17571.0,-1,5,4999324.295,1.0,2024-01-08T10:45:00.000000000,17607.0,signal_exit,-9425.89,425.89,500.0,0
2024-01-09T15:00:00.000000000,17543.0,-1,5,4989898.404999999,1.0,2024-01-11T12:45:00.000000000,17588.0,signal_exit,-11675.655,425.65500000000003,500.0,0
2024-01-11T23:00:00.000000000,17503.0,-1,5,4978222.749999999,1.0,2024-01-12T11:45:00.000000000,17545.0,signal_exit,-10925.24,425.24,500.0,0
2024-01-12T15:00:00.000000000,17486.0,-1,5,4967297.51,1.0,2024-01-15T10:45:00.000000000,17597.0,signal_exit,-28175.415,425.415,500.0,0
2024-01-16T10:45:00.000000000,17389.0,-1,5,4939122.095,1.0,2024-01-16T13:35:00.000000000,17348.0,roll_blackout,9826.315,423.68500000000006,500.0,0
2024-01-18T08:45:00.000000000,17239.0,-1,5,4948948.409999999,1.0,2024-01-18T19:00:00.000000000,17407.0,signal_exit,-42423.23,423.23,500.0,0
2024-04-16T10:45:00.000000000,19952.0,-1,4,4906525.179999999,1.0,2024-04-16T13:35:00.000000000,19929.0,roll_blackout,4240.476,359.524,400.0,0
2024-04-18T08:45:00.000000000,20069.0,-1,4,4910765.655999999,1.0,2024-04-18T11:45:00.000000000,20260.0,signal_exit,-38561.316,361.31600000000003,400.0,0
2024-04-18T22:00:00.000000000,19986.0,-1,4,4872204.339999999,1.0,2024-04-19T00:00:00.000000000,20063.0,signal_exit,-15760.196,360.196,400.0,0
2024-04-19T02:00:00.000000000,19967.0,-1,4,4856444.143999998,1.0,2024-04-23T19:00:00.000000000,19757.0,signal_exit,41641.104,358.896,400.0,0
2024-04-25T22:00:00.000000000,19779.0,-1,4,4898085.247999999,1.0,2024-04-26T01:00:00.000000000,19977.0,signal_exit,-39959.024000000005,359.024,400.0,0
2024-05-31T15:00:00.000000000,21286.0,-1,4,4858126.2239999985,1.0,2024-06-03T10:45:00.000000000,21671.0,signal_exit,-77371.828,371.82800000000003,400.0,0
2024-06-04T16:00:00.000000000,21240.0,-1,4,4780754.395999998,1.0,2024-06-05T11:45:00.000000000,21416.0,signal_exit,-35570.623999999996,370.624,400.0,0
2024-07-18T08:45:00.000000000,23293.0,-1,4,4745183.771999998,1.0,2024-07-23T20:00:00.000000000,22847.0,signal_exit,88815.43999999999,384.56000000000006,400.0,0
2024-07-23T23:00:00.000000000,22714.0,-1,4,4833999.2119999975,1.0,2024-07-24T01:00:00.000000000,22757.0,signal_exit,-8981.884,381.884,400.0,0
2024-07-26T08:45:00.000000000,22027.0,-1,4,4825017.327999998,1.0,2024-07-30T21:00:00.000000000,22288.0,signal_exit,-52577.26,377.26,400.0,0
2024-07-30T23:00:00.000000000,22001.0,-1,4,4772440.067999998,1.0,2024-07-31T11:45:00.000000000,22282.0,signal_exit,-56577.132,377.13200000000006,400.0,0
2024-08-02T01:00:00.000000000,22184.0,-1,4,4715862.935999999,1.0,2024-08-07T10:45:00.000000000,21202.0,signal_exit,196026.456,373.544,400.0,0
