entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2020-12-31T15:00:00.000000000,14678.0,1,1,5000000.0,1.0,2021-01-16T01:00:00.000000000,15681.0,signal_exit,50069.640999999996,80.359,100.0,87
2021-01-19T10:45:00.000000000,15797.0,1,1,5050069.641,1.0,2021-01-19T13:35:00.000000000,15892.0,roll_blackout,4668.311000000001,81.68900000000001,100.0,0
2021-01-21T10:45:00.000000000,16079.0,1,1,5054737.952,1.0,2021-01-22T19:00:00.000000000,15826.0,signal_exit,-12731.905,81.905,100.0,11
2021-01-23T00:00:00.000000000,15907.0,1,1,5042006.046999999,1.0,2021-01-25T10:45:00.000000000,15900.0,signal_exit,-431.807,81.807,100.0,3
2021-02-04T16:00:00.000000000,15745.0,1,1,5041574.239999999,1.0,2021-02-05T13:35:00.000000000,15807.0,roll_blackout,3018.448,81.552,100.0,11
2021-02-18T09:45:00.000000000,16295.0,1,1,5044592.687999999,1.0,2021-02-23T09:45:00.000000000,16323.0,signal_exit,1317.3819999999998,82.618,100.0,13
2021-02-23T15:00:00.000000000,16417.0,1,1,5045910.069999999,1.0,2021-02-23T19:00:00.000000000,16310.0,signal_exit,-5432.727,82.727,100.0,0
2021-02-25T09:45:00.000000000,16352.0,1,1,5040477.342999999,1.0,2021-02-26T02:00:00.000000000,16198.0,signal_exit,-7782.55,82.55,100.0,0
2021-03-18T08:45:00.000000000,16256.0,1,1,5032694.793,1.0,2021-03-18T21:00:00.000000000,16197.0,signal_exit,-3032.453,82.453,100.0,0
2021-03-22T23:00:00.000000000,16196.0,1,1,5029662.34,1.0,2021-03-23T16:00:00.000000000,16129.0,signal_exit,-3432.3250000000003,82.325,100.0,3
2021-03-26T15:00:00.000000000,16301.0,1,1,5026230.015,1.0,2021-04-13T16:00:00.000000000,16821.0,signal_exit,25916.877999999997,83.122,100.0,150
2021-04-14T16:00:00.000000000,16887.0,1,1,5052146.892999999,1.0,2021-04-15T04:00:00.000000000,16842.0,signal_exit,-2333.729,83.729,100.0,10
2021-04-15T10:45:00.000000000,16923.0,1,1,5049813.163999999,1.0,2021-04-20T13:35:00.000000000,17320.0,roll_blackout,19765.757,84.24300000000001,100.0,48
2021-04-22T08:45:00.000000000,17259.0,1,1,5069578.920999999,1.0,2021-04-22T15:00:00.000000000,17095.0,signal_exit,-8284.354,84.354,100.0,0
2021-04-23T11:45:00.000000000,17200.0,1,1,5061294.566999999,1.0,2021-05-03T10:45:00.000000000,17321.0,signal_exit,5965.479,84.521,100.0,76
2021-05-26T21:00:00.000000000,16582.0,1,1,5067260.045999999,1.0,2021-06-04T10:45:00.000000000,17103.0,signal_exit,25966.315000000002,83.685,100.0,58
2021-06-04T23:00:00.000000000,17183.0,1,1,5093226.361,1.0,2021-06-07T10:45:00.000000000,16988.0,signal_exit,-9834.171,84.171,100.0,0
2021-06-07T17:00:00.000000000,17175.0,1,1,5083392.1899999995,1.0,2021-06-08T01:00:00.000000000,17131.0,signal_exit,-2284.306,84.306,100.0,2
2021-06-10T15:00:00.000000000,17158.0,1,1,5081107.884,1.0,2021-06-15T13:35:00.000000000,17390.0,roll_blackout,11515.452,84.548,100.0,24
