period,return,ending_equity
2021-01,0.04230709439999991,5211535.472
2021-02,-0.007866527287449632,5170538.786
2021-03,-0.00784003982520376,5130001.556
2021-04,0.04952891012339489,5384084.942
2021-05,0.0004635060603395136,5386580.498
2021-06,0.017780025015046164,5482354.034
2021-07,0.005331454666869462,5511582.956
2021-08,0.00654004199660263,5547628.9399999995
2021-09,-0.004463847576654856,5522865.17
2021-10,-0.009344633340016895,5471256.02
2021-11,0.01156352613892131,5534523.032
2021-12,0.004592351292612706,5559939.506
2022-01,-0.007896019003916122,5516038.118
2022-02,0.0,5516038.118
2022-03,0.0013293867524357683,5523371.066
2022-04,-0.0016214119770312507,5514415.4059999995
2022-05,0.01022176964373589,5570782.49
2022-06,-0.020203251913359144,5458234.568
2022-07,0.007440139021889003,5498844.592
2022-08,0.005625618160768564,5529778.992
2022-09,0.0,5529778.992
2022-10,0.0,5529778.992
2022-11,0.10398615800593292,6104799.464
2022-12,-0.009329954953619546,6047841.959999999
2023-01,0.02373207516818132,6191369.8
2023-02,0.0024334690846603557,6206436.307
2023-03,0.01189477042030318,6280260.442
2023-04,-0.019231859588538902,6159479.355
2023-05,0.015573851533755123,6255406.172
2023-06,0.02588612530467027,6417334.4
2023-07,-0.02196525897107693,6276375.988
2023-08,-0.0019424639351289796,6264184.354
2023-09,-0.010010535682902999,6201476.513
2023-10,0.000470330895212534,6204393.259
2023-11,0.00402939319872031,6229393.199
2023-12,-0.001918501789535343,6217442.096999999
