period,return,ending_equity
2017-07,-0.02645076600000007,4867746.17
2017-08,0.0001827808946741616,4868635.901
2017-09,-0.023245041383512466,4755464.258
2017-10,0.01482342063267783,4825956.505
2017-11,-0.01093363418118909,4773191.262
2017-12,-0.00010940982067020322,4772669.028
2018-01,0.01831335369941356,4860072.604
2018-02,0.054284820309651316,5123900.772
2018-03,-0.019100586516978657,5026031.262
2018-04,-0.035273624806196,4848744.921
2018-05,0.0007237549215677319,4852254.224
2018-06,0.027442579232839437,4985412.595
2018-07,0.01579559193936686,5064160.138
2018-08,-0.013268735025930178,4996965.139
2018-09,-0.010463045777914681,4944681.664
2018-10,0.08268613528282343,5353538.281
2018-11,-0.046588653505137856,5104124.141
2018-12,-0.012074189086616949,5042495.981
2019-01,-0.0022150776207032763,5031326.461
2019-02,0.011990994913100739,5091657.071
2019-03,-0.008716691124542653,5047274.669
2019-04,0.010221842357198696,5098867.115
2019-05,0.0016299214732524714,5107177.868
2019-06,-0.00703255984582829,5071261.334
2019-07,0.0004554056373542448,5073570.815
2019-08,0.0029545622888875744,5088560.996
2019-09,0.002979494008604311,5103722.333
2019-10,0.0006831237619369102,5107208.807
2019-11,0.014818666293077598,5182890.83
2019-12,0.009416314099751188,5231694.558
2020-01,-0.05043214604272772,4967848.974
2020-02,0.013252905300578988,5033687.406
2020-03,0.057654084688309126,5323900.046
2020-04,0.10853857191292571,5901748.554
2020-05,-0.08086161899875477,5424523.611
2020-06,0.018204706639998403,5523275.471999999
2020-07,0.019602909641005972,5631547.742
2020-08,-0.0616711578967557,5284243.671999999
2020-09,-0.03879407853317485,5079246.307999999
2020-10,0.019271522203171854,5177131.115999999
2020-11,0.027061841946983023,5317233.819999999
2020-12,0.0444279401653247,5553467.566
