period,return,ending_equity
2021-01,0.024371421599999943,5121857.108
2021-02,-0.019259111669852502,5023214.69
2021-03,0.0,5023214.69
2021-04,0.0,5023214.69
2021-05,0.0,5023214.69
2021-06,0.0,5023214.69
2021-07,0.006997861363556401,5058366.45
2021-08,0.02027962011332729,5160948.2
2021-09,-0.021369495628729696,5050661.34
2021-10,0.008849443665134071,5095356.883
2021-11,-0.005431259406447397,5067682.678
2021-12,0.0,5067682.678
2022-01,0.019690434729307205,5167467.553
2022-02,-0.004734158414946954,5143003.943
2022-03,-0.006846607233876534,5107791.815
2022-04,0.023932110866581757,5230032.055
2022-05,0.01306219412836862,5298347.749
2022-06,0.018427769301935237,5395984.479
2022-07,0.009058122051725626,5444861.965
2022-08,0.0,5444861.965
2022-09,0.052301012740182395,5729633.76
2022-10,-0.0018638149395433512,5718954.783
2022-11,0.0,5718954.783
2022-12,0.006259206333718126,5754750.901000001
2023-01,-0.010951963878931381,5691725.0770000005
2023-02,0.0,5691725.0770000005
2023-03,-0.006863742972735287,5652658.539000001
2023-04,-0.011741805655174464,5586286.121
2023-05,0.0,5586286.121
2023-06,-0.00406369088662728,5563585.181
2023-07,0.0010423728245960717,5569384.511
2023-08,-0.002046567619363948,5557986.389
2023-09,-0.008707327548656996,5509591.181
2023-10,-0.0038727559448660243,5488253.879000001
2023-11,-0.00857228929951992,5441206.979
2023-12,0.0,5441206.979
