entry_time,exit_time,side,contracts,entry,exit,net_ntd,fees_ntd,slippage_ntd,reason,gap_observations,entry_nav
2020-12-31T15:00:00.000000000,2021-01-15T20:00:00.000000000,1,1,14678.0,15704.0,51219.617999999995,80.38199999999999,100.0,signal_exit,86,5000000.0
2021-01-19T10:45:00.000000000,2021-01-19T13:35:00.000000000,1,1,15797.0,15892.0,4668.311000000001,81.68900000000001,100.0,roll_blackout,0,5051219.618
2021-01-21T08:45:00.000000000,2021-01-22T17:00:00.000000000,1,1,15804.0,15881.0,3768.315,81.685,100.0,signal_exit,11,5055887.929
2021-01-25T08:45:00.000000000,2021-01-25T10:45:00.000000000,1,1,15957.0,15900.0,-2931.857,81.85700000000001,100.0,signal_exit,0,5059656.244
2021-01-27T22:00:00.000000000,2021-02-01T18:00:00.000000000,-1,1,15526.0,15403.0,6069.071,80.929,100.0,signal_exit,0,5056724.387
2021-02-18T08:45:00.000000000,2021-02-22T17:00:00.000000000,1,1,16375.0,16290.0,-4332.665,82.665,100.0,signal_exit,8,5062793.458000001
2021-02-23T02:00:00.000000000,2021-02-23T09:45:00.000000000,1,1,16348.0,16323.0,-1332.671,82.67099999999999,100.0,signal_exit,4,5058460.7930000005
2021-02-23T15:00:00.000000000,2021-02-23T19:00:00.000000000,1,1,16417.0,16310.0,-5432.727,82.727,100.0,signal_exit,0,5057128.122
2021-02-25T09:45:00.000000000,2021-02-26T02:00:00.000000000,1,1,16352.0,16198.0,-7782.55,82.55,100.0,signal_exit,0,5051695.3950000005
2021-03-04T22:00:00.000000000,2021-03-09T19:00:00.000000000,-1,1,15952.0,15866.0,4218.182,81.818,100.0,signal_exit,0,5043912.845000001
2021-03-12T02:00:00.000000000,2021-03-16T13:35:00.000000000,1,1,16246.0,16306.0,2917.4480000000003,82.552,100.0,roll_blackout,15,5048131.027000001
2021-03-18T10:45:00.000000000,2021-03-18T17:00:00.000000000,1,1,16358.0,16191.0,-8432.549,82.549,100.0,signal_exit,0,5051048.475000001
2021-03-22T23:00:00.000000000,2021-03-24T04:00:00.000000000,1,1,16196.0,16046.0,-7582.241999999999,82.242,100.0,signal_exit,7,5042615.926000001
2021-03-25T08:45:00.000000000,2021-03-26T08:45:00.000000000,-1,1,15889.0,16096.0,-10431.985,81.985,100.0,signal_exit,7,5035033.684000001
2021-03-26T11:45:00.000000000,2021-03-31T15:00:00.000000000,1,1,16257.0,16412.0,7667.330999999999,82.66900000000001,100.0,signal_exit,20,5024601.699000001
2021-03-31T23:00:00.000000000,2021-04-12T15:00:00.000000000,1,1,16506.0,16844.0,16816.65,83.35000000000001,100.0,signal_exit,107,5032269.030000001
2021-04-12T21:00:00.000000000,2021-04-12T23:00:00.000000000,1,1,16870.0,16844.0,-1383.714,83.71400000000001,100.0,signal_exit,0,5049085.680000002
2021-04-13T09:45:00.000000000,2021-04-13T16:00:00.000000000,1,1,16992.0,16821.0,-8633.813,83.813,100.0,signal_exit,0,5047701.966000002
2021-04-14T16:00:00.000000000,2021-04-15T04:00:00.000000000,1,1,16887.0,16842.0,-2333.729,83.729,100.0,signal_exit,10,5039068.153000002
2021-04-15T10:45:00.000000000,2021-04-20T13:35:00.000000000,1,1,16923.0,17320.0,19765.757,84.24300000000001,100.0,roll_blackout,48,5036734.4240000015
2021-04-22T08:45:00.000000000,2021-04-22T15:00:00.000000000,1,1,17259.0,17095.0,-8284.354,84.354,100.0,signal_exit,0,5056500.181000002
2021-04-23T11:45:00.000000000,2021-05-03T10:45:00.000000000,1,1,17200.0,17321.0,5965.479,84.521,100.0,signal_exit,76,5048215.827000001
