variant,period,direction,slippage_per_side,sizing,trades,net_ntd,gross_winning_ntd,gross_losing_ntd,win_rate,average_ntd,costs_ntd,largest_five_wins_ntd,ending,cagr,mdd,mdd_ntd,envelope_mdd,sharpe,sides,initial,exit_reasons,zero_contract_signal_skips,contracts_range,profit_factor
channel,early,short_only,3,notional_one,3,-1305142.262,0.0,1305142.262,0.0,-435047.4206666667,11442.262,0.0,3694857.738,-0.08270047615579001,-0.2739106364308409,1391508.4809999997,-0.27526843998621364,-1.1733337166269895,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 3, 'net_ntd': -1305142.262, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 1305142.262, 'pf': 0.0, 'win_rate': 0.0, 'average_ntd': -435047.4206666667, 'costs_ntd': np.float64(11442.262), 'largest_five_wins_ntd': 0.0}}",5000000.0,{'roll_blackout': 3},0,"[10, 11]",0.0
channel,early,short_only,3,fixed_one,3,-121207.344,0.0,121207.344,0.0,-40402.448,1107.344,0.0,4878792.656,-0.006978390271057622,-0.02591595414945258,129787.5,-0.02609149809536293,-1.1675851589603425,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 3, 'net_ntd': -121207.344, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 121207.344, 'pf': 0.0, 'win_rate': 0.0, 'average_ntd': -40402.448, 'costs_ntd': 1107.344, 'largest_five_wins_ntd': 0.0}}",5000000.0,{'roll_blackout': 3},0,"[1, 1]",0.0
channel,middle,joint,1,notional_one,20,695833.1799999998,1839564.8309999998,1143731.651,0.6,34791.65899999999,21566.819999999996,1494244.1609999998,5695833.18,0.04450564184582073,-0.14175423218098315,792600.0,-0.14348632555435004,0.5451483833591966,"{'long': {'trades': 16, 'net_ntd': 279752.65299999993, 'gross_winning_ntd': 1241629.512, 'gross_losing_ntd': 961876.8590000002, 'pf': 1.290840402679861, 'win_rate': 0.5625, 'average_ntd': 17484.540812499996, 'costs_ntd': np.float64(16897.346999999998), 'largest_five_wins_ntd': 1131357.492}, 'short': {'trades': 4, 'net_ntd': 416080.52699999994, 'gross_winning_ntd': 597935.3189999999, 'gross_losing_ntd': 181854.79200000002, 'pf': 3.2879821995562253, 'win_rate': 0.75, 'average_ntd': 104020.13174999999, 'costs_ntd': np.float64(4669.473), 'largest_five_wins_ntd': 597935.3189999999}}",5000000.0,"{'roll_blackout': 17, 'signal_exit': 2, 'period_end': 1}",0,"[5, 7]",1.608388496892266
channel,middle,joint,1,fixed_one,20,115441.32400000001,303905.966,188464.642,0.6,5772.0662,3658.676,239795.252,5115441.324,0.007657267565173598,-0.02590927003324206,132100.0,-0.026231604515631557,0.5139203760283341,"{'long': {'trades': 16, 'net_ntd': 51010.13500000001, 'gross_winning_ntd': 213495.521, 'gross_losing_ntd': 162485.386, 'pf': 1.3139367561338717, 'win_rate': 0.5625, 'average_ntd': 3188.1334375000006, 'costs_ntd': 2939.8650000000002, 'largest_five_wins_ntd': 194131.011}, 'short': {'trades': 4, 'net_ntd': 64431.189, 'gross_winning_ntd': 90410.445, 'gross_losing_ntd': 25979.255999999998, 'pf': 3.4801013932038707, 'win_rate': 0.75, 'average_ntd': 16107.79725, 'costs_ntd': 718.811, 'largest_five_wins_ntd': 90410.445}}",5000000.0,"{'roll_blackout': 17, 'signal_exit': 2, 'period_end': 1}",0,"[1, 1]",1.6125357137282017
channel,middle,joint,3,notional_one,20,672233.1799999998,1825564.8309999995,1153331.6509999998,0.6,33611.65899999999,45166.82,1488044.1609999998,5672233.18,0.043057348351476454,-0.1418607923445373,792600.0,-0.14359415882509552,0.5284323572869922,"{'long': {'trades': 16, 'net_ntd': 261352.65299999987, 'gross_winning_ntd': 1231429.5119999999, 'gross_losing_ntd': 970076.8590000002, 'pf': 1.26941437740244, 'win_rate': 0.5625, 'average_ntd': 16334.540812499992, 'costs_ntd': np.float64(35297.347), 'largest_five_wins_ntd': 1125757.492}, 'short': {'trades': 4, 'net_ntd': 410880.527, 'gross_winning_ntd': 594135.319, 'gross_losing_ntd': 183254.792, 'pf': 3.2421270544455942, 'win_rate': 0.75, 'average_ntd': 102720.13175, 'costs_ntd': np.float64(9869.473), 'largest_five_wins_ntd': 594135.319}}",5000000.0,"{'roll_blackout': 17, 'signal_exit': 2, 'period_end': 1}",0,"[5, 7]",1.5828619889319242
channel,middle,joint,3,fixed_one,20,111441.324,301505.966,190064.642,0.6,5572.066199999999,7658.6759999999995,238795.25199999998,5111441.324,0.007393880861620961,-0.025912827709684727,132100.0,-0.02623520627611886,0.4963462117150828,"{'long': {'trades': 16, 'net_ntd': 47810.13499999999, 'gross_winning_ntd': 211695.521, 'gross_losing_ntd': 163885.38600000003, 'pf': 1.291729092916192, 'win_rate': 0.5625, 'average_ntd': 2988.133437499999, 'costs_ntd': 6139.865, 'largest_five_wins_ntd': 193131.011}, 'short': {'trades': 4, 'net_ntd': 63631.189, 'gross_winning_ntd': 89810.445, 'gross_losing_ntd': 26179.255999999998, 'pf': 3.4305957739975503, 'win_rate': 0.75, 'average_ntd': 15907.79725, 'costs_ntd': 1518.811, 'largest_five_wins_ntd': 89810.445}}",5000000.0,"{'roll_blackout': 17, 'signal_exit': 2, 'period_end': 1}",0,"[1, 1]",1.58633380110752
channel,middle,long_only,1,notional_one,16,279788.38599999994,1241629.512,961841.1260000002,0.5625,17486.774124999996,16711.613999999998,1131357.492,5279788.386,0.018362465592002053,-0.14175423218098315,792600.0,-0.14348632555435004,0.3100056411805722,"{'long': {'trades': 16, 'net_ntd': 279788.38599999994, 'gross_winning_ntd': 1241629.512, 'gross_losing_ntd': 961841.1260000002, 'pf': 1.2908883582089625, 'win_rate': 0.5625, 'average_ntd': 17486.774124999996, 'costs_ntd': np.float64(16711.613999999998), 'largest_five_wins_ntd': 1131357.492}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 14, 'signal_exit': 1, 'period_end': 1}",0,"[5, 6]",1.2908883582089625
channel,middle,long_only,1,fixed_one,16,51010.13500000001,213495.521,162485.386,0.5625,3188.1334375000006,2939.8650000000002,194131.011,5051010.135,0.0033978822017695087,-0.02590927003324206,132100.0,-0.026231604515631557,0.2947357564580025,"{'long': {'trades': 16, 'net_ntd': 51010.13500000001, 'gross_winning_ntd': 213495.521, 'gross_losing_ntd': 162485.386, 'pf': 1.3139367561338717, 'win_rate': 0.5625, 'average_ntd': 3188.1334375000006, 'costs_ntd': 2939.8650000000002, 'largest_five_wins_ntd': 194131.011}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 14, 'signal_exit': 1, 'period_end': 1}",0,"[1, 1]",1.3139367561338717
channel,middle,long_only,3,notional_one,16,253173.36999999988,1223014.496,969841.1260000002,0.5625,15823.335624999992,34526.63,1125757.492,5253173.37,0.016644027548936347,-0.1418607923445373,792600.0,-0.14359415882509552,0.2855726035540554,"{'long': {'trades': 16, 'net_ntd': 253173.36999999988, 'gross_winning_ntd': 1223014.496, 'gross_losing_ntd': 969841.1260000002, 'pf': 1.2610462303699006, 'win_rate': 0.5625, 'average_ntd': 15823.335624999992, 'costs_ntd': np.float64(34526.63), 'largest_five_wins_ntd': 1125757.492}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 14, 'signal_exit': 1, 'period_end': 1}",0,"[5, 6]",1.2610462303699006
channel,middle,long_only,3,fixed_one,16,47810.13499999999,211695.521,163885.38600000003,0.5625,2988.133437499999,6139.865,193131.011,5047810.135,0.0031853975471947127,-0.025912827709684727,132100.0,-0.02623520627611886,0.27663610215341755,"{'long': {'trades': 16, 'net_ntd': 47810.13499999999, 'gross_winning_ntd': 211695.521, 'gross_losing_ntd': 163885.38600000003, 'pf': 1.291729092916192, 'win_rate': 0.5625, 'average_ntd': 2988.133437499999, 'costs_ntd': 6139.865, 'largest_five_wins_ntd': 193131.011}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 14, 'signal_exit': 1, 'period_end': 1}",0,"[1, 1]",1.291729092916192
channel,middle,short_only,1,notional_one,4,416080.52699999994,597935.3189999999,181854.79200000002,0.75,104020.13174999999,4669.473,597935.3189999999,5416080.527,0.027073153877123834,-0.08488365830959965,463317.48900000006,-0.08588849577535929,0.4835274589834529,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 4, 'net_ntd': 416080.52699999994, 'gross_winning_ntd': 597935.3189999999, 'gross_losing_ntd': 181854.79200000002, 'pf': 3.2879821995562253, 'win_rate': 0.75, 'average_ntd': 104020.13174999999, 'costs_ntd': np.float64(4669.473), 'largest_five_wins_ntd': 597935.3189999999}}",5000000.0,"{'roll_blackout': 3, 'signal_exit': 1}",0,"[6, 7]",3.2879821995562253
channel,middle,short_only,1,fixed_one,4,64431.189,90410.445,25979.255999999998,0.75,16107.79725,718.811,90410.445,5064431.189,0.004288084748307108,-0.014204650332035218,72108.16699999943,-0.014398804765958562,0.45468240855587316,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 4, 'net_ntd': 64431.189, 'gross_winning_ntd': 90410.445, 'gross_losing_ntd': 25979.255999999998, 'pf': 3.4801013932038707, 'win_rate': 0.75, 'average_ntd': 16107.79725, 'costs_ntd': 718.811, 'largest_five_wins_ntd': 90410.445}}",5000000.0,"{'roll_blackout': 3, 'signal_exit': 1}",0,"[1, 1]",3.4801013932038707
channel,middle,short_only,3,notional_one,4,410880.527,594135.319,183254.792,0.75,102720.13175,9869.473,594135.319,5410880.527,0.02674350659060054,-0.085406485384522,466017.48699999973,-0.08641107968769823,0.47774323123974605,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 4, 'net_ntd': 410880.527, 'gross_winning_ntd': 594135.319, 'gross_losing_ntd': 183254.792, 'pf': 3.2421270544455942, 'win_rate': 0.75, 'average_ntd': 102720.13175, 'costs_ntd': np.float64(9869.473), 'largest_five_wins_ntd': 594135.319}}",5000000.0,"{'roll_blackout': 3, 'signal_exit': 1}",0,"[6, 7]",3.2421270544455942
channel,middle,short_only,3,fixed_one,4,63631.189,89810.445,26179.255999999998,0.75,15907.79725,1518.811,89810.445,5063631.189,0.00423506575270749,-0.0142842908356412,72508.16700000037,-0.014478441055612468,0.4489748975568191,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 4, 'net_ntd': 63631.189, 'gross_winning_ntd': 89810.445, 'gross_losing_ntd': 26179.255999999998, 'pf': 3.4305957739975503, 'win_rate': 0.75, 'average_ntd': 15907.79725, 'costs_ntd': 1518.811, 'largest_five_wins_ntd': 89810.445}}",5000000.0,"{'roll_blackout': 3, 'signal_exit': 1}",0,"[1, 1]",3.4305957739975503
channel,recent_seen,joint,1,notional_one,22,2635396.551,3983563.6199999996,1348167.0690000001,0.6818181818181818,119790.75231818181,19053.449,1969434.5379999997,7635396.551,0.16998898202317925,-0.12303815783239114,967308.966,-0.1243888000821961,1.144414677851397,"{'long': {'trades': 21, 'net_ntd': 2189353.371, 'gross_winning_ntd': 3537520.4399999995, 'gross_losing_ntd': 1348167.0690000001, 'pf': 2.623948115439392, 'win_rate': 0.6666666666666666, 'average_ntd': 104254.92242857142, 'costs_ntd': np.float64(18096.629), 'largest_five_wins_ntd': 1798128.773}, 'short': {'trades': 1, 'net_ntd': 446043.18, 'gross_winning_ntd': 446043.18, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 446043.18, 'costs_ntd': np.float64(956.8199999999999), 'largest_five_wins_ntd': 446043.18}}",5000000.0,"{'roll_blackout': 21, 'period_end': 1}",0,"[3, 5]",2.9547996769827636
channel,recent_seen,joint,1,fixed_one,22,582584.1729999998,961837.826,379253.653,0.6818181818181818,26481.098772727266,4565.827,527264.6190000001,5582584.173,0.0417175441343034,-0.05530220253270679,322436.3219999997,-0.05539463480629636,0.8693729450518581,"{'long': {'trades': 21, 'net_ntd': 493375.53699999995, 'gross_winning_ntd': 872629.1899999998, 'gross_losing_ntd': 379253.653, 'pf': 2.300911759444542, 'win_rate': 0.6666666666666666, 'average_ntd': 23494.07319047619, 'costs_ntd': 4374.463, 'largest_five_wins_ntd': 505834.623}, 'short': {'trades': 1, 'net_ntd': 89208.636, 'gross_winning_ntd': 89208.636, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 89208.636, 'costs_ntd': 191.364, 'largest_five_wins_ntd': 89208.636}}",5000000.0,"{'roll_blackout': 21, 'period_end': 1}",0,"[1, 1]",2.5361333197230933
channel,recent_seen,joint,3,notional_one,22,2616796.551,3970363.62,1353567.069,0.6818181818181818,118945.29777272727,37653.449,1965634.5379999997,7616796.550999999,0.16893125521603336,-0.12328004851104246,968508.966,-0.12463332686843709,1.1366721681701724,"{'long': {'trades': 21, 'net_ntd': 2171753.371, 'gross_winning_ntd': 3525320.4399999995, 'gross_losing_ntd': 1353567.069, 'pf': 2.6044667610039203, 'win_rate': 0.6666666666666666, 'average_ntd': 103416.82719047618, 'costs_ntd': np.float64(35696.629), 'largest_five_wins_ntd': 1794328.773}, 'short': {'trades': 1, 'net_ntd': 445043.18, 'gross_winning_ntd': 445043.18, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 445043.18, 'costs_ntd': np.float64(1956.82), 'largest_five_wins_ntd': 445043.18}}",5000000.0,"{'roll_blackout': 21, 'period_end': 1}",0,"[3, 5]",2.933259615227829
channel,recent_seen,joint,3,fixed_one,22,578184.1729999998,958837.826,380653.653,0.6818181818181818,26281.098772727266,8965.827,526264.619,5578184.173,0.04141299851743896,-0.05540787046211215,322836.3219999997,-0.055500360976211804,0.8628469387076252,"{'long': {'trades': 21, 'net_ntd': 489175.53699999995, 'gross_winning_ntd': 869829.1899999998, 'gross_losing_ntd': 380653.653, 'pf': 2.28509350467208, 'win_rate': 0.6666666666666666, 'average_ntd': 23294.07319047619, 'costs_ntd': 8574.463, 'largest_five_wins_ntd': 504834.623}, 'short': {'trades': 1, 'net_ntd': 89008.636, 'gross_winning_ntd': 89008.636, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 89008.636, 'costs_ntd': 391.36400000000003, 'largest_five_wins_ntd': 89008.636}}",5000000.0,"{'roll_blackout': 21, 'period_end': 1}",0,"[1, 1]",2.518924535317674
channel,recent_seen,long_only,1,notional_one,21,2014538.1909999996,3311292.1889999993,1296753.9980000001,0.6666666666666666,95930.39004761903,16811.809,1766697.5929999999,7014538.191,0.1337651292007047,-0.119405669897658,926250.0,-0.12016985304724315,1.0901364245373906,"{'long': {'trades': 21, 'net_ntd': 2014538.1909999996, 'gross_winning_ntd': 3311292.1889999993, 'gross_losing_ntd': 1296753.9980000001, 'pf': 2.55352379410979, 'win_rate': 0.6666666666666666, 'average_ntd': 95930.39004761903, 'costs_ntd': np.float64(16811.809), 'largest_five_wins_ntd': 1766697.5929999999}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 20, 'period_end': 1}",0,"[2, 5]",2.55352379410979
channel,recent_seen,long_only,1,fixed_one,21,493375.53699999995,872629.1899999998,379253.653,0.6666666666666666,23494.07319047619,4374.463,505834.623,5493375.5370000005,0.03551320342444453,-0.05616150107672535,322436.3219999997,-0.05625533960131035,0.7925549569066936,"{'long': {'trades': 21, 'net_ntd': 493375.53699999995, 'gross_winning_ntd': 872629.1899999998, 'gross_losing_ntd': 379253.653, 'pf': 2.300911759444542, 'win_rate': 0.6666666666666666, 'average_ntd': 23494.07319047619, 'costs_ntd': 4374.463, 'largest_five_wins_ntd': 505834.623}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 20, 'period_end': 1}",0,"[1, 1]",2.300911759444542
channel,recent_seen,long_only,3,notional_one,21,1998138.1909999992,3299892.1889999993,1301753.998,0.6666666666666666,95149.43766666662,33211.80900000001,1762897.5929999999,6998138.191,0.13278142429921025,-0.11963855677287594,926250.0,-0.12040421221031761,1.0813718482112482,"{'long': {'trades': 21, 'net_ntd': 1998138.1909999992, 'gross_winning_ntd': 3299892.1889999993, 'gross_losing_ntd': 1301753.998, 'pf': 2.5349583669955433, 'win_rate': 0.6666666666666666, 'average_ntd': 95149.43766666662, 'costs_ntd': np.float64(33211.80900000001), 'largest_five_wins_ntd': 1762897.5929999999}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 20, 'period_end': 1}",0,"[2, 5]",2.5349583669955433
channel,recent_seen,long_only,3,fixed_one,21,489175.53699999995,869829.1899999998,380653.653,0.6666666666666666,23294.07319047619,8574.463,504834.623,5489175.537,0.03521954166729313,-0.05626743468195572,322836.3219999997,-0.05636133002618504,0.7858352834353093,"{'long': {'trades': 21, 'net_ntd': 489175.53699999995, 'gross_winning_ntd': 869829.1899999998, 'gross_losing_ntd': 380653.653, 'pf': 2.28509350467208, 'win_rate': 0.6666666666666666, 'average_ntd': 23294.07319047619, 'costs_ntd': 8574.463, 'largest_five_wins_ntd': 504834.623}, 'short': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}}",5000000.0,"{'roll_blackout': 20, 'period_end': 1}",0,"[1, 1]",2.28509350467208
channel,recent_seen,short_only,1,notional_one,1,356834.544,356834.544,0.0,1.0,356834.544,765.456,356834.544,5356834.544,0.025892971959731614,-0.09912661465503236,585800.0,-0.10037528753654734,0.38820100223649645,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 356834.544, 'gross_winning_ntd': 356834.544, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 356834.544, 'costs_ntd': np.float64(765.456), 'largest_five_wins_ntd': 356834.544}}",5000000.0,{'roll_blackout': 1},0,"[4, 4]",
channel,recent_seen,short_only,1,fixed_one,1,89208.636,89208.636,0.0,1.0,89208.636,191.364,89208.636,5089208.636,0.0065795045974792465,-0.028015821258333462,146450.0,-0.02837630482524811,0.3527037112549536,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 89208.636, 'gross_winning_ntd': 89208.636, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 89208.636, 'costs_ntd': 191.364, 'largest_five_wins_ntd': 89208.636}}",5000000.0,{'roll_blackout': 1},0,"[1, 1]",
channel,recent_seen,short_only,3,notional_one,1,356034.544,356034.544,0.0,1.0,356034.544,1565.4560000000001,356034.544,5356034.544,0.025836154543737333,-0.09913332449069046,585800.0,-0.10038207936570964,0.3874552889459428,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 356034.544, 'gross_winning_ntd': 356034.544, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 356034.544, 'costs_ntd': np.float64(1565.4560000000001), 'largest_five_wins_ntd': 356034.544}}",5000000.0,{'roll_blackout': 1},0,"[4, 4]",
channel,recent_seen,short_only,3,fixed_one,1,89008.636,89008.636,0.0,1.0,89008.636,391.36400000000003,89008.636,5089008.636,0.006564835261433144,-0.028016357199308173,146450.0,-0.028376847605142363,0.35196884260618144,"{'long': {'trades': 0, 'net_ntd': 0.0, 'gross_winning_ntd': 0.0, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 0.0, 'average_ntd': 0.0, 'costs_ntd': 0, 'largest_five_wins_ntd': 0.0}, 'short': {'trades': 1, 'net_ntd': 89008.636, 'gross_winning_ntd': 89008.636, 'gross_losing_ntd': 0.0, 'pf': None, 'win_rate': 1.0, 'average_ntd': 89008.636, 'costs_ntd': 391.36400000000003, 'largest_five_wins_ntd': 89008.636}}",5000000.0,{'roll_blackout': 1},0,"[1, 1]",
channel,full_seen,joint,1,notional_one,68,1689265.32,5929269.093,4240003.772999999,0.5882352941176471,24842.13705882353,66134.68,1839799.036,6689265.32,0.03216629320294562,-0.3673735377694898,1855100.7700000005,-0.3677863394546944,0.3463355915951046,"{'long': {'trades': 60, 'net_ntd': 2188609.7489999994, 'gross_winning_ntd': 5120382.324, 'gross_losing_ntd': 2931772.575, 'pf': 1.7465141626819398, 'win_rate': 0.6, 'average_ntd': 36476.82914999999, 'costs_ntd': np.float64(57040.25099999999), 'largest_five_wins_ntd': 1760298.257}, 'short': {'trades': 8, 'net_ntd': -499344.4289999999, 'gross_winning_ntd': 808886.769, 'gross_losing_ntd': 1308231.198, 'pf': 0.618305671227388, 'win_rate': 0.5, 'average_ntd': -62418.053624999986, 'costs_ntd': np.float64(9094.429), 'largest_five_wins_ntd': 808886.769}}",5000000.0,"{'roll_blackout': 61, 'signal_exit': 6, 'period_end': 1}",0,"[2, 10]",1.398411277545814
channel,full_seen,joint,1,fixed_one,68,613050.7309999998,1457240.7629999998,844190.032,0.5882352941176471,9015.451926470585,12699.269,531150.274,5613050.731,0.012659625880075964,-0.055014727041740485,322436.3219999997,-0.055106688653888014,0.4576044481636984,"{'long': {'trades': 60, 'net_ntd': 580018.2499999999, 'gross_winning_ntd': 1277621.6819999998, 'gross_losing_ntd': 697603.432, 'pf': 1.8314440889963965, 'win_rate': 0.6, 'average_ntd': 9666.970833333331, 'costs_ntd': 11281.75, 'largest_five_wins_ntd': 516625.772}, 'short': {'trades': 8, 'net_ntd': 33032.481000000014, 'gross_winning_ntd': 179619.081, 'gross_losing_ntd': 146586.6, 'pf': 1.2253444789632886, 'win_rate': 0.5, 'average_ntd': 4129.060125000002, 'costs_ntd': 1417.519, 'largest_five_wins_ntd': 179619.081}}",5000000.0,"{'roll_blackout': 61, 'signal_exit': 6, 'period_end': 1}",0,"[1, 1]",1.72619991679788
channel,full_seen,joint,3,notional_one,68,1601834.5739999998,5879752.641000001,4277918.067,0.5882352941176471,23556.390794117644,138565.42599999998,1836199.036,6601834.574,0.030690264371041387,-0.35902253052688815,1812608.1390000004,-0.35943615006399754,0.3325549884780009,"{'long': {'trades': 60, 'net_ntd': 2029627.8110000002, 'gross_winning_ntd': 5085783.502, 'gross_losing_ntd': 3056155.691, 'pf': 1.6641113922883584, 'win_rate': 0.6, 'average_ntd': 33827.130183333335, 'costs_ntd': np.float64(119822.18900000001), 'largest_five_wins_ntd': 1756498.257}, 'short': {'trades': 8, 'net_ntd': -427793.2370000001, 'gross_winning_ntd': 793969.139, 'gross_losing_ntd': 1221762.376, 'pf': 0.6498556139856119, 'win_rate': 0.5, 'average_ntd': -53474.15462500001, 'costs_ntd': np.float64(18743.237), 'largest_five_wins_ntd': 793969.139}}",5000000.0,"{'roll_blackout': 61, 'signal_exit': 6, 'period_end': 1}",0,"[2, 9]",1.374442555680672
channel,full_seen,joint,3,fixed_one,68,599450.7309999998,1449240.7629999998,849790.032,0.5882352941176471,8815.451926470585,26299.269,530150.274,5599450.731,0.012392454974915479,-0.05520637026894859,322836.3219999997,-0.05529853132822604,0.44741381520992846,"{'long': {'trades': 60, 'net_ntd': 568018.2499999999, 'gross_winning_ntd': 1270421.682, 'gross_losing_ntd': 702403.432, 'pf': 1.8086780675069367, 'win_rate': 0.6, 'average_ntd': 9466.970833333331, 'costs_ntd': 23281.75, 'largest_five_wins_ntd': 515625.772}, 'short': {'trades': 8, 'net_ntd': 31432.481000000014, 'gross_winning_ntd': 178819.081, 'gross_losing_ntd': 147386.6, 'pf': 1.2132655275309967, 'win_rate': 0.5, 'average_ntd': 3929.060125000002, 'costs_ntd': 3017.5190000000002, 'largest_five_wins_ntd': 178819.081}}",5000000.0,"{'roll_blackout': 61, 'signal_exit': 6, 'period_end': 1}",0,"[1, 1]",1.7054104054258896
