entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,sizing_mode
2017-06-30T15:00:00.000000000,10256.0,1,1,5000000.0,1.0,2017-07-18T13:35:00.000000000,10460.0,roll_blackout,10129.284000000001,70.71600000000001,300.0,974,fixed_one
2017-07-20T15:00:00.000000000,10388.0,1,1,5010129.284,1.0,2017-08-15T13:35:00.000000000,10300.0,roll_blackout,-4470.688,70.688,300.0,1419,fixed_one
2017-08-17T15:00:00.000000000,10304.0,1,1,5005658.596,1.0,2017-09-19T13:35:00.000000000,10575.0,roll_blackout,13479.121,70.879,300.0,1666,fixed_one
2017-09-21T15:00:00.000000000,10581.0,1,1,5019137.717,1.0,2017-09-26T15:00:00.000000000,10266.0,signal_exit,-15820.847,70.84700000000001,300.0,232,fixed_one
2017-10-03T15:00:00.000000000,10458.0,1,1,5003316.87,1.0,2017-10-17T13:35:00.000000000,10719.0,roll_blackout,12978.823,71.17699999999999,300.0,893,fixed_one
2017-10-19T15:00:00.000000000,10760.0,1,1,5016295.693000001,1.0,2017-11-14T13:35:00.000000000,10678.0,roll_blackout,-4171.438,71.438,300.0,1476,fixed_one
2017-11-16T15:00:00.000000000,10627.0,1,1,5012124.255000001,1.0,2017-12-01T15:00:00.000000000,10608.0,signal_exit,-1021.2349999999999,71.23500000000001,300.0,680,fixed_one
2018-01-03T15:00:00.000000000,10795.0,1,1,5011103.0200000005,1.0,2018-01-16T13:35:00.000000000,10980.0,roll_blackout,9178.225,71.775,300.0,828,fixed_one
2018-01-18T15:00:00.000000000,11066.0,1,1,5020281.245,1.0,2018-02-07T15:00:00.000000000,10498.0,signal_exit,-28471.564,71.56400000000001,300.0,438,fixed_one
2018-02-26T15:00:00.000000000,10820.0,1,1,4991809.681000001,1.0,2018-03-05T15:00:00.000000000,10622.0,signal_exit,-9971.442,71.44200000000001,300.0,29,fixed_one
2018-03-09T15:00:00.000000000,10865.0,1,1,4981838.239,1.0,2018-03-20T13:35:00.000000000,11009.0,roll_blackout,7128.126,71.874,300.0,118,fixed_one
2018-03-22T15:00:00.000000000,10984.0,1,1,4988966.365,1.0,2018-04-17T13:35:00.000000000,10803.0,roll_blackout,-9121.787,71.787,300.0,220,fixed_one
2018-05-14T15:00:00.000000000,10957.0,1,1,4979844.578,1.0,2018-05-15T13:35:00.000000000,10862.0,roll_blackout,-4821.819,71.819,300.0,41,fixed_one
2018-05-17T15:00:00.000000000,10816.0,1,1,4975022.759,1.0,2018-06-19T13:35:00.000000000,10881.0,roll_blackout,3178.3030000000003,71.697,300.0,556,fixed_one
2018-06-21T15:00:00.000000000,10685.0,1,1,4978201.062,1.0,2018-06-25T15:00:00.000000000,10581.0,signal_exit,-5271.2660000000005,71.266,300.0,34,fixed_one
2018-07-11T08:45:00.000000000,10611.0,1,1,4972929.796,1.0,2018-07-17T13:35:00.000000000,10771.0,roll_blackout,7928.618,71.382,300.0,168,fixed_one
2018-07-19T15:00:00.000000000,10711.0,1,1,4980858.414000001,1.0,2018-08-14T13:35:00.000000000,10817.0,roll_blackout,5228.472,71.52799999999999,300.0,639,fixed_one
2018-08-16T15:00:00.000000000,10687.0,1,1,4986086.886000001,1.0,2018-09-13T15:00:00.000000000,10723.0,signal_exit,1728.5900000000001,71.41,300.0,470,fixed_one
2018-09-17T15:00:00.000000000,10822.0,1,1,4987815.476000001,1.0,2018-09-18T13:35:00.000000000,10774.0,roll_blackout,-2471.596,71.596,300.0,61,fixed_one
2018-09-20T15:00:00.000000000,10844.0,1,1,4985343.880000001,1.0,2018-10-05T15:00:00.000000000,10510.0,signal_exit,-16771.354,71.35400000000001,300.0,285,fixed_one
2019-04-10T15:00:00.000000000,10864.0,1,1,4968572.5260000015,1.0,2019-04-16T13:35:00.000000000,10919.0,roll_blackout,2678.217,71.783,300.0,130,fixed_one
2019-04-18T15:00:00.000000000,10943.0,1,1,4971250.743000002,1.0,2019-05-14T13:35:00.000000000,10539.0,roll_blackout,-20271.482,71.482,300.0,390,fixed_one
2019-06-20T15:00:00.000000000,10605.0,1,1,4950979.261000002,1.0,2019-07-16T13:35:00.000000000,10878.0,roll_blackout,13578.517,71.483,300.0,633,fixed_one
2019-07-18T15:00:00.000000000,10668.0,1,1,4964557.778000002,1.0,2019-08-06T15:00:00.000000000,10334.0,signal_exit,-16771.002,71.00200000000001,300.0,272,fixed_one
2019-08-12T15:00:00.000000000,10443.0,1,1,4947786.776000002,1.0,2019-08-20T13:35:00.000000000,10523.0,roll_blackout,3929.0339999999997,70.96600000000001,300.0,47,fixed_one
2019-08-22T15:00:00.000000000,10480.0,1,1,4951715.810000002,1.0,2019-08-27T15:00:00.000000000,10362.0,signal_exit,-5970.842,70.84200000000001,300.0,46,fixed_one
2019-09-02T15:00:00.000000000,10605.0,1,1,4945744.968000002,1.0,2019-09-17T13:35:00.000000000,10860.0,roll_blackout,12678.535,71.465,300.0,369,fixed_one
2019-09-19T15:00:00.000000000,10865.0,1,1,4958423.503000001,1.0,2019-10-15T13:35:00.000000000,11103.0,roll_blackout,11828.032000000001,71.968,300.0,314,fixed_one
2019-10-17T15:00:00.000000000,11169.0,1,1,4970251.535000001,1.0,2019-11-19T13:35:00.000000000,11644.0,roll_blackout,23677.186999999998,72.81299999999999,300.0,716,fixed_one
2019-11-21T15:00:00.000000000,11552.0,1,1,4993928.722000001,1.0,2019-12-17T13:35:00.000000000,12091.0,roll_blackout,26876.357,73.643,300.0,534,fixed_one
2019-12-19T15:00:00.000000000,12042.0,1,1,5020805.079000001,1.0,2020-01-14T13:35:00.000000000,12176.0,roll_blackout,6625.781999999999,74.218,300.0,712,fixed_one
2020-01-16T15:00:00.000000000,12069.0,1,1,5027430.8610000005,1.0,2020-01-31T15:00:00.000000000,11452.0,signal_exit,-30923.521,73.521,300.0,148,fixed_one
2020-02-13T15:00:00.000000000,11778.0,1,1,4996507.340000001,1.0,2020-02-18T13:35:00.000000000,11636.0,roll_blackout,-7173.414000000001,73.414,300.0,72,fixed_one
2020-04-30T15:00:00.000000000,10941.0,1,1,4989333.926000001,1.0,2020-05-19T13:35:00.000000000,10871.0,roll_blackout,-3571.812,71.81200000000001,300.0,26,fixed_one
2020-05-27T15:00:00.000000000,10966.0,1,1,4985762.114000001,1.0,2020-06-16T13:35:00.000000000,11510.0,roll_blackout,27127.524,72.476,300.0,32,fixed_one
2020-06-18T15:00:00.000000000,11414.0,1,1,5012889.638000001,1.0,2020-07-14T13:35:00.000000000,12178.0,roll_blackout,38126.408,73.592,300.0,122,fixed_one
2020-07-16T15:00:00.000000000,12029.0,1,1,5051016.046000001,1.0,2020-08-18T13:35:00.000000000,12872.0,roll_blackout,42075.098999999995,74.90100000000001,300.0,122,fixed_one
2020-08-20T15:00:00.000000000,12298.0,1,1,5093091.1450000005,1.0,2020-09-15T13:35:00.000000000,12838.0,roll_blackout,26924.864,75.136,300.0,128,fixed_one
2020-09-17T15:00:00.000000000,12786.0,1,1,5120016.009,1.0,2020-09-25T15:00:00.000000000,12206.0,signal_exit,-29074.992,74.992,300.0,17,fixed_one
2020-10-05T15:00:00.000000000,12523.0,1,1,5090941.016999999,1.0,2020-10-20T13:35:00.000000000,12854.0,roll_blackout,16474.623,75.37700000000001,300.0,81,fixed_one
2020-10-22T15:00:00.000000000,12840.0,1,1,5107415.639999999,1.0,2020-10-30T15:00:00.000000000,12392.0,signal_exit,-22475.232,75.232,300.0,54,fixed_one
2020-11-04T15:00:00.000000000,12851.0,1,1,5084940.407999999,1.0,2020-11-17T13:35:00.000000000,13602.0,roll_blackout,37473.547,76.453,300.0,19,fixed_one
2020-11-19T15:00:00.000000000,13763.0,1,1,5122413.954999999,1.0,2020-12-15T13:35:00.000000000,14057.0,roll_blackout,14622.179999999998,77.82000000000001,300.0,194,fixed_one
2020-12-17T15:00:00.000000000,14179.0,1,1,5137036.134999999,1.0,2021-01-19T13:35:00.000000000,15890.0,roll_blackout,85469.931,80.069,300.0,499,fixed_one
2021-01-21T15:00:00.000000000,16108.0,1,1,5222506.066,1.0,2021-02-05T13:35:00.000000000,15805.0,roll_blackout,-15231.913,81.91300000000001,300.0,56,fixed_one
2021-02-18T15:00:00.000000000,16353.0,1,1,5207274.153,1.0,2021-03-16T13:35:00.000000000,16304.0,roll_blackout,-2532.657,82.65700000000001,300.0,41,fixed_one
2021-03-18T15:00:00.000000000,16261.0,1,1,5204741.496,1.0,2021-04-20T13:35:00.000000000,17318.0,roll_blackout,52766.421,83.57900000000001,300.0,246,fixed_one
2021-04-22T15:00:00.000000000,17099.0,1,1,5257507.917,1.0,2021-05-13T15:00:00.000000000,15585.0,signal_exit,-75782.68400000001,82.684,300.0,99,fixed_one
2021-05-26T15:00:00.000000000,16617.0,1,1,5181725.233,1.0,2021-06-15T13:35:00.000000000,17388.0,roll_blackout,38465.995,84.00500000000001,300.0,95,fixed_one
2021-06-17T15:00:00.000000000,17278.0,1,1,5220191.228,1.0,2021-07-20T13:35:00.000000000,17538.0,roll_blackout,12915.184,84.816,300.0,235,fixed_one
2021-07-22T15:00:00.000000000,17424.0,1,1,5233106.4120000005,1.0,2021-08-13T15:00:00.000000000,16946.0,signal_exit,-23984.37,84.37,300.0,180,fixed_one
2021-08-30T15:00:00.000000000,17338.0,1,1,5209122.042,1.0,2021-09-14T13:35:00.000000000,17446.0,roll_blackout,5315.216,84.78399999999999,300.0,200,fixed_one
2021-09-16T15:00:00.000000000,17233.0,1,1,5214437.257999999,1.0,2021-09-23T15:00:00.000000000,17092.0,signal_exit,-7134.325,84.325,300.0,35,fixed_one
2021-09-27T15:00:00.000000000,17278.0,1,1,5207302.932999999,1.0,2021-09-29T15:00:00.000000000,16825.0,signal_exit,-22734.103,84.10300000000001,300.0,22,fixed_one
2021-10-27T15:00:00.000000000,17073.0,1,1,5184568.829999999,1.0,2021-11-16T13:35:00.000000000,17683.0,roll_blackout,30415.244,84.756,300.0,200,fixed_one
2021-11-18T15:00:00.000000000,17860.0,1,1,5214984.073999999,1.0,2021-12-14T13:35:00.000000000,17597.0,roll_blackout,-13235.457,85.457,300.0,194,fixed_one
2021-12-16T15:00:00.000000000,17816.0,1,1,5201748.616999999,1.0,2022-01-18T13:35:00.000000000,18362.0,roll_blackout,27213.822,86.178,300.0,390,fixed_one
2022-01-20T15:00:00.000000000,18251.0,1,1,5228962.438999999,1.0,2022-01-26T15:00:00.000000000,17624.0,signal_exit,-31435.875,85.875,300.0,6,fixed_one
2022-02-08T15:00:00.000000000,17970.0,1,1,5197526.563999999,1.0,2022-02-15T13:35:00.000000000,17951.0,roll_blackout,-1035.921,85.92099999999999,300.0,19,fixed_one
