entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,sizing_mode
2024-01-25T15:00:00.000000000,18010.0,1,1,5000000.0,1.0,2024-02-20T13:35:00.000000000,18746.0,roll_blackout,36713.244,86.756,100.0,0,fixed_one
2024-02-22T15:00:00.000000000,18889.0,1,1,5036713.244,1.0,2024-03-19T13:35:00.000000000,19864.0,roll_blackout,48661.246999999996,88.75300000000001,100.0,0,fixed_one
2024-03-21T15:00:00.000000000,20276.0,1,1,5085374.490999999,1.0,2024-04-16T13:35:00.000000000,19927.0,roll_blackout,-17540.203,90.203,100.0,0,fixed_one
2024-05-10T15:00:00.000000000,20835.0,1,1,5067834.288,1.0,2024-05-14T13:35:00.000000000,20998.0,roll_blackout,8058.167,91.833,100.0,0,fixed_one
2024-05-22T15:00:00.000000000,21577.0,1,1,5075892.455,1.0,2024-06-18T13:35:00.000000000,22787.0,roll_blackout,60405.636000000006,94.364,100.0,0,fixed_one
2024-06-20T15:00:00.000000000,23355.0,1,1,5136298.091000001,1.0,2024-07-16T13:35:00.000000000,23968.0,roll_blackout,30552.677,97.32300000000001,100.0,0,fixed_one
2024-09-25T15:00:00.000000000,22767.0,1,1,5166850.768,1.0,2024-10-15T13:35:00.000000000,23248.0,roll_blackout,23953.985,96.01500000000001,100.0,0,fixed_one
2024-10-18T15:00:00.000000000,23687.0,1,1,5190804.7530000005,1.0,2024-11-19T13:35:00.000000000,22853.0,roll_blackout,-41796.54,96.53999999999999,100.0,0,fixed_one
2025-07-17T15:00:00.000000000,23328.0,1,1,5149008.213,1.0,2025-08-19T13:35:00.000000000,24355.0,roll_blackout,51252.316999999995,97.683,100.0,0,fixed_one
2025-09-08T15:00:00.000000000,24571.0,1,1,5200260.53,1.0,2025-09-16T13:35:00.000000000,25618.0,roll_blackout,52249.810999999994,100.189,100.0,0,fixed_one
2025-09-18T15:00:00.000000000,25708.0,1,1,5252510.341,1.0,2025-10-14T13:35:00.000000000,26809.0,roll_blackout,54947.483,102.517,100.0,0,fixed_one
2025-10-16T15:00:00.000000000,27783.0,1,1,5307457.824,1.0,2025-11-18T13:35:00.000000000,26808.0,roll_blackout,-48854.591,104.59100000000001,100.0,0,fixed_one
2025-12-08T15:00:00.000000000,28286.0,1,1,5258603.233,1.0,2025-12-16T13:35:00.000000000,27604.0,roll_blackout,-34205.89,105.89,100.0,0,fixed_one
2025-12-31T15:00:00.000000000,29016.0,1,1,5224397.342999999,1.0,2026-01-20T13:35:00.000000000,31709.0,roll_blackout,134539.275,110.72500000000001,100.0,0,fixed_one
2026-01-23T15:00:00.000000000,32185.0,1,1,5358936.618,1.0,2026-02-11T13:35:00.000000000,33681.0,roll_blackout,74684.134,115.86600000000001,100.0,0,fixed_one
2026-02-24T15:00:00.000000000,34845.0,1,1,5433620.752,1.0,2026-03-17T13:35:00.000000000,33838.0,roll_blackout,-50468.683000000005,118.683,100.0,0,fixed_one
2026-04-08T15:00:00.000000000,35001.0,1,1,5383152.069,1.0,2026-04-14T13:35:00.000000000,36359.0,roll_blackout,67778.64,121.36000000000001,100.0,21,fixed_one
2026-04-16T15:00:00.000000000,37551.0,1,1,5450930.709,1.0,2026-05-19T13:35:00.000000000,40242.0,roll_blackout,134422.207,127.793,100.0,103,fixed_one
2026-05-25T15:00:00.000000000,43871.0,1,1,5585352.916,1.0,2026-06-16T13:35:00.000000000,45762.0,roll_blackout,94410.367,139.633,100.0,78,fixed_one
2026-06-22T15:00:00.000000000,48532.0,1,1,5679763.283,1.0,2026-07-14T13:35:00.000000000,44826.0,roll_blackout,-185443.358,143.358,100.0,58,fixed_one
2026-09-01T15:00:00.000000000,47202.0,1,1,5494319.925,1.0,2026-09-09T13:44:00.000000000,47186.0,period_end,-944.388,144.388,100.0,113,fixed_one
