entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,sizing_mode
2018-10-25T15:00:00.000000000,9505.0,-1,1,5000000.0,1.0,2018-11-08T15:00:00.000000000,9919.0,signal_exit,-20769.424000000003,69.424,100.0,30,fixed_one
2018-12-25T15:00:00.000000000,9480.0,-1,1,4979230.576,1.0,2019-01-10T15:00:00.000000000,9693.0,signal_exit,-10719.172999999999,69.173,100.0,143,fixed_one
2020-03-19T15:00:00.000000000,8483.0,-1,1,4968511.403,1.0,2020-04-07T15:00:00.000000000,10086.0,signal_exit,-80218.56899999999,68.569,100.0,2,fixed_one
