entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,raw_entry,raw_exit,mfe_points,mae_points,holding_calendar_days,holding_observation_minutes,mfe_mae_exit_bar_included
2018-10-12T15:00:00.000000000,9974.0,-1,10,5000000.0,1.0,2018-10-16T13:35:00.000000000,9964.0,roll_blackout,4300.62,699.38,1000.0,2,9975.0,9963.0,131.0,17.0,3.9409722222222223,2268,False
2018-10-18T15:00:00.000000000,9872.0,-1,10,5004300.62,1.0,2018-11-20T13:35:00.000000000,9737.0,roll_blackout,66803.91,696.09,1000.0,58,9873.0,9736.0,547.0,127.0,32.94097222222222,26150,False
2018-11-22T15:00:00.000000000,9719.0,-1,10,5071104.53,1.0,2018-12-18T13:35:00.000000000,9719.0,roll_blackout,-694.38,694.38,1000.0,240,9720.0,9718.0,160.0,436.0,25.94097222222222,20176,False
2018-12-20T15:00:00.000000000,9649.0,-1,10,5070410.149999999,1.0,2019-01-15T13:35:00.000000000,9800.0,roll_blackout,-76194.49,694.49,1000.0,210,9650.0,9799.0,345.0,167.0,25.94097222222222,18215,False
2020-03-19T15:00:00.000000000,8483.0,-1,11,4994215.659999999,1.0,2020-04-14T13:35:00.000000000,10339.0,roll_blackout,-1021557.042,757.042,1100.0,90,8484.0,10338.0,87.0,1871.0,25.94097222222222,18107,False
2022-04-26T15:00:00.000000000,16564.0,-1,4,3972658.617999999,1.0,2022-05-17T13:35:00.000000000,16071.0,roll_blackout,98269.46,330.53999999999996,400.0,12,16565.0,16070.0,1039.0,211.0,20.94097222222222,15937,False
2022-05-19T15:00:00.000000000,15896.0,-1,5,4070928.077999999,1.0,2022-06-14T13:35:00.000000000,16049.0,roll_blackout,-38659.725000000006,409.725,500.0,24,15897.0,16048.0,149.0,858.0,25.94097222222222,19342,False
2022-06-16T15:00:00.000000000,15334.0,-1,5,4032268.3529999983,1.0,2022-07-19T13:35:00.000000000,14680.0,roll_blackout,163099.93,400.0700000000001,500.0,63,15335.0,14679.0,1503.0,80.0,32.94097222222222,26142,False
2022-07-21T15:00:00.000000000,14740.0,-1,5,4195368.282999999,1.0,2022-08-12T15:00:00.000000000,15276.0,signal_exit,-134400.08000000002,400.08,500.0,65,14741.0,15275.0,280.0,591.0,22.0,18171,False
2022-09-02T15:00:00.000000000,14623.0,-1,5,4060968.202999999,1.0,2022-09-13T15:00:00.000000000,14887.0,signal_exit,-66397.55,397.55,500.0,46,14624.0,14886.0,321.0,304.0,11.0,6783,False
2022-09-15T15:00:00.000000000,14649.0,-1,5,3994570.6529999985,1.0,2022-09-20T13:35:00.000000000,14552.0,roll_blackout,23853.995000000003,396.005,500.0,1,14650.0,14551.0,289.0,21.0,4.940972222222222,3409,False
2022-09-22T15:00:00.000000000,14231.0,-1,5,4018424.647999998,1.0,2022-10-18T13:35:00.000000000,13120.0,roll_blackout,277363.245,386.755,500.0,11,14232.0,13119.0,1566.0,92.0,25.94097222222222,19359,False
2022-10-20T15:00:00.000000000,12884.0,-1,6,4295787.892999999,1.0,2022-11-14T15:00:00.000000000,14129.0,signal_exit,-373962.078,462.078,600.0,14,12885.0,14128.0,233.0,1346.0,25.0,19365,False
2025-03-27T15:00:00.000000000,21954.0,-1,3,3921825.814999999,1.0,2025-04-15T13:35:00.000000000,19789.0,roll_blackout,324474.77099999995,275.22900000000004,300.0,0,21955.0,19788.0,4940.0,30.0,18.94097222222222,12066,False
2025-04-17T15:00:00.000000000,19522.0,-1,4,4246300.585999999,1.0,2025-05-14T15:00:00.000000000,21803.0,signal_exit,-456565.3,365.3,400.0,0,19523.0,21802.0,771.0,2279.0,27.0,20351,False
