entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations
2023-12-29T15:00:00.000000000,17874.0,1,5,5000000.0,1.0,2024-01-16T13:35:00.000000000,17344.0,roll_blackout,-132926.09,426.09000000000003,1500.0,13
2024-01-22T15:00:00.000000000,17805.0,1,5,4867073.91,1.0,2024-02-20T13:35:00.000000000,18744.0,roll_blackout,234317.255,432.745,1500.0,0
2024-02-22T15:00:00.000000000,18891.0,1,5,5101391.165,1.0,2024-03-19T13:35:00.000000000,19862.0,roll_blackout,242306.23500000002,443.76500000000004,1500.0,0
2024-03-21T15:00:00.000000000,20278.0,1,5,5343697.4,1.0,2024-04-16T13:35:00.000000000,19925.0,roll_blackout,-88701.015,451.01500000000004,1500.0,0
2024-04-18T15:00:00.000000000,20383.0,1,5,5254996.385000001,1.0,2024-05-14T13:35:00.000000000,20996.0,roll_blackout,152793.10499999998,456.89500000000004,1500.0,0
2024-05-16T15:00:00.000000000,21354.0,1,5,5407789.49,1.0,2024-06-18T13:35:00.000000000,22785.0,roll_blackout,357279.305,470.69499999999994,1500.0,0
2024-06-20T15:00:00.000000000,23357.0,1,4,5765068.795000001,1.0,2024-07-16T13:35:00.000000000,23966.0,roll_blackout,121410.708,389.29200000000003,1200.0,0
2024-07-18T15:00:00.000000000,23522.0,1,5,5886479.5030000005,1.0,2024-07-31T15:00:00.000000000,22349.0,signal_exit,-293729.355,479.355,1500.0,0
2024-09-25T15:00:00.000000000,22769.0,1,4,5592750.148,1.0,2024-10-15T13:35:00.000000000,23246.0,roll_blackout,95015.94,384.06000000000006,1200.0,0
2024-10-17T15:00:00.000000000,23500.0,1,4,5687766.0879999995,1.0,2024-11-19T13:35:00.000000000,22851.0,roll_blackout,-130185.404,385.404,1200.0,0
2024-11-25T15:00:00.000000000,23024.0,1,4,5557580.683999999,1.0,2024-11-27T15:00:00.000000000,22392.0,signal_exit,-126781.664,381.664,1200.0,0
2024-12-03T15:00:00.000000000,23089.0,1,4,5430799.02,1.0,2024-12-16T15:00:00.000000000,22984.0,signal_exit,-21384.292,384.29200000000003,1200.0,0
2025-01-21T15:00:00.000000000,23357.0,1,4,5409414.728,1.0,2025-02-04T15:00:00.000000000,22836.0,signal_exit,-104584.772,384.772,1200.0,0
2025-02-06T15:00:00.000000000,23293.0,1,4,5304829.956,1.0,2025-02-18T13:35:00.000000000,23651.0,roll_blackout,71212.22399999999,387.77600000000007,1200.0,0
2025-02-20T15:00:00.000000000,23548.0,1,4,5376042.18,1.0,2025-03-04T15:00:00.000000000,22594.0,signal_exit,-191184.568,384.568,1200.0,0
2025-03-27T15:00:00.000000000,21952.0,-1,4,5184857.612,1.0,2025-04-15T13:35:00.000000000,19791.0,roll_blackout,431833.028,366.972,1200.0,0
2025-04-17T15:00:00.000000000,19520.0,-1,5,5616690.64,1.0,2025-05-14T15:00:00.000000000,21805.0,signal_exit,-571706.625,456.62500000000006,1500.0,0
2025-07-04T15:00:00.000000000,22433.0,1,4,5044984.015,1.0,2025-07-15T13:35:00.000000000,22829.0,roll_blackout,78818.95199999999,381.048,1200.0,0
2025-07-17T15:00:00.000000000,23330.0,1,4,5123802.967,1.0,2025-08-19T13:35:00.000000000,24353.0,roll_blackout,204209.26799999998,390.73199999999997,1200.0,0
2025-08-21T15:00:00.000000000,23873.0,1,4,5328012.234999999,1.0,2025-09-16T13:35:00.000000000,25616.0,roll_blackout,348202.044,397.956,1200.0,0
2025-09-18T15:00:00.000000000,25710.0,1,4,5676214.279,1.0,2025-10-14T13:35:00.000000000,26807.0,roll_blackout,218989.932,410.068,1200.0,0
2025-10-16T15:00:00.000000000,27785.0,1,4,5895204.211,1.0,2025-11-18T13:35:00.000000000,26806.0,roll_blackout,-196218.364,418.36400000000003,1200.0,0
2025-11-20T15:00:00.000000000,27511.0,1,4,5698985.847,1.0,2025-11-24T15:00:00.000000000,26612.0,signal_exit,-180216.492,416.492,1200.0,0
2025-11-26T15:00:00.000000000,27353.0,1,4,5518769.355,1.0,2025-12-16T13:35:00.000000000,27602.0,roll_blackout,49380.18,419.82000000000005,1200.0,0
2025-12-22T15:00:00.000000000,28349.0,1,3,5568149.535000001,1.0,2026-01-20T13:35:00.000000000,31707.0,roll_blackout,503369.832,330.16800000000006,900.0,0
2026-01-22T15:00:00.000000000,31848.0,1,3,6071519.367000001,1.0,2026-02-11T13:35:00.000000000,33679.0,roll_blackout,274303.419,346.581,900.0,0
2026-02-24T15:00:00.000000000,34847.0,1,3,6345822.786,1.0,2026-03-17T13:35:00.000000000,33836.0,roll_blackout,-152006.049,356.049,900.0,0
2026-03-19T15:00:00.000000000,33553.0,1,3,6193816.737,1.0,2026-03-31T15:00:00.000000000,31940.0,signal_exit,-242296.47900000002,346.47900000000004,900.0,0
2026-04-08T15:00:00.000000000,35003.0,1,3,5951520.257999999,1.0,2026-04-14T13:35:00.000000000,36357.0,roll_blackout,202735.92,364.08000000000004,900.0,21
2026-04-16T15:00:00.000000000,37553.0,1,3,6154256.177999999,1.0,2026-05-19T13:35:00.000000000,40240.0,roll_blackout,402666.62100000004,383.379,900.0,103
2026-05-21T15:00:00.000000000,41316.0,1,3,6556922.799,1.0,2026-06-16T13:35:00.000000000,45760.0,roll_blackout,666188.772,411.22800000000007,900.0,86
2026-06-18T15:00:00.000000000,46754.0,1,3,7223111.5709999995,1.0,2026-07-14T13:35:00.000000000,44824.0,roll_blackout,-289924.734,424.73400000000004,900.0,60
2026-07-16T15:00:00.000000000,45453.0,1,3,6933186.836999999,1.0,2026-07-20T15:00:00.000000000,42638.0,signal_exit,-422664.273,414.273,900.0,6
2026-07-22T15:00:00.000000000,44456.0,1,2,6510522.563999999,1.0,2026-07-27T15:00:00.000000000,43953.0,signal_exit,-50576.818,276.818,600.0,8
2026-08-11T15:00:00.000000000,44940.0,1,2,6459945.745999999,1.0,2026-08-18T13:35:00.000000000,45118.0,roll_blackout,17519.884,280.116,600.0,62
2026-08-27T15:00:00.000000000,46135.0,1,2,6477465.63,1.0,2026-09-09T13:44:00.000000000,47184.0,period_end,104613.362,286.63800000000003,600.0,152
