variant,window,direction,slippage_per_side,sizing,period,return,ending_equity
channel,middle,joint,1,notional_one,2022-02,0.0,5089664.715
channel,middle,joint,1,notional_one,2022-03,0.0,5089664.715
channel,middle,joint,1,notional_one,2022-04,-0.016788491734666233,5004216.921
channel,middle,joint,1,notional_one,2022-05,0.030644869401335928,5157570.495
channel,middle,joint,1,notional_one,2022-06,0.030898089740991397,5316929.5709999995
channel,middle,joint,1,notional_one,2022-07,-0.0033173431704272005,5299291.491
channel,middle,joint,1,notional_one,2022-08,0.0,5299291.491
channel,middle,joint,1,notional_one,2022-09,0.020846294488162442,5409762.082
channel,middle,joint,1,notional_one,2022-10,0.017742584340144196,5505745.242
channel,middle,joint,1,notional_one,2022-11,0.0,5505745.242
channel,middle,joint,1,notional_one,2022-12,0.0,5505745.242
channel,middle,joint,1,notional_one,2023-01,0.0,5505745.242
channel,middle,joint,1,notional_one,2023-02,0.0,5505745.242
channel,middle,joint,1,notional_one,2023-03,-0.021819367718576288,5385613.362
channel,middle,joint,1,notional_one,2023-04,0.001347045454689999,5392868.028
channel,middle,joint,1,notional_one,2023-05,0.023374128820791595,5518921.62
channel,middle,joint,1,notional_one,2023-06,0.037461471685115155,5725668.546
channel,middle,joint,1,notional_one,2023-07,-0.0025511462779669314,5711061.528
channel,middle,joint,1,notional_one,2023-08,0.0,5711061.528
channel,middle,joint,1,notional_one,2023-09,-0.014690997739851275,5627160.336
channel,middle,joint,1,notional_one,2023-10,0.0,5627160.336
channel,middle,joint,1,notional_one,2023-11,0.002371127745310453,5640503.052
channel,middle,joint,1,notional_one,2023-12,0.009809431444307126,5695833.18
channel,middle,joint,1,fixed_one,2021-01,0.0018056647999999953,5009028.324
channel,middle,joint,1,fixed_one,2021-02,0.007298659667151819,5045587.517
channel,middle,joint,1,fixed_one,2021-03,-4.7848937152816795e-05,5045346.091
channel,middle,joint,1,fixed_one,2021-04,0.009298698276355655,5092261.242
channel,middle,joint,1,fixed_one,2021-05,-0.019488510562160832,4993020.655
channel,middle,joint,1,fixed_one,2021-06,0.0029456277104065176,5007728.235
channel,middle,joint,1,fixed_one,2021-07,-0.001755794162020874,4998935.695
channel,middle,joint,1,fixed_one,2021-08,0.0,4998935.695
channel,middle,joint,1,fixed_one,2021-09,0.0,4998935.695
channel,middle,joint,1,fixed_one,2021-10,0.0,4998935.695
channel,middle,joint,1,fixed_one,2021-11,-0.0027061690378474834,4985407.73
channel,middle,joint,1,fixed_one,2021-12,0.005288322927200051,5011772.176
channel,middle,joint,1,fixed_one,2022-01,0.0015077772362013242,5019328.812
channel,middle,joint,1,fixed_one,2022-02,0.0,5019328.812
channel,middle,joint,1,fixed_one,2022-03,0.0,5019328.812
channel,middle,joint,1,fixed_one,2022-04,-0.0028372915051813052,5005087.513
channel,middle,joint,1,fixed_one,2022-05,0.005106589831569197,5030646.442
channel,middle,joint,1,fixed_one,2022-06,0.005279608954081194,5057206.288
channel,middle,joint,1,fixed_one,2022-07,-0.0005812853644066029,5054266.608
channel,middle,joint,1,fixed_one,2022-08,0.0,5054266.608
channel,middle,joint,1,fixed_one,2022-09,0.003122414036295762,5070048.121
channel,middle,joint,1,fixed_one,2022-10,0.002704487151355739,5083760.001
channel,middle,joint,1,fixed_one,2022-11,0.0,5083760.001
channel,middle,joint,1,fixed_one,2022-12,0.0,5083760.001
channel,middle,joint,1,fixed_one,2023-01,0.0,5083760.001
channel,middle,joint,1,fixed_one,2023-02,0.0,5083760.001
channel,middle,joint,1,fixed_one,2023-03,-0.00393841959417085,5063738.021
channel,middle,joint,1,fixed_one,2023-04,0.00023877834812657817,5064947.132
channel,middle,joint,1,fixed_one,2023-05,0.004147907461317324,5085956.064
channel,middle,joint,1,fixed_one,2023-06,0.006775092149124751,5120413.885
channel,middle,joint,1,fixed_one,2023-07,-0.00047545043324159764,5117979.382
channel,middle,joint,1,fixed_one,2023-08,0.0,5117979.382
channel,middle,joint,1,fixed_one,2023-09,-0.002732236876369809,5103995.85
channel,middle,joint,1,fixed_one,2023-10,0.0,5103995.85
channel,middle,joint,1,fixed_one,2023-11,0.0004356951034747425,5106219.636
channel,middle,joint,1,fixed_one,2023-12,0.0018059716693314964,5115441.324
channel,middle,joint,3,notional_one,2021-01,0.01047398640000008,5052369.932
channel,middle,joint,3,notional_one,2021-02,0.04329753619474275,5271125.102
channel,middle,joint,3,notional_one,2021-03,-0.00038863960925961116,5269076.534
channel,middle,joint,3,notional_one,2021-04,0.05319545164913708,5549367.4399999995
channel,middle,joint,3,notional_one,2021-05,-0.10740746876908913,4953323.93
channel,middle,joint,3,notional_one,2021-06,0.014745227857528853,5026361.82
channel,middle,joint,3,notional_one,2021-07,-0.008845899199512952,4981899.13
channel,middle,joint,3,notional_one,2021-08,0.0,4981899.13
channel,middle,joint,3,notional_one,2021-09,0.0,4981899.13
channel,middle,joint,3,notional_one,2021-10,0.0,4981899.13
channel,middle,joint,3,notional_one,2021-11,-0.013878208529685687,4912759.295
channel,middle,joint,3,notional_one,2021-12,0.02662907383497215,5043581.525
channel,middle,joint,3,notional_one,2022-01,0.0073922052841208785,5080864.715
channel,middle,joint,3,notional_one,2022-02,0.0,5080864.715
channel,middle,joint,3,notional_one,2022-03,0.0,5080864.715
channel,middle,joint,3,notional_one,2022-04,-0.016935656984915393,4994816.933
channel,middle,joint,3,notional_one,2022-05,0.030582414540717195,5147570.495
channel,middle,joint,3,notional_one,2022-06,0.03084155683816414,5306329.583
channel,middle,joint,3,notional_one,2022-07,-0.00343704470570938,5288091.491
channel,middle,joint,3,notional_one,2022-08,0.0,5288091.491
channel,middle,joint,3,notional_one,2022-09,0.020493330190001435,5396462.096
channel,middle,joint,3,notional_one,2022-10,0.017656595062647717,5491745.242
channel,middle,joint,3,notional_one,2022-11,0.0,5491745.242
channel,middle,joint,3,notional_one,2022-12,0.0,5491745.242
channel,middle,joint,3,notional_one,2023-01,0.0,5491745.242
channel,middle,joint,3,notional_one,2023-02,0.0,5491745.242
channel,middle,joint,3,notional_one,2023-03,-0.022202758253876076,5369813.35
channel,middle,joint,3,notional_one,2023-04,0.0012392754768655312,5376468.028
channel,middle,joint,3,notional_one,2023-05,0.023333827960410503,5501921.608
channel,middle,joint,3,notional_one,2023-06,0.03746817070244224,5708068.546
channel,middle,joint,3,notional_one,2023-07,-0.0027692410966363434,5692261.528
channel,middle,joint,3,notional_one,2023-08,0.0,5692261.528
channel,middle,joint,3,notional_one,2023-09,-0.014950330651778865,5607160.336
channel,middle,joint,3,notional_one,2023-10,0.0,5607160.336
channel,middle,joint,3,notional_one,2023-11,0.0020585649969542263,5618703.04
channel,middle,joint,3,notional_one,2023-12,0.009527134575170404,5672233.18
channel,middle,joint,3,fixed_one,2021-01,0.0017456644000000132,5008728.322
channel,middle,joint,3,fixed_one,2021-02,0.007279132078268136,5045187.517
channel,middle,joint,3,fixed_one,2021-03,-6.767399603080371e-05,5044846.089
channel,middle,joint,3,fixed_one,2021-04,0.009259975463247638,5091561.24
channel,middle,joint,3,fixed_one,2021-05,-0.019510829845189037,4992220.655
channel,middle,joint,3,fixed_one,2021-06,0.0029260681787712794,5006828.233
channel,middle,joint,3,fixed_one,2021-07,-0.0017760820995194049,4997935.695
channel,middle,joint,3,fixed_one,2021-08,0.0,4997935.695
channel,middle,joint,3,fixed_one,2021-09,0.0,4997935.695
channel,middle,joint,3,fixed_one,2021-10,0.0,4997935.695
channel,middle,joint,3,fixed_one,2021-11,-0.0027667356772584917,4984107.728
channel,middle,joint,3,fixed_one,2021-12,0.005249574733910967,5010272.174
channel,middle,joint,3,fixed_one,2022-01,0.0014882700462253151,5017728.812
channel,middle,joint,3,fixed_one,2022-02,0.0,5017728.812
channel,middle,joint,3,fixed_one,2022-03,0.0,5017728.812
channel,middle,joint,3,fixed_one,2022-04,-0.0028581251672474828,5003387.515
channel,middle,joint,3,fixed_one,2022-05,0.005088338035715845,5028846.442
channel,middle,joint,3,fixed_one,2022-06,0.005261613832351797,5055306.29
channel,middle,joint,3,fixed_one,2022-07,-0.0006012854267629653,5052266.608
channel,middle,joint,3,fixed_one,2022-08,0.0,5052266.608
channel,middle,joint,3,fixed_one,2022-09,0.0030642711878041684,5067748.123
channel,middle,joint,3,fixed_one,2022-10,0.002685981558203876,5081360.001
channel,middle,joint,3,fixed_one,2022-11,0.0,5081360.001
channel,middle,joint,3,fixed_one,2022-12,0.0,5081360.001
channel,middle,joint,3,fixed_one,2023-01,0.0,5081360.001
channel,middle,joint,3,fixed_one,2023-02,0.0,5081360.001
channel,middle,joint,3,fixed_one,2023-03,-0.003999319472739682,5061038.019
channel,middle,joint,3,fixed_one,2023-04,0.00021914733614658566,5062147.132
channel,middle,joint,3,fixed_one,2023-05,0.004130446914082153,5083056.062
channel,middle,joint,3,fixed_one,2023-06,0.006759284686402189,5117413.885
channel,middle,joint,3,fixed_one,2023-07,-0.0005148113987265557,5114779.382
channel,middle,joint,3,fixed_one,2023-08,0.0,5114779.382
channel,middle,joint,3,fixed_one,2023-09,-0.0027730486382101516,5100595.85
channel,middle,joint,3,fixed_one,2023-10,0.0,5100595.85
channel,middle,joint,3,fixed_one,2023-11,0.0003771684831683775,5102519.634
channel,middle,joint,3,fixed_one,2023-12,0.0017484871475166308,5111441.324
channel,middle,long_only,1,notional_one,2021-01,0.010833988799999972,5054169.944
channel,middle,long_only,1,notional_one,2021-02,0.0434008275207296,5273525.102
channel,middle,long_only,1,notional_one,2021-03,-0.00027468457473545094,5272076.546
channel,middle,long_only,1,notional_one,2021-04,0.05339279571226463,5553567.452
channel,middle,long_only,1,notional_one,2021-05,-0.10721820292028028,4958123.93
channel,middle,long_only,1,notional_one,2021-06,0.014831799494773978,5031661.83
channel,middle,long_only,1,notional_one,2021-07,-0.00873721277091477,4987699.13
channel,middle,long_only,1,notional_one,2021-08,0.0,4987699.13
channel,middle,long_only,1,notional_one,2021-09,0.0,4987699.13
channel,middle,long_only,1,notional_one,2021-10,0.0,4987699.13
channel,middle,long_only,1,notional_one,2021-11,-0.01356132822710987,4920059.305
channel,middle,long_only,1,notional_one,2021-12,0.026792813221994338,5051881.535
channel,middle,long_only,1,notional_one,2022-01,0.007479031275423598,5089664.715
channel,middle,long_only,1,notional_one,2022-02,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-03,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-04,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-05,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-06,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-07,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-08,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-09,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-10,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-11,0.0,5089664.715
channel,middle,long_only,1,notional_one,2022-12,0.0,5089664.715
channel,middle,long_only,1,notional_one,2023-01,0.0,5089664.715
channel,middle,long_only,1,notional_one,2023-02,0.0,5089664.715
channel,middle,long_only,1,notional_one,2023-03,-0.023603102901052275,4969532.835
channel,middle,long_only,1,notional_one,2023-04,0.001459828567567989,4976787.501
channel,middle,long_only,1,notional_one,2023-05,0.02532830505113437,5102841.093
channel,middle,long_only,1,notional_one,2023-06,0.0405160423834503,5309588.019
channel,middle,long_only,1,notional_one,2023-07,-0.0027510642911897643,5294981.001
channel,middle,long_only,1,notional_one,2023-08,0.0,5294981.001
channel,middle,long_only,1,notional_one,2023-09,-0.015845418894638974,5211079.809
channel,middle,long_only,1,notional_one,2023-10,0.0,5211079.809
channel,middle,long_only,1,notional_one,2023-11,0.002560451286306442,5224422.525
channel,middle,long_only,1,notional_one,2023-12,0.010597508286334323,5279788.386
channel,middle,long_only,1,fixed_one,2021-01,0.0018056647999999953,5009028.324
channel,middle,long_only,1,fixed_one,2021-02,0.007298659667151819,5045587.517
channel,middle,long_only,1,fixed_one,2021-03,-4.7848937152816795e-05,5045346.091
channel,middle,long_only,1,fixed_one,2021-04,0.009298698276355655,5092261.242
channel,middle,long_only,1,fixed_one,2021-05,-0.019488510562160832,4993020.655
channel,middle,long_only,1,fixed_one,2021-06,0.0029456277104065176,5007728.235
channel,middle,long_only,1,fixed_one,2021-07,-0.001755794162020874,4998935.695
channel,middle,long_only,1,fixed_one,2021-08,0.0,4998935.695
channel,middle,long_only,1,fixed_one,2021-09,0.0,4998935.695
channel,middle,long_only,1,fixed_one,2021-10,0.0,4998935.695
channel,middle,long_only,1,fixed_one,2021-11,-0.0027061690378474834,4985407.73
channel,middle,long_only,1,fixed_one,2021-12,0.005288322927200051,5011772.176
channel,middle,long_only,1,fixed_one,2022-01,0.0015077772362013242,5019328.812
channel,middle,long_only,1,fixed_one,2022-02,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-03,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-04,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-05,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-06,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-07,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-08,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-09,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-10,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-11,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2022-12,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2023-01,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2023-02,0.0,5019328.812
channel,middle,long_only,1,fixed_one,2023-03,-0.0039889755682337436,4999306.832
channel,middle,long_only,1,fixed_one,2023-04,0.00024185572933044241,5000515.943
channel,middle,long_only,1,fixed_one,2023-05,0.004201352868279384,5021524.875
channel,middle,long_only,1,fixed_one,2023-06,0.006862023360981739,5055982.696
channel,middle,long_only,1,fixed_one,2023-07,-0.0004815093615582189,5053548.193
channel,middle,long_only,1,fixed_one,2023-08,0.0,5053548.193
channel,middle,long_only,1,fixed_one,2023-09,-0.0027670720582756436,5039564.661
channel,middle,long_only,1,fixed_one,2023-10,0.0,5039564.661
channel,middle,long_only,1,fixed_one,2023-11,0.00044126549604750487,5041788.447
channel,middle,long_only,1,fixed_one,2023-12,0.001829050960178158,5051010.135
channel,middle,long_only,3,notional_one,2021-01,0.01047398640000008,5052369.932
channel,middle,long_only,3,notional_one,2021-02,0.04329753619474275,5271125.102
channel,middle,long_only,3,notional_one,2021-03,-0.00038863960925961116,5269076.534
channel,middle,long_only,3,notional_one,2021-04,0.05319545164913708,5549367.4399999995
channel,middle,long_only,3,notional_one,2021-05,-0.10740746876908913,4953323.93
channel,middle,long_only,3,notional_one,2021-06,0.014745227857528853,5026361.82
channel,middle,long_only,3,notional_one,2021-07,-0.008845899199512952,4981899.13
channel,middle,long_only,3,notional_one,2021-08,0.0,4981899.13
channel,middle,long_only,3,notional_one,2021-09,0.0,4981899.13
channel,middle,long_only,3,notional_one,2021-10,0.0,4981899.13
channel,middle,long_only,3,notional_one,2021-11,-0.013878208529685687,4912759.295
channel,middle,long_only,3,notional_one,2021-12,0.02662907383497215,5043581.525
channel,middle,long_only,3,notional_one,2022-01,0.0073922052841208785,5080864.715
channel,middle,long_only,3,notional_one,2022-02,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-03,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-04,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-05,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-06,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-07,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-08,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-09,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-10,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-11,0.0,5080864.715
channel,middle,long_only,3,notional_one,2022-12,0.0,5080864.715
channel,middle,long_only,3,notional_one,2023-01,0.0,5080864.715
channel,middle,long_only,3,notional_one,2023-02,0.0,5080864.715
channel,middle,long_only,3,notional_one,2023-03,-0.0239982559740326,4958932.823
channel,middle,long_only,3,notional_one,2023-04,0.0013419576827367052,4965587.501
channel,middle,long_only,3,notional_one,2023-05,0.025264599601705795,5091041.081
channel,middle,long_only,3,notional_one,2023-06,0.04049209871225545,5297188.019
channel,middle,long_only,3,notional_one,2023-07,-0.002984039445702802,5281381.001
channel,middle,long_only,3,notional_one,2023-08,0.0,5281381.001
channel,middle,long_only,3,notional_one,2023-09,-0.01611343547907007,5196279.809
channel,middle,long_only,3,notional_one,2023-10,0.0,5196279.809
channel,middle,long_only,3,notional_one,2023-11,0.002364212754425221,5208564.92
channel,middle,long_only,3,notional_one,2023-12,0.00856444158518821,5253173.37
channel,middle,long_only,3,fixed_one,2021-01,0.0017456644000000132,5008728.322
channel,middle,long_only,3,fixed_one,2021-02,0.007279132078268136,5045187.517
channel,middle,long_only,3,fixed_one,2021-03,-6.767399603080371e-05,5044846.089
channel,middle,long_only,3,fixed_one,2021-04,0.009259975463247638,5091561.24
channel,middle,long_only,3,fixed_one,2021-05,-0.019510829845189037,4992220.655
channel,middle,long_only,3,fixed_one,2021-06,0.0029260681787712794,5006828.233
channel,middle,long_only,3,fixed_one,2021-07,-0.0017760820995194049,4997935.695
channel,middle,long_only,3,fixed_one,2021-08,0.0,4997935.695
channel,middle,long_only,3,fixed_one,2021-09,0.0,4997935.695
channel,middle,long_only,3,fixed_one,2021-10,0.0,4997935.695
channel,middle,long_only,3,fixed_one,2021-11,-0.0027667356772584917,4984107.728
channel,middle,long_only,3,fixed_one,2021-12,0.005249574733910967,5010272.174
channel,middle,long_only,3,fixed_one,2022-01,0.0014882700462253151,5017728.812
channel,middle,long_only,3,fixed_one,2022-02,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-03,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-04,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-05,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-06,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-07,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-08,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-09,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-10,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-11,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2022-12,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2023-01,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2023-02,0.0,5017728.812
channel,middle,long_only,3,fixed_one,2023-03,-0.004050035934863527,4997406.83
channel,middle,long_only,3,fixed_one,2023-04,0.0002219377044394566,4998515.943
channel,middle,long_only,3,fixed_one,2023-05,0.0041830275702692266,5019424.873
channel,middle,long_only,3,fixed_one,2023-06,0.006844972057419296,5053782.696
channel,middle,long_only,3,fixed_one,2023-07,-0.0005212932883097432,5051148.193
channel,middle,long_only,3,fixed_one,2023-08,0.0,5051148.193
channel,middle,long_only,3,fixed_one,2023-09,-0.002807981761385525,5036964.661
channel,middle,long_only,3,fixed_one,2023-10,0.0,5036964.661
channel,middle,long_only,3,fixed_one,2023-11,0.0003819331937933157,5038888.445
channel,middle,long_only,3,fixed_one,2023-12,0.001770567079898866,5047810.135
channel,middle,short_only,1,notional_one,2021-01,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-02,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-03,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-04,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-05,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-06,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-07,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-08,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-09,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-10,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-11,0.0,5000000.0
channel,middle,short_only,1,notional_one,2021-12,0.0,5000000.0
channel,middle,short_only,1,notional_one,2022-01,0.0,5000000.0
channel,middle,short_only,1,notional_one,2022-02,0.0,5000000.0
channel,middle,short_only,1,notional_one,2022-03,0.0,5000000.0
channel,middle,short_only,1,notional_one,2022-04,-0.01708955879999996,4914552.206
channel,middle,short_only,1,notional_one,2022-05,0.031203976999730765,5067905.78
channel,middle,short_only,1,notional_one,2022-06,0.031444759022335234,5227264.856
channel,middle,short_only,1,notional_one,2022-07,-0.003374246472274023,5209626.776
channel,middle,short_only,1,notional_one,2022-08,0.0,5209626.776
channel,middle,short_only,1,notional_one,2022-09,0.021205087379564613,5320097.367
channel,middle,short_only,1,notional_one,2022-10,0.018041617169522794,5416080.527
channel,middle,short_only,1,notional_one,2022-11,0.0,5416080.527
channel,middle,short_only,1,notional_one,2022-12,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-01,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-02,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-03,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-04,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-05,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-06,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-07,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-08,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-09,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-10,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-11,0.0,5416080.527
channel,middle,short_only,1,notional_one,2023-12,0.0,5416080.527
channel,middle,short_only,1,fixed_one,2021-01,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-02,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-03,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-04,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-05,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-06,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-07,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-08,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-09,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-10,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-11,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2021-12,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2022-01,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2022-02,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2022-03,0.0,5000000.0
channel,middle,short_only,1,fixed_one,2022-04,-0.0028482597999999193,4985758.701
channel,middle,short_only,1,fixed_one,2022-05,0.005126387082245554,5011317.63
channel,middle,short_only,1,fixed_one,2022-06,0.005299972574278833,5037877.476
channel,middle,short_only,1,fixed_one,2022-07,-0.0005835155805206105,5034937.796
channel,middle,short_only,1,fixed_one,2022-08,0.0,5034937.796
channel,middle,short_only,1,fixed_one,2022-09,0.0031344007889309022,5050719.309
channel,middle,short_only,1,fixed_one,2022-10,0.0027148370679730416,5064431.189
channel,middle,short_only,1,fixed_one,2022-11,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2022-12,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-01,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-02,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-03,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-04,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-05,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-06,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-07,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-08,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-09,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-10,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-11,0.0,5064431.189
channel,middle,short_only,1,fixed_one,2023-12,0.0,5064431.189
channel,middle,short_only,3,notional_one,2021-01,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-02,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-03,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-04,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-05,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-06,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-07,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-08,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-09,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-10,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-11,0.0,5000000.0
channel,middle,short_only,3,notional_one,2021-12,0.0,5000000.0
channel,middle,short_only,3,notional_one,2022-01,0.0,5000000.0
channel,middle,short_only,3,notional_one,2022-02,0.0,5000000.0
channel,middle,short_only,3,notional_one,2022-03,0.0,5000000.0
channel,middle,short_only,3,notional_one,2022-04,-0.01720955639999988,4913952.218
channel,middle,short_only,3,notional_one,2022-05,0.031085683218582627,5066705.78
channel,middle,short_only,3,notional_one,2022-06,0.03133378863771319,5225464.868
channel,middle,short_only,3,notional_one,2022-07,-0.003490233397546616,5207226.776
channel,middle,short_only,3,notional_one,2022-08,0.0,5207226.776
channel,middle,short_only,3,notional_one,2022-09,0.020811577767167355,5315597.381
channel,middle,short_only,3,notional_one,2022-10,0.0179251999672847,5410880.527
channel,middle,short_only,3,notional_one,2022-11,0.0,5410880.527
channel,middle,short_only,3,notional_one,2022-12,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-01,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-02,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-03,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-04,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-05,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-06,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-07,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-08,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-09,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-10,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-11,0.0,5410880.527
channel,middle,short_only,3,notional_one,2023-12,0.0,5410880.527
channel,middle,short_only,3,fixed_one,2021-01,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-02,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-03,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-04,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-05,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-06,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-07,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-08,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-09,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-10,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-11,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2021-12,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2022-01,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2022-02,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2022-03,0.0,5000000.0
channel,middle,short_only,3,fixed_one,2022-04,-0.0028682594000000172,4985658.703
channel,middle,short_only,3,fixed_one,2022-05,0.005106431971502845,5011117.63
channel,middle,short_only,3,fixed_one,2022-06,0.005280228873813186,5037577.478
