entry_time,entry,side,contracts,entry_nav,entry_budget_multiplier,exit_time,exit,reason,net_ntd,fees_ntd,slippage_ntd,gap_observations,sizing_mode
2017-06-30T15:00:00.000000000,10254.0,1,1,5000000.0,1.0,2017-07-18T13:35:00.000000000,10462.0,roll_blackout,10329.284,70.71600000000001,100.0,974,fixed_one
2017-07-20T15:00:00.000000000,10386.0,1,1,5010329.284,1.0,2017-08-15T13:35:00.000000000,10302.0,roll_blackout,-4270.688,70.688,100.0,1419,fixed_one
2017-08-17T15:00:00.000000000,10302.0,1,1,5006058.596,1.0,2017-09-19T13:35:00.000000000,10577.0,roll_blackout,13679.121000000001,70.87899999999999,100.0,1666,fixed_one
2017-09-21T15:00:00.000000000,10579.0,1,1,5019737.717,1.0,2017-09-26T15:00:00.000000000,10268.0,signal_exit,-15620.847,70.84700000000001,100.0,232,fixed_one
2017-10-03T15:00:00.000000000,10456.0,1,1,5004116.87,1.0,2017-10-17T13:35:00.000000000,10721.0,roll_blackout,13178.823,71.177,100.0,893,fixed_one
2017-10-19T15:00:00.000000000,10758.0,1,1,5017295.693,1.0,2017-11-14T13:35:00.000000000,10680.0,roll_blackout,-3971.4379999999996,71.438,100.0,1476,fixed_one
2017-11-16T15:00:00.000000000,10625.0,1,1,5013324.255,1.0,2017-12-01T15:00:00.000000000,10610.0,signal_exit,-821.235,71.235,100.0,680,fixed_one
2018-01-03T15:00:00.000000000,10793.0,1,1,5012503.02,1.0,2018-01-16T13:35:00.000000000,10982.0,roll_blackout,9378.225,71.775,100.0,828,fixed_one
2018-01-18T15:00:00.000000000,11064.0,1,1,5021881.245,1.0,2018-02-07T15:00:00.000000000,10500.0,signal_exit,-28271.564,71.564,100.0,438,fixed_one
2018-02-26T15:00:00.000000000,10818.0,1,1,4993609.681,1.0,2018-03-05T15:00:00.000000000,10624.0,signal_exit,-9771.442,71.44200000000001,100.0,29,fixed_one
2018-03-09T15:00:00.000000000,10863.0,1,1,4983838.239,1.0,2018-03-20T13:35:00.000000000,11011.0,roll_blackout,7328.125999999999,71.874,100.0,118,fixed_one
2018-03-22T15:00:00.000000000,10982.0,1,1,4991166.365,1.0,2018-04-17T13:35:00.000000000,10805.0,roll_blackout,-8921.787,71.787,100.0,220,fixed_one
2018-05-14T15:00:00.000000000,10955.0,1,1,4982244.578000001,1.0,2018-05-15T13:35:00.000000000,10864.0,roll_blackout,-4621.8189999999995,71.819,100.0,41,fixed_one
2018-05-17T15:00:00.000000000,10814.0,1,1,4977622.759000001,1.0,2018-06-19T13:35:00.000000000,10883.0,roll_blackout,3378.3030000000003,71.697,100.0,556,fixed_one
2018-06-21T15:00:00.000000000,10683.0,1,1,4981001.062,1.0,2018-06-25T15:00:00.000000000,10583.0,signal_exit,-5071.266,71.26599999999999,100.0,34,fixed_one
2018-07-11T08:45:00.000000000,10609.0,1,1,4975929.796,1.0,2018-07-17T13:35:00.000000000,10773.0,roll_blackout,8128.6179999999995,71.382,100.0,168,fixed_one
2018-07-19T15:00:00.000000000,10709.0,1,1,4984058.414,1.0,2018-08-14T13:35:00.000000000,10819.0,roll_blackout,5428.472,71.528,100.0,639,fixed_one
2018-08-16T15:00:00.000000000,10685.0,1,1,4989486.886,1.0,2018-09-13T15:00:00.000000000,10725.0,signal_exit,1928.5900000000001,71.41,100.0,470,fixed_one
2018-09-17T15:00:00.000000000,10820.0,1,1,4991415.476000001,1.0,2018-09-18T13:35:00.000000000,10776.0,roll_blackout,-2271.596,71.596,100.0,61,fixed_one
2018-09-20T15:00:00.000000000,10842.0,1,1,4989143.880000001,1.0,2018-10-05T15:00:00.000000000,10512.0,signal_exit,-16571.354,71.354,100.0,285,fixed_one
2018-10-12T15:00:00.000000000,9974.0,-1,1,4972572.526000001,1.0,2018-10-16T13:35:00.000000000,9964.0,roll_blackout,430.062,69.938,100.0,2,fixed_one
2018-10-18T15:00:00.000000000,9872.0,-1,1,4973002.588,1.0,2018-11-20T13:35:00.000000000,9737.0,roll_blackout,6680.391,69.60900000000001,100.0,58,fixed_one
2018-11-22T15:00:00.000000000,9719.0,-1,1,4979682.979,1.0,2018-12-18T13:35:00.000000000,9719.0,roll_blackout,-69.438,69.438,100.0,240,fixed_one
2018-12-20T15:00:00.000000000,9649.0,-1,1,4979613.541000001,1.0,2019-01-15T13:35:00.000000000,9800.0,roll_blackout,-7619.4490000000005,69.449,100.0,210,fixed_one
2019-04-10T15:00:00.000000000,10862.0,1,1,4971994.092000001,1.0,2019-04-16T13:35:00.000000000,10921.0,roll_blackout,2878.217,71.783,100.0,130,fixed_one
2019-04-18T15:00:00.000000000,10941.0,1,1,4974872.309000001,1.0,2019-05-14T13:35:00.000000000,10541.0,roll_blackout,-20071.482,71.482,100.0,390,fixed_one
2019-06-20T15:00:00.000000000,10603.0,1,1,4954800.827000001,1.0,2019-07-16T13:35:00.000000000,10880.0,roll_blackout,13778.517000000002,71.483,100.0,633,fixed_one
2019-07-18T15:00:00.000000000,10666.0,1,1,4968579.344000001,1.0,2019-08-06T15:00:00.000000000,10336.0,signal_exit,-16571.002,71.002,100.0,272,fixed_one
2019-08-12T15:00:00.000000000,10441.0,1,1,4952008.342000001,1.0,2019-08-20T13:35:00.000000000,10525.0,roll_blackout,4129.034000000001,70.96600000000001,100.0,47,fixed_one
2019-08-22T15:00:00.000000000,10478.0,1,1,4956137.376000001,1.0,2019-08-27T15:00:00.000000000,10364.0,signal_exit,-5770.842,70.84200000000001,100.0,46,fixed_one
2019-09-02T15:00:00.000000000,10603.0,1,1,4950366.534000001,1.0,2019-09-17T13:35:00.000000000,10862.0,roll_blackout,12878.535000000002,71.465,100.0,369,fixed_one
2019-09-19T15:00:00.000000000,10863.0,1,1,4963245.069000001,1.0,2019-10-15T13:35:00.000000000,11105.0,roll_blackout,12028.032000000001,71.968,100.0,314,fixed_one
2019-10-17T15:00:00.000000000,11167.0,1,1,4975273.101000001,1.0,2019-11-19T13:35:00.000000000,11646.0,roll_blackout,23877.186999999998,72.813,100.0,716,fixed_one
2019-11-21T15:00:00.000000000,11550.0,1,1,4999150.288000001,1.0,2019-12-17T13:35:00.000000000,12093.0,roll_blackout,27076.357,73.643,100.0,534,fixed_one
2019-12-19T15:00:00.000000000,12040.0,1,1,5026226.6450000005,1.0,2020-01-14T13:35:00.000000000,12178.0,roll_blackout,6825.782,74.21799999999999,100.0,712,fixed_one
2020-01-16T15:00:00.000000000,12067.0,1,1,5033052.427,1.0,2020-01-31T15:00:00.000000000,11454.0,signal_exit,-30723.521,73.521,100.0,148,fixed_one
